N-gram,Count,Book
shall be,63,38
I will,53,38
Jehovah of,53,38
of hosts,53,38
saith Jehovah,42,38
And I,36,38
of Jehovah,32,38
and I,27,38
unto me,26,38
and they,25,38
house of,23,38
all the,22,38
they shall,22,38
And he,21,38
that day,21,38
the house,21,38
said unto,20,38
it shall,19,38
shall come,18,38
the land,17,38
to pass,17,38
And it,16,38
Thus saith,16,38
come to,15,38
the angel,14,38
the nations,14,38
I said,13,38
the earth,13,38
the word,13,38
them and,13,38
word of,13,38
And Jehovah,12,38
and his,12,38
and said,12,38
he said,12,38
of Judah,12,38
and he,11,38
and shall,11,38
and their,11,38
angel that,11,38
lifted up,11,38
talked with,11,38
that talked,11,38
with me,11,38
I am,10,38
Jerusalem and,10,38
of Jerusalem,10,38
of his,10,38
the midst,10,38
upon the,10,38
And they,9,38
Jehovah and,9,38
and behold,9,38
every one,9,38
go forth,9,38
he shall,9,38
me saying,9,38
midst of,9,38
pass in,9,38
Jerusalem shall,8,38
are the,8,38
cut off,8,38
hosts and,8,38
inhabitants of,8,38
mine eyes,8,38
I have,7,38
answered and,7,38
came unto,7,38
day that,7,38
dwell in,7,38
for I,7,38
is the,7,38
son of,7,38
that I,7,38
the flock,7,38
the inhabitants,7,38
the son,7,38
toward the,7,38
unto him,7,38
upon his,7,38
Jehovah shall,6,38
Judah and,6,38
What are,6,38
and fro,6,38
and will,6,38
before the,6,38
behold I,6,38
for the,6,38
from the,6,38
his neighbour,6,38
land of,6,38
of all,6,38
shall dwell,6,38
shall not,6,38
shall yet,6,38
that Jehovah,6,38
the peoples,6,38
the prophets,6,38
these are,6,38
through the,6,38
which is,6,38
will bring,6,38
ye shall,6,38
I lifted,5,38
Jehovah will,5,38
These are,5,38
This is,5,38
against Jerusalem,5,38
among the,5,38
and Jerusalem,5,38
and for,5,38
and saw,5,38
apart and,5,38
are these,5,38
be cut,5,38
family of,5,38
fro through,5,38
half of,5,38
hand of,5,38
hath sent,5,38
it and,5,38
nations that,5,38
not be,5,38
of David,5,38
of this,5,38
round about,5,38
saw and,5,38
sent me,5,38
shall go,5,38
shall say,5,38
that which,5,38
the Angel,5,38
the ephah,5,38
the family,5,38
the glory,5,38
the hand,5,38
the heavens,5,38
the north,5,38
the streets,5,38
the temple,5,38
their wives,5,38
there shall,5,38
up mine,5,38
will smite,5,38
wives apart,5,38
