N-gram,Count,Book
For three transgressions of,8,30
I will not revoke,8,30
Jehovah For three transgressions,8,30
Thus saith Jehovah For,8,30
and for four I,8,30
for four I will,8,30
four I will not,8,30
saith Jehovah For three,8,30
saith the Lord Jehovah,8,30
the God of hosts,8,30
I will send a,7,30
Jehovah the God of,7,30
and it shall devour,7,30
it shall devour the,7,30
not revoke its sentence,7,30
revoke its sentence because,7,30
shall devour the palaces,7,30
will not revoke its,7,30
And I will send,6,30
will send a fire,6,30
its sentence because they,5,30
not returned unto me,5,30
returned unto me saith,5,30
the house of Israel,5,30
unto me saith Jehovah,5,30
