N-gram,Count,Book
children of Israel,122,2
the children of,110,2
the land of,71,2
land of Egypt,60,2
You shall make,52,2
of the tent,47,2
said to Moses,44,2
Yahweh said to,41,2
and you shall,41,2
the tent of,41,2
of the children,33,2
tent of meeting,33,2
and I will,27,2
and all the,26,2
of the land,26,2
You shall not,25,2
the God of,23,2
spoke to Moses,22,2
the work of,22,2
Moses and Aaron,21,2
the midst of,21,2
He made the,20,2
Moses said to,20,2
Yahweh spoke to,20,2
fine twined linen,20,2
in the land,20,2
of acacia wood,20,2
of the ephod,20,2
you shall make,20,2
Yahweh commanded Moses,19,2
and his sons,19,2
of the court,19,2
that they may,19,2
work of the,19,2
I am Yahweh,18,2
it shall be,17,2
of pure gold,17,2
said to them,17,2
Yahweh your God,16,2
You shall put,16,2
and their sockets,16,2
of one piece,16,2
of the Egyptians,16,2
one piece with,16,2
shall make a,16,2
the door of,16,2
the mercy seat,16,2
It shall be,15,2
You shall take,15,2
all the land,15,2
as Yahweh commanded,15,2
door of the,15,2
shall be a,15,2
according to the,14,2
and a half,14,2
of Israel and,14,2
piece with it,14,2
the firstborn of,14,2
the seventh day,14,2
Aaron and his,13,2
in the midst,13,2
king of Egypt,13,2
of the testimony,13,2
said to him,13,2
side of the,13,2
the edge of,13,2
the people and,13,2
the son of,13,2
to Moses saying,13,2
The children of,12,2
and fine twined,12,2
and they shall,12,2
edge of the,12,2
in the morning,12,2
in the priests,12,2
in the sight,12,2
midst of the,12,2
of the people,12,2
scarlet and fine,12,2
the Egyptians and,12,2
the altar of,12,2
the priests office,12,2
the sight of,12,2
to the children,12,2
to the people,12,2
He said to,11,2
If a man,11,2
Yahweh the God,11,2
a cubit and,11,2
all the people,11,2
and put the,11,2
know that I,11,2
me in the,11,2
of Egypt and,11,2
of gold and,11,2
of meeting and,11,2
on the two,11,2
out of Egypt,11,2
rings of gold,11,2
shall put the,11,2
the ark of,11,2
the tent and,11,2
them on the,11,2
This is what,10,2
all its vessels,10,2
and said to,10,2
ark of the,10,2
as Yahweh had,10,2
blue purple scarlet,10,2
ends of the,10,2
of the sanctuary,10,2
put them on,10,2
put to death,10,2
shall make the,10,2
that I am,10,2
that he may,10,2
that is in,10,2
that you may,10,2
the congregation of,10,2
the elders of,10,2
the hand of,10,2
the house of,10,2
the name of,10,2
