N-gram,Count,Book
said to,162,42
to him,103,42
will be,95,42
to them,92,42
son of,85,42
the son,81,42
He said,78,42
of God,61,42
tell you,55,42
those who,53,42
I tell,51,42
he was,49,42
that he,49,42
him and,46,42
he said,45,42
these things,44,42
the Lord,43,42
to you,43,42
all the,40,42
from the,39,42
and they,38,42
and he,37,42
you will,37,42
Son of,33,42
at the,33,42
when he,33,42
Kingdom of,32,42
It happened,31,42
the Kingdom,31,42
the Son,31,42
and said,29,42
they were,29,42
them and,28,42
came to,27,42
the people,27,42
the things,27,42
one of,26,42
of Man,25,42
I have,24,42
him to,24,42
of his,24,42
of them,24,42
was a,24,42
you are,24,42
he had,23,42
with him,23,42
But he,22,42
that they,22,42
the other,22,42
who were,22,42
I will,21,42
When he,21,42
began to,21,42
for a,21,42
for the,21,42
things which,21,42
to his,21,42
who are,21,42
who is,21,42
 He,20,42
I am,20,42
a certain,20,42
do you,20,42
entered into,20,42
he who,20,42
it is,20,42
will not,20,42
and you,19,42
he will,19,42
you have,19,42
his disciples,18,42
in your,18,42
is the,18,42
it was,18,42
that which,18,42
that you,18,42
the house,18,42
the temple,18,42
which is,18,42
who had,18,42
who was,18,42
Jesus said,17,42
asked him,17,42
him in,17,42
him who,17,42
they had,17,42
a man,16,42
and his,16,42
he has,16,42
him saying,16,42
the days,16,42
up and,16,42
you and,16,42
When they,15,42
and will,15,42
to see,15,42
you that,15,42
For you,14,42
When the,14,42
are you,14,42
it will,14,42
one who,14,42
the Pharisees,14,42
the Sabbath,14,42
the city,14,42
things that,14,42
God and,13,42
He was,13,42
Holy Spirit,13,42
If you,13,42
a great,13,42
as he,13,42
for I,13,42
of all,13,42
of you,13,42
that I,13,42
the Holy,13,42
the multitude,13,42
the multitudes,13,42
the same,13,42
them to,13,42
to me,13,42
to us,13,42
up to,13,42
when the,13,42
when you,13,42
with them,13,42
But when,12,42
The Lord,12,42
They said,12,42
Why do,12,42
all these,12,42
and it,12,42
and she,12,42
chief priests,12,42
come to,12,42
for you,12,42
from him,12,42
of your,12,42
that is,12,42
the prophets,12,42
the sky,12,42
this man,12,42
to Jerusalem,12,42
to come,12,42
will come,12,42
A certain,11,42
As he,11,42
He who,11,42
Jesus answered,11,42
answered them,11,42
because he,11,42
but he,11,42
for him,11,42
he is,11,42
him that,11,42
in his,11,42
is written,11,42
let him,11,42
not be,11,42
of him,11,42
saw him,11,42
the dead,11,42
those days,11,42
to her,11,42
with you,11,42
you say,11,42
you see,11,42
Woe to,10,42
and all,10,42
and found,10,42
answered him,10,42
are the,10,42
came out,10,42
days of,10,42
for he,10,42
had been,10,42
he saw,10,42
he went,10,42
is not,10,42
it and,10,42
no one,10,42
priests and,10,42
the disciples,10,42
the table,10,42
the way,10,42
the word,10,42
they might,10,42
they will,10,42
to tell,10,42
to those,10,42
went out,10,42
when they,10,42
which he,10,42
which you,10,42
with me,10,42
you who,10,42
Blessed are,9,42
But Jesus,9,42
He has,9,42
He will,9,42
according to,9,42
all that,9,42
and your,9,42
by him,9,42
down and,9,42
from them,9,42
had come,9,42
happened when,9,42
he came,9,42
he comes,9,42
him for,9,42
his own,9,42
is in,9,42
me and,9,42
of this,9,42
on his,9,42
rose up,9,42
see the,9,42
the Christ,9,42
the day,9,42
the earth,9,42
the law,9,42
the man,9,42
them Why,9,42
there is,9,42
to do,9,42
to enter,9,42
who has,9,42
you to,9,42
But they,8,42
He came,8,42
They were,8,42
This is,8,42
a parable,8,42
able to,8,42
and gave,8,42
and was,8,42
and went,8,42
as they,8,42
be afraid,8,42
be called,8,42
before the,8,42
