N-gram,Count,Book
shall be,218,3
he shall,155,3
priest shall,126,3
you shall,118,3
shall not,116,3
the priest,112,3
You shall,98,3
to Yahweh,93,3
the altar,87,3
it is,86,3
for a,84,3
He shall,70,3
before Yahweh,63,3
of Israel,63,3
burnt offering,62,3
sin offering,61,3
children of,58,3
of his,58,3
offering and,58,3
I am,57,3
is a,57,3
of your,57,3
the children,57,3
and he,54,3
The priest,52,3
for the,51,3
the land,51,3
the plague,51,3
am Yahweh,49,3
be unclean,49,3
the blood,48,3
it shall,47,3
shall offer,45,3
to you,44,3
make atonement,43,3
shall take,43,3
by fire,42,3
he has,42,3
atonement for,41,3
from the,41,3
is the,41,3
made by,41,3
the fat,41,3
I will,39,3
Tent of,39,3
it and,39,3
of Meeting,39,3
the Tent,39,3
your God,39,3
all the,38,3
to Moses,38,3
until the,38,3
spoke to,37,3
the sin,37,3
meal offering,36,3
that is,36,3
the skin,36,3
then he,36,3
Yahweh spoke,33,3
a man,33,3
an offering,33,3
and you,33,3
the house,33,3
his sons,32,3
It is,31,3
and shall,31,3
of it,31,3
then the,31,3
peace offerings,30,3
he is,29,3
of Yahweh,29,3
of their,29,3
shall make,29,3
the evening,29,3
shall bring,28,3
some of,28,3
if the,27,3
it on,27,3
offering made,27,3
shall eat,27,3
they shall,27,3
trespass offering,27,3
unclean until,27,3
which is,27,3
Moses saying,26,3
neither shall,26,3
shall wash,26,3
the burnt,26,3
or a,25,3
who is,25,3
Yahweh your,24,3
a burnt,24,3
and behold,24,3
any of,24,3
door of,24,3
his clothes,24,3
is on,24,3
not be,24,3
sacrifice of,24,3
shall burn,24,3
the door,24,3
which he,24,3
Aaron and,23,3
If a,23,3
It shall,23,3
a sin,23,3
and his,23,3
clothes and,23,3
for his,23,3
him who,23,3
shall examine,23,3
to him,23,3
wash his,23,3
who has,23,3
will be,23,3
This is,22,3
and for,22,3
for him,22,3
in water,22,3
is in,22,3
is unclean,22,3
offering of,22,3
seven days,22,3
the bull,22,3
blood of,21,3
him and,21,3
his offering,21,3
that you,21,3
water and,21,3
But if,20,3
at the,20,3
be holy,20,3
the head,20,3
the sacrifice,20,3
you and,20,3
Speak to,19,3
Yahweh and,19,3
according to,19,3
and it,19,3
and they,19,3
fire to,19,3
has a,19,3
land of,19,3
offering to,19,3
or of,19,3
shall put,19,3
the holy,19,3
the priests,19,3
be eaten,18,3
before the,18,3
eat of,18,3
in his,18,3
pronounce him,18,3
shall you,18,3
the camp,18,3
the seventh,18,3
to Aaron,18,3
without blemish,18,3
and all,17,3
behold if,17,3
of her,17,3
of peace,17,3
part of,17,3
with his,17,3
your valuation,17,3
a holy,16,3
a sweet,16,3
a woman,16,3
be put,16,3
fat that,16,3
of Aaron,16,3
shall do,16,3
shall pronounce,16,3
that he,16,3
to death,16,3
to make,16,3
He who,15,3
If the,15,3
Israel and,15,3
Yahweh commanded,15,3
among you,15,3
and put,15,3
and your,15,3
be clean,15,3
he who,15,3
head of,15,3
his people,15,3
holy to,15,3
its blood,15,3
kill the,15,3
may be,15,3
of its,15,3
off from,15,3
on it,15,3
put to,15,3
shall keep,15,3
sweet savor,15,3
the meal,15,3
the people,15,3
to his,15,3
which Yahweh,15,3
altar and,14,3
day of,14,3
for I,14,3
for you,14,3
if he,14,3
is to,14,3
it in,14,3
it to,14,3
not uncover,14,3
offer the,14,3
or in,14,3
plague is,14,3
said to,14,3
seven times,14,3
shall surely,14,3
she shall,14,3
the law,14,3
the trespass,14,3
to me,14,3
you may,14,3
Yahweh made,13,3
a male,13,3
and bathe,13,3
be cleansed,13,3
be cut,13,3
blood and,13,3
burn it,13,3
cut off,13,3
fine flour,13,3
for it,13,3
himself in,13,3
in which,13,3
in your,13,3
keep my,13,3
kind of,13,3
most holy,13,3
nakedness of,13,3
of him,13,3
of leprosy,13,3
offerings of,13,3
plague of,13,3
shall lay,13,3
the innards,13,3
the nakedness,13,3
the offerings,13,3
the sanctuary,13,3
there is,13,3
they are,13,3
to them,13,3
with fire,13,3
with oil,13,3
with you,13,3
If he,12,3
a meal,12,3
among the,12,3
and I,12,3
and its,12,3
any kind,12,3
bathe himself,12,3
be accepted,12,3
do no,12,3
for your,12,3
has sinned,12,3
head and,12,3
his hand,12,3
his right,12,3
his sin,12,3
not eat,12,3
or the,12,3
put on,12,3
round about,12,3
shall he,12,3
shall sprinkle,12,3
sons and,12,3
surely be,12,3
the flesh,12,3
the place,12,3
the two,12,3
them to,12,3
unclean to,12,3
uncover the,12,3
you will,12,3
your land,12,3
Aarons sons,11,3
They shall,11,3
all your,11,3
and make,11,3
as Yahweh,11,3
examine him,11,3
from his,11,3
his body,11,3
his finger,11,3
innards and,11,3
is clean,11,3
law of,11,3
my statutes,11,3
of Egypt,11,3
of all,11,3
of them,11,3
of these,11,3
offer it,11,3
offering before,11,3
shall come,11,3
shall kill,11,3
sons of,11,3
spread in,11,3
than the,11,3
the bread,11,3
the congregation,11,3
the day,11,3
the field,11,3
the goat,11,3
unclean and,11,3
will not,11,3
Yahweh has,10,3
a statute,10,3
a trespass,10,3
all that,10,3
altar round,10,3
among his,10,3
an abomination,10,3
be forgiven,10,3
blood on,10,3
come into,10,3
commanded Moses,10,3
fat of,10,3
fire of,10,3
for himself,10,3
from among,10,3
hand on,10,3
he will,10,3
him to,10,3
him unclean,10,3
is an,10,3
is most,10,3
is your,10,3
may eat,10,3
of you,10,3
offering which,10,3
oil and,10,3
on him,10,3
on his,10,3
one of,10,3
seventh day,10,3
she is,10,3
skin and,10,3
that which,10,3
the eighth,10,3
the fire,10,3
the first,10,3
the hair,10,3
the itch,10,3
the living,10,3
the ram,10,3
them and,10,3
them on,10,3
them shall,10,3
when he,10,3
which they,10,3
your generations,10,3
Aaron shall,9,3
If it,9,3
Meeting and,9,3
When you,9,3
Whoever touches,9,3
Year of,9,3
a female,9,3
a foreigner,9,3
altar of,9,3
and if,9,3
and will,9,3
be done,9,3
be made,9,3
blood shall,9,3
bright spot,9,3
bring it,9,3
deeper than,9,3
eat it,9,3
eighth day,9,3
examine the,9,3
flesh of,9,3
go out,9,3
has commanded,9,3
hasnt spread,9,3
his head,9,3
holy things,9,3
in it,9,3
in their,9,3
it for,9,3
kidneys and,9,3
lies with,9,3
of Jubilee,9,3
of fine,9,3
offer an,9,3
offering is,9,3
put it,9,3
savor to,9,3
shall have,9,3
shall pour,9,3
skin of,9,3
statute forever,9,3
statutes and,9,3
take away,9,3
take some,9,3
