N-gram,Count,Book
thou shalt,216,2
shall be,148,2
of Israel,147,2
all the,134,2
the children,123,2
children of,122,2
And he,116,2
And thou,113,2
for the,113,2
I will,106,2
the people,105,2
upon the,105,2
said unto,99,2
of Egypt,97,2
And Moses,94,2
the land,94,2
And Jehovah,77,2
unto Moses,77,2
land of,71,2
shalt make,61,2
and he,58,2
the tabernacle,58,2
And they,53,2
ye shall,53,2
the Egyptians,52,2
and all,51,2
he made,48,2
thereof and,48,2
and they,47,2
he shall,46,2
Jehovah said,45,2
of gold,45,2
the altar,45,2
they shall,45,2
he said,44,2
shalt thou,44,2
the tent,44,2
according to,43,2
and I,43,2
unto Jehovah,43,2
Moses and,42,2
I have,41,2
and Aaron,41,2
from the,41,2
it shall,41,2
the two,41,2
And it,40,2
of it,40,2
and their,39,2
and thou,39,2
that I,39,2
the work,37,2
to pass,37,2
and his,36,2
and upon,36,2
tent of,36,2
that is,36,2
that they,36,2
his sons,35,2
unto them,35,2
of meeting,34,2
Aaron and,32,2
Moses said,32,2
came to,32,2
it and,32,2
of his,32,2
all that,31,2
made the,31,2
of Jehovah,31,2
round about,31,2
shall not,31,2
unto me,31,2
work of,31,2
and it,30,2
put the,30,2
unto him,30,2
and put,29,2
and said,29,2
that he,29,2
the other,29,2
thee and,29,2
and its,28,2
at the,28,2
it came,28,2
the court,28,2
the ephod,28,2
the mount,28,2
as Jehovah,27,2
blue and,27,2
spake unto,27,2
the one,27,2
God of,26,2
Pharaoh and,26,2
Thou shalt,26,2
gold and,26,2
that thou,26,2
the ark,26,2
the morning,26,2
the sea,26,2
the wilderness,26,2
unto thee,26,2
I am,25,2
Jehovah commanded,25,2
every man,25,2
for a,25,2
of brass,25,2
of silver,25,2
shalt put,25,2
that Jehovah,25,2
pure gold,24,2
shalt not,24,2
acacia wood,23,2
before Jehovah,23,2
it be,23,2
of acacia,23,2
over the,23,2
purple and,23,2
the God,23,2
the midst,23,2
And when,22,2
a man,22,2
his hand,22,2
people and,22,2
thou make,22,2
Jehovah spake,21,2
of blue,21,2
scarlet and,21,2
the breadth,21,2
the breastplate,21,2
the door,21,2
there shall,21,2
thou hast,21,2
twined linen,21,2
unto Pharaoh,21,2
and purple,20,2
and there,20,2
commanded Moses,20,2
fine twined,20,2
midst of,20,2
the earth,20,2
the holy,20,2
the river,20,2
the testimony,20,2
they may,20,2
Jehovah had,19,2
and for,19,2
and scarlet,19,2
him and,19,2
in all,19,2
is a,19,2
my people,19,2
of Pharaoh,19,2
out from,19,2
side of,19,2
that which,19,2
them and,19,2
them that,19,2
thy people,19,2
upon his,19,2
with thee,19,2
And if,18,2
Egypt and,18,2
God and,18,2
Israel and,18,2
am Jehovah,18,2
and Moses,18,2
for it,18,2
know that,18,2
make a,18,2
of pure,18,2
of thy,18,2
shall come,18,2
the blood,18,2
the field,18,2
thy hand,18,2
Jehovah hath,17,2
go out,17,2
hand and,17,2
in thy,17,2
it is,17,2
may be,17,2
people go,17,2
shall go,17,2
shalt take,17,2
the boards,17,2
the camp,17,2
the candlestick,17,2
the firstborn,17,2
the seventh,17,2
the table,17,2
their sockets,17,2
to Jehovah,17,2
unto his,17,2
unto you,17,2
went out,17,2
when he,17,2
which Jehovah,17,2
will not,17,2
with him,17,2
And I,16,2
and shalt,16,2
before the,16,2
door of,16,2
in his,16,2
of one,16,2
of them,16,2
one piece,16,2
piece with,16,2
say unto,16,2
the mercyseat,16,2
the staves,16,2
the veil,16,2
the waters,16,2
with it,16,2
And all,15,2
Jehovah and,15,2
a cubit,15,2
and fine,15,2
and ye,15,2
before thee,15,2
it with,15,2
let the,15,2
man and,15,2
meeting and,15,2
of God,15,2
of fine,15,2
of their,15,2
servants and,15,2
seventh day,15,2
sockets of,15,2
the first,15,2
the length,15,2
them with,15,2
upon them,15,2
when they,15,2
Moses saying,14,2
a half,14,2
altar of,14,2
and two,14,2
and when,14,2
it was,14,2
let them,14,2
people that,14,2
rings of,14,2
sons and,14,2
the edge,14,2
the priests,14,2
the son,14,2
they were,14,2
with gold,14,2
And Pharaoh,13,2
anointing oil,13,2
ark of,13,2
come to,13,2
fine linen,13,2
firstborn of,13,2
for ever,13,2
go that,13,2
it a,13,2
king of,13,2
linen and,13,2
make the,13,2
me in,13,2
one to,13,2
put them,13,2
shall eat,13,2
shall surely,13,2
silver and,13,2
son of,13,2
sons of,13,2
that are,13,2
that ye,13,2
the congregation,13,2
the house,13,2
the pillars,13,2
the rings,13,2
the screen,13,2
the second,13,2
the words,13,2
there was,13,2
they made,13,2
to another,13,2
two rings,13,2
unto Aaron,13,2
up the,13,2
was the,13,2
which I,13,2
which is,13,2
Egyptians and,12,2
Jehovah the,12,2
Moses went,12,2
are the,12,2
congregation of,12,2
edge of,12,2
his servants,12,2
is the,12,2
it in,12,2
make them,12,2
me and,12,2
of all,12,2
oil and,12,2
one side,12,2
priests office,12,2
shall make,12,2
shall ye,12,2
sight of,12,2
the Tent,12,2
the cloud,12,2
the name,12,2
the sight,12,2
thee in,12,2
their pillars,12,2
throughout all,12,2
thy servants,12,2
two ends,12,2
under the,12,2
unleavened bread,12,2
with their,12,2
And for,11,2
Thus saith,11,2
altar and,11,2
and Jehovah,11,2
and behold,11,2
and thy,11,2
be for,11,2
ends of,11,2
for Aaron,11,2
hand of,11,2
he put,11,2
his people,11,2
holy place,11,2
house of,11,2
if thou,11,2
make it,11,2
name of,11,2
not be,11,2
not let,11,2
of each,11,2
pillars and,11,2
said I,11,2
shalt set,11,2
sockets under,11,2
tabernacle and,11,2
take the,11,2
that it,11,2
that were,11,2
the elders,11,2
the gate,11,2
the hand,11,2
the sanctuary,11,2
the vessels,11,2
they came,11,2
they said,11,2
to death,11,2
to their,11,2
two sockets,11,2
upon it,11,2
went up,11,2
were of,11,2
which thou,11,2
And Aaron,10,2
This is,10,2
a hundred,10,2
a knop,10,2
and made,10,2
and will,10,2
between the,10,2
branches of,10,2
breadth thereof,10,2
come unto,10,2
cubit and,10,2
did so,10,2
elders of,10,2
for he,10,2
gold of,10,2
half the,10,2
he hath,10,2
he may,10,2
in Egypt,10,2
it for,10,2
it upon,10,2
length thereof,10,2
made he,10,2
make for,10,2
mount Sinai,10,2
other side,10,2
