N-gram,Count,Book
it might be fulfilled that was spoken,8,40
that it might be fulfilled that was,8,40
Wo to you Scribes and Pharisees hypocrites,7,40
my Father who is in the heavens,7,40
reign of the heavens is like to,7,40
your Father who is in the heavens,7,40
be the weeping and the gnashing of,6,40
but I  I say to you,6,40
might be fulfilled that was spoken through,6,40
shall be the weeping and the gnashing,6,40
the weeping and the gnashing of the,6,40
there shall be the weeping and the,6,40
weeping and the gnashing of the teeth,6,40
And it came to pass when Jesus,5,40
of the heavens is like to a,5,40
the reign of the heavens is like,5,40
