N-gram,Count,Book
said to,200,43
to him,141,43
I am,100,43
to you,100,43
Jesus said,92,43
I have,87,43
to them,71,43
so that,70,43
the Father,70,43
you have,68,43
the world,65,43
knowledge of,61,43
the Jews,60,43
he said,55,43
have no,46,43
to me,44,43
you are,44,43
will be,42,43
faith in,40,43
I say,39,43
come to,39,43
for the,39,43
he was,38,43
in him,37,43
came to,36,43
it is,36,43
that you,36,43
is not,34,43
sent me,34,43
from the,33,43
in me,33,43
is the,33,43
say to,33,43
you will,33,43
and I,32,43
have knowledge,32,43
he who,32,43
the Son,32,43
I will,31,43
and said,30,43
he is,30,43
it was,30,43
that I,30,43
and he,28,43
his disciples,28,43
that he,28,43
He who,27,43
in answer,27,43
who is,27,43
clear to,26,43
me and,26,43
no knowledge,26,43
of God,26,43
of him,26,43
these things,26,43
who sent,26,43
Truly I,25,43
because of,25,43
have faith,25,43
have given,25,43
they said,25,43
who has,25,43
who was,25,43
love for,24,43
the people,24,43
was the,24,43
and they,23,43
had been,23,43
him and,23,43
number of,23,43
said in,23,43
And he,22,43
able to,22,43
are you,22,43
is true,22,43
to do,22,43
Son of,21,43
Then the,21,43
and you,21,43
are not,21,43
for me,21,43
have said,21,43
may have,21,43
my Father,21,43
the disciples,21,43
to death,21,43
to give,21,43
will give,21,43
I give,20,43
I said,20,43
did not,20,43
for you,20,43
of his,20,43
to come,20,43
who had,20,43
If you,19,43
belief in,19,43
desire to,19,43
given to,19,43
he had,19,43
he will,19,43
not come,19,43
one of,19,43
that they,19,43
to his,19,43
with you,19,43
you may,19,43
you to,19,43
he has,18,43
the feast,18,43
the light,18,43
to her,18,43
we have,18,43
what is,18,43
Then Jesus,17,43
a man,17,43
a number,17,43
am not,17,43
at the,17,43
him who,17,43
is a,17,43
the Christ,17,43
the dead,17,43
the place,17,43
to Jesus,17,43
will have,17,43
And they,16,43
because I,16,43
do not,16,43
eternal life,16,43
if you,16,43
not be,16,43
of my,16,43
the Pharisees,16,43
the other,16,43
they had,16,43
they have,16,43
was a,16,43
was not,16,43
will not,16,43
And Jesus,15,43
So they,15,43
am the,15,43
because he,15,43
from heaven,15,43
had no,15,43
he went,15,43
looking for,15,43
may be,15,43
of Jesus,15,43
the cross,15,43
they were,15,43
to have,15,43
to say,15,43
up to,15,43
He said,14,43
It is,14,43
Jesus had,14,43
Jesus was,14,43
Simon Peter,14,43
certain that,14,43
comes from,14,43
has faith,14,43
him to,14,43
in my,14,43
of this,14,43
of you,14,43
the Lord,14,43
the sheep,14,43
to put,14,43
went out,14,43
when he,14,43
which you,14,43
whom you,14,43
will see,14,43
with him,14,43
witness about,14,43
you do,14,43
Father and,13,43
I do,13,43
am going,13,43
but he,13,43
come from,13,43
does not,13,43
from God,13,43
full of,13,43
give witness,13,43
have belief,13,43
have you,13,43
is it,13,43
is my,13,43
made a,13,43
of man,13,43
said I,13,43
said this,13,43
that it,13,43
the Writings,13,43
the man,13,43
this man,13,43
to my,13,43
which I,13,43
will come,13,43
with his,13,43
Father has,12,43
Jews said,12,43
a desire,12,43
and have,12,43
and my,12,43
as I,12,43
but I,12,43
do you,12,43
give it,12,43
give you,12,43
had come,12,43
has given,12,43
has no,12,43
have not,12,43
is coming,12,43
is he,12,43
it to,12,43
made answer,12,43
of them,12,43
said these,12,43
son of,12,43
take him,12,43
the Passover,12,43
the Temple,12,43
the first,12,43
the things,12,43
there was,12,43
they took,12,43
this world,12,43
those who,12,43
where I,12,43
who were,12,43
would have,12,43
you the,12,43
And when,11,43
Peter said,11,43
So the,11,43
You are,11,43
and went,11,43
and will,11,43
ear to,11,43
give him,11,43
have life,11,43
man is,11,43
man who,11,43
may not,11,43
no man,11,43
not go,11,43
possible for,11,43
put it,11,43
see me,11,43
the Spirit,11,43
the bread,11,43
the earth,11,43
the high,11,43
them and,11,43
this is,11,43
to take,11,43
was there,11,43
what he,11,43
when the,11,43
when they,11,43
where he,11,43
would be,11,43
you had,11,43
you say,11,43
Now the,10,43
They said,10,43
This is,10,43
You have,10,43
a great,10,43
a little,10,43
and put,10,43
any man,10,43
but you,10,43
came from,10,43
going to,10,43
great number,10,43
had a,10,43
has come,10,43
high priest,10,43
him but,10,43
him in,10,43
if I,10,43
in his,10,43
in your,10,43
is in,10,43
my words,10,43
no belief,10,43
not see,10,43
of me,10,43
put him,10,43
say that,10,43
that Jesus,10,43
the Sabbath,10,43
the question,10,43
the sea,10,43
the time,10,43
the true,10,43
they put,10,43
time is,10,43
to see,10,43
went away,10,43
will make,10,43
you would,10,43
Are you,9,43
Father who,9,43
I came,9,43
I go,9,43
If I,9,43
Jesus and,9,43
Jesus went,9,43
Pilate said,9,43
So when,9,43
Then they,9,43
about me,9,43
among the,9,43
and his,9,43
are certain,9,43
away and,9,43
be seen,9,43
because you,9,43
chief priests,9,43
comes to,9,43
disciples were,9,43
even as,9,43
even now,9,43
faith that,9,43
for a,9,43
greater than,9,43
had faith,9,43
had knowledge,9,43
have seen,9,43
he would,9,43
him because,9,43
in you,9,43
is your,9,43
it possible,9,43
let him,9,43
little time,9,43
man to,9,43
me will,9,43
need of,9,43
no one,9,43
not the,9,43
of it,9,43
of people,9,43
on him,9,43
put to,9,43
question to,9,43
saw the,9,43
some of,9,43
the chief,9,43
the last,9,43
the law,9,43
the works,9,43
them I,9,43
there is,9,43
these words,9,43
they are,9,43
things to,9,43
to go,9,43
to whom,9,43
was in,9,43
what I,9,43
will take,9,43
with me,9,43
you give,9,43
you make,9,43
And this,8,43
Father is,8,43
God and,8,43
In answer,8,43
It was,8,43
Jesus came,8,43
Jesus saw,8,43
The man,8,43
We have,8,43
a loud,8,43
after me,8,43
all the,8,43
am in,8,43
and it,8,43
and so,8,43
and took,8,43
and was,8,43
answer was,8,43
are the,8,43
away from,8,43
came into,8,43
come back,8,43
dead and,8,43
dear to,8,43
disciple who,8,43
do the,8,43
false to,8,43
for ever,8,43
for him,8,43
had not,8,43
has been,8,43
he gave,8,43
he saw,8,43
his words,8,43
is to,8,43
me because,8,43
me to,8,43
me you,8,43
my Fathers,8,43
no longer,8,43
not of,8,43
not say,8,43
of where,8,43
people who,8,43
put the,8,43
side of,8,43
the day,8,43
the son,8,43
the water,8,43
they may,8,43
things which,8,43
this he,8,43
took the,8,43
up and,8,43
was near,8,43
was still,8,43
we are,8,43
when Jesus,8,43
who comes,8,43
who takes,8,43
will never,8,43
you in,8,43
And I,7,43
How is,7,43
I come,7,43
Jesus made,7,43
King of,7,43
So Jesus,7,43
Then he,7,43
You will,7,43
a request,7,43
a time,7,43
all men,7,43
am he,7,43
an evil,7,43
are in,7,43
at all,7,43
away the,7,43
because the,7,43
before the,7,43
come true,7,43
day of,7,43
disciples said,7,43
evil spirit,7,43
feast of,7,43
for fear,7,43
for food,7,43
gave him,7,43
go away,7,43
had said,7,43
has sent,7,43
hated by,7,43
have come,7,43
have had,7,43
have love,7,43
he came,7,43
he comes,7,43
him a,7,43
in Galilee,7,43
is able,7,43
last day,7,43
life and,7,43
life for,7,43
lifted up,7,43
may see,7,43
me has,7,43
my name,7,43
my word,7,43
not able,7,43
not clear,7,43
not give,7,43
not take,7,43
of your,7,43
place where,7,43
priests and,7,43
said that,7,43
see that,7,43
see the,7,43
