N-gram,Count,Book
said to,24,8
to her,18,8
the Lord,14,8
And she,13,8
father of,11,8
the father,11,8
and she,9,8
became the,9,8
name of,9,8
the name,9,8
And Naomi,8,8
I am,8,8
came to,8,8
her motherinlaw,8,8
near relation,8,8
of Moab,8,8
of grain,8,8
she said,8,8
she went,8,8
to me,8,8
to take,8,8
you have,8,8
And he,7,8
country of,7,8
for you,7,8
he said,7,8
my daughter,7,8
the country,7,8
to do,7,8
to you,7,8
up the,7,8
you are,7,8
I have,6,8
Naomi said,6,8
and they,6,8
come to,6,8
do it,6,8
give you,6,8
go back,6,8
take up,6,8
the grain,6,8
to go,6,8
And they,5,8
And when,5,8
I will,5,8
Ruth the,5,8
So she,5,8
all the,5,8
back to,5,8
from the,5,8
gave her,5,8
said I,5,8
she gave,5,8
she took,5,8
the Moabitess,5,8
the dead,5,8
the man,5,8
the town,5,8
went on,5,8
will do,5,8
with her,5,8
young men,5,8
