N-gram,Count,Book
Thus says Yahweh of Hosts the God of Israel,17,24
thus says Yahweh of Hosts the God of Israel,10,24
of Jehoiakim the son of Josiah king of Judah,9,24
Yahweh of Hosts the God of Israel Behold I,8,24
of Hosts the God of Israel Behold I will,8,24
says Yahweh of Hosts the God of Israel Behold,8,24
Johanan the son of Kareah and all the captains,7,24
and with you will I break in pieces the,7,24
of Kareah and all the captains of the forces,7,24
son of Kareah and all the captains of the,7,24
the son of Kareah and all the captains of,7,24
Gedaliah the son of Ahikam the son of Shaphan,6,24
cities of Judah and in the streets of Jerusalem,6,24
in the cities of Judah and in the streets,6,24
the cities of Judah and in the streets of,6,24
Behold the days come says Yahweh that I will,5,24
Kareah and all the captains of the forces who,5,24
and all the captains of the forces who were,5,24
by the sword by the famine and by the,5,24
into the hand of Nebuchadrezzar king of Babylon and,5,24
into the hand of the king of Babylon and,5,24
the sword by the famine and by the pestilence,5,24
year of Jehoiakim the son of Josiah king of,5,24
