N-gram,Count,Book
LORD,385,14
he,351,14
his,336,14
they,275,14
for,262,14
all,261,14
him,243,14
king,227,14
was,220,14
house,203,14
them,202,14
Israel,187,14
God,185,14
Judah,161,14
had,151,14
their,141,14
not,138,14
which,133,14
it,130,14
Jerusalem,127,14
thy,121,14
were,115,14
made,113,14
from,111,14
people,111,14
son,104,14
when,94,14
came,91,14
thou,89,14
against,86,14
said,86,14
I,85,14
Solomon,83,14
before,83,14
have,83,14
upon,80,14
this,74,14
David,73,14
is,71,14
priests,71,14
shall,71,14
brought,70,14
my,70,14
fathers,68,14
thee,67,14
also,66,14
at,66,14
there,66,14
Levites,62,14
kings,62,14
Then,60,14
hand,59,14
hundred,58,14
thousand,58,14
ye,56,14
father,54,14
up,54,14
children,53,14
who,53,14
years,53,14
land,51,14
men,51,14
cities,48,14
saying,48,14
went,48,14
will,48,14
Now,47,14
gold,47,14
are,46,14
So,45,14
did,44,14
great,44,14
me,44,14
name,44,14
sons,42,14
Jehoshaphat,41,14
took,41,14
you,41,14
Hezekiah,40,14
man,40,14
reigned,40,14
away,39,14
city,39,14
every,39,14
according,38,14
built,38,14
set,38,14
hath,37,14
because,36,14
even,36,14
day,35,14
hast,35,14
heart,35,14
put,35,14
reign,35,14
twenty,35,14
himself,34,14
one,34,14
your,34,14
over,33,14
come,32,14
sent,32,14
three,32,14
two,32,14
For,31,14
began,31,14
go,31,14
place,31,14
so,31,14
congregation,30,14
our,30,14
therefore,30,14
Asa,29,14
old,29,14
servants,29,14
Rehoboam,28,14
five,28,14
gave,28,14
behold,27,14
themselves,27,14
year,27,14
book,26,14
high,26,14
written,26,14
altar,25,14
days,25,14
down,25,14
cubits,24,14
do,24,14
no,24,14
stood,24,14
heaven,23,14
kingdom,22,14
left,22,14
or,22,14
princes,22,14
seven,22,14
Moreover,21,14
Thus,21,14
again,21,14
brethren,21,14
captains,21,14
her,21,14
let,21,14
pass,21,14
silver,21,14
us,21,14
vessels,21,14
Jehoiada,20,14
burntofferings,20,14
inhabitants,20,14
make,20,14
she,20,14
Amaziah,19,14
Egypt,19,14
He,19,14
Jeroboam,19,14
Manasseh,19,14
abundance,19,14
gods,19,14
may,19,14
other,19,14
priest,19,14
right,19,14
among,18,14
build,18,14
carried,18,14
prepared,18,14
rest,18,14
sight,18,14
these,18,14
war,18,14
work,18,14
yet,18,14
Also,17,14
Josiah,17,14
O,17,14
buried,17,14
chief,17,14
commanded,17,14
commandment,17,14
evil,17,14
first,17,14
forth,17,14
found,17,14
holy,17,14
incense,17,14
law,17,14
own,17,14
places,17,14
slew,17,14
