N-gram,Count,Book
I,423,43
him,412,43
he,387,43
not,295,43
Jesus,255,43
me,245,43
said,235,43
is,226,43
ye,211,43
they,186,43
them,183,43
was,173,43
his,168,43
thou,160,43
you,160,43
have,159,43
my,133,43
for,131,43
it,130,43
man,124,43
Father,115,43
will,112,43
saith,111,43
Then,104,43
this,104,43
shall,103,43
had,101,43
from,95,43
who,83,43
God,82,43
come,81,43
hath,80,43
world,80,43
answered,77,43
when,73,43
He,70,43
know,70,43
things,70,43
am,69,43
Jews,67,43
because,66,43
disciples,65,43
which,65,43
therefore,64,43
came,63,43
thee,61,43
are,60,43
may,59,43
no,57,43
one,56,43
sent,56,43
also,55,43
again,54,43
there,53,43
were,53,43
believe,52,43
went,52,43
at,49,43
say,49,43
should,49,43
do,46,43
If,44,43
all,44,43
life,44,43
these,44,43
Lord,43,43
Son,43,43
cometh,43,43
whom,43,43
go,41,43
now,40,43
saying,40,43
hast,38,43
if,38,43
see,38,43
himself,37,43
thy,37,43
Now,36,43
her,36,43
your,35,43
For,34,43
up,34,43
down,33,43
heard,33,43
yet,33,43
Peter,32,43
then,32,43
spoke,31,43
day,30,43
saw,30,43
where,30,43
They,28,43
any,28,43
given,28,43
truth,28,43
When,27,43
believed,27,43
many,27,43
concerning,26,43
Verily,25,43
knew,25,43
so,25,43
verily,25,43
would,25,43
Simon,24,43
even,24,43
forth,24,43
own,24,43
testimony,24,43
us,24,43
water,24,43
This,23,43
Ye,23,43
among,23,43
away,23,43
made,23,43
name,23,43
seen,23,43
before,22,43
called,22,43
loved,22,43
men,22,43
sheep,22,43
Christ,21,43
Pilate,21,43
dead,21,43
feast,21,43
give,21,43
hour,21,43
love,21,43
speak,21,43
Pharisees,20,43
art,20,43
bread,20,43
light,20,43
people,20,43
same,20,43
son,20,43
spoken,20,43
John,19,43
did,19,43
heaven,19,43
more,19,43
nothing,19,43
other,19,43
place,19,43
true,19,43
words,19,43
works,19,43
ask,18,43
blind,18,43
eyes,18,43
she,18,43
word,18,43
Galilee,17,43
These,17,43
being,17,43
believeth,17,43
born,17,43
can,17,43
done,17,43
hear,17,43
known,17,43
than,17,43
their,17,43
time,17,43
woman,17,43
another,16,43
cannot,16,43
die,16,43
disciple,16,43
might,16,43
put,16,43
stood,16,43
took,16,43
Mary,15,43
Spirit,15,43
law,15,43
received,15,43
seek,15,43
sin,15,43
told,15,43
while,15,43
written,15,43
gave,14,43
myself,14,43
seeth,14,43
take,14,43
temple,14,43
voice,14,43
Jerusalem,13,43
Moses,13,43
Therefore,13,43
feet,13,43
flesh,13,43
how,13,43
little,13,43
neither,13,43
some,13,43
two,13,43
King,12,43
Philip,12,43
cast,12,43
death,12,43
first,12,43
glorified,12,43
glory,12,43
greater,12,43
hand,12,43
laid,12,43
receive,12,43
tell,12,43
upon,12,43
whither,12,43
Lazarus,11,43
Thou,11,43
alone,11,43
bear,11,43
chief,11,43
doeth,11,43
father,11,43
fulfilled,11,43
good,11,43
high,11,43
judge,11,43
never,11,43
priest,11,43
priests,11,43
sabbath,11,43
scripture,11,43
sepulcher,11,43
stone,11,43
well,11,43
Art,10,43
Behold,10,43
It,10,43
So,10,43
There,10,43
asked,10,43
been,10,43
beginning,10,43
both,10,43
coming,10,43
cried,10,43
days,10,43
eat,10,43
ever,10,43
every,10,43
fruit,10,43
hands,10,43
honor,10,43
house,10,43
judgment,10,43
keep,10,43
let,10,43
must,10,43
or,10,43
our,10,43
passover,10,43
sea,10,43
themselves,10,43
those,10,43
through,10,43
whence,10,43
work,10,43
How,9,43
Judas,9,43
Martha,9,43
Master,9,43
Why,9,43
behold,9,43
boat,9,43
eternal,9,43
glorify,9,43
kept,9,43
kill,9,43
knowest,9,43
lay,9,43
lifted,9,43
miracles,9,43
mother,9,43
nor,9,43
prophet,9,43
sat,9,43
show,9,43
sought,9,43
testify,9,43
whose,9,43
worship,9,43
Abraham,8,43
My,8,43
Thomas,8,43
abide,8,43
abode,8,43
brother,8,43
brought,8,43
city,8,43
everlasting,8,43
find,8,43
follow,8,43
having,8,43
joy,8,43
knoweth,8,43
last,8,43
live,8,43
loveth,8,43
mine,8,43
much,8,43
officers,8,43
only,8,43
opened,8,43
receiveth,8,43
sayest,8,43
servants,8,43
shalt,8,43
side,8,43
speaketh,8,43
taken,8,43
taught,8,43
thing,8,43
thyself,8,43
wash,8,43
Fathers,7,43
Judea,7,43
No,7,43
Sir,7,43
Who,7,43
abideth,7,43
commandment,7,43
darkness,7,43
demon,7,43
door,7,43
drink,7,43
entered,7,43
evil,7,43
found,7,43
gavest,7,43
giveth,7,43
great,7,43
hateth,7,43
heareth,7,43
heart,7,43
indeed,7,43
make,7,43
midst,7,43
nigh,7,43
night,7,43
none,7,43
power,7,43
servant,7,43
spirit,7,43
thus,7,43
whoever,7,43
without,7,43
Let,6,43
Nathanael,6,43
Take,6,43
Woman,6,43
Yet,6,43
above,6,43
against,6,43
already,6,43
always,6,43
betray,6,43
blood,6,43
body,6,43
brethren,6,43
bring,6,43
broken,6,43
crucified,6,43
delivered,6,43
departed,6,43
dost,6,43
draw,6,43
five,6,43
full,6,43
ground,6,43
immediately,6,43
living,6,43
parents,6,43
performed,6,43
pray,6,43
send,6,43
set,6,43
shepherd,6,43
sins,6,43
testified,6,43
twelve,6,43
walk,6,43
walked,6,43
washed,6,43
why,6,43
wine,6,43
Andrew,5,43
Caiaphas,5,43
Capernaum,5,43
Go,5,43
His,5,43
Holy,5,43
Is,5,43
Iscariot,5,43
Many,5,43
Nicodemus,5,43
Rabbi,5,43
Samaria,5,43
She,5,43
Where,5,43
Whither,5,43
ate,5,43
baptized,5,43
bed,5,43
bore,5,43
certain,5,43
children,5,43
chosen,5,43
clay,5,43
crucify,5,43
doest,5,43
eateth,5,43
fathers,5,43
filled,5,43
fishes,5,43
followed,5,43
following,5,43
food,5,43
goeth,5,43
going,5,43
gone,5,43
hated,5,43
head,5,43
healed,5,43
hence,5,43
hither,5,43
hundred,5,43
kingdom,5,43
land,5,43
leave,5,43
left,5,43
lest,5,43
lying,5,43
manifest,5,43
nation,5,43
openly,5,43
others,5,43
over,5,43
pool,5,43
raise,5,43
raised,5,43
rejoice,5,43
sake,5,43
save,5,43
seeketh,5,43
sick,5,43
sister,5,43
soldiers,5,43
soon,5,43
taketh,5,43
testifieth,5,43
thirst,5,43
thither,5,43
three,5,43
together,5,43
troubled,5,43
way,5,43
wrote,5,43
