N-gram,Count,Book
said to,21,8
to her,19,8
And she,14,8
the LORD,13,8
that thou,10,8
And he,8,8
and she,8,8
he said,8,8
her motherinlaw,8,8
name of,8,8
of Moab,8,8
she said,8,8
the name,8,8
And Naomi,7,8
came to,7,8
country of,7,8
my daughter,7,8
redeem it,7,8
the country,7,8
thou hast,7,8
And they,6,8
I am,6,8
a kinsman,6,8
all that,6,8
and said,6,8
and they,6,8
from the,6,8
she had,6,8
the dead,6,8
the field,6,8
the reapers,6,8
to thee,6,8
I will,5,8
Naomi said,5,8
Ruth the,5,8
The LORD,5,8
and her,5,8
of thy,5,8
she was,5,8
the Moabitess,5,8
the city,5,8
the man,5,8
thee and,5,8
to me,5,8
with her,5,8
young men,5,8
