N-gram,Count,Book
And he said unto,57,42
he said unto them,43,42
it came to pass,40,42
I say unto you,36,42
And it came to,32,42
the kingdom of God,29,42
the Son of man,21,42
he said unto him,19,42
and said unto them,13,42
And Jesus said unto,11,42
came to pass when,10,42
say unto you that,10,42
answered and said unto,9,42
the chief priests and,9,42
Jesus said unto him,8,42
and said unto him,8,42
came to pass as,7,42
came to pass on,7,42
came to pass while,7,42
he answered and said,7,42
in the midst of,7,42
But he said unto,6,42
Now it came to,6,42
chief priests and the,6,42
in the presence of,6,42
kingdom of God is,6,42
And he answered and,5,42
And they said unto,5,42
And when he was,5,42
I say unto thee,5,42
Verily I say unto,5,42
he said unto his,5,42
in the days of,5,42
in the kingdom of,5,42
of the Most High,5,42
of the kingdom of,5,42
said unto his disciples,5,42
said unto them Why,5,42
that shall not be,5,42
that were with him,5,42
the Son of God,5,42
the scribes and the,5,42
the word of God,5,42
they said unto him,5,42
with a loud voice,5,42
