of the LORD,75
of the Philistines,48
out of the,38
the ark of,37
the son of,35
came to pass,34
it came to,33
the hand of,33
unto the LORD,32
the men of,31
said unto him,30
the LORD and,27
And he said,26
And David said,25
And Saul said,25
And it came,25
ark of the,24
And Samuel said,21
I pray thee,21
and his men,20
the Philistines and,20
And the LORD,19
And when the,19
before the LORD,19
the LORD hath,19
God of Israel,17
all the people,17
David and his,16
and the LORD,16
hand of the,16
men of Israel,16
the children of,16
the house of,16
the land of,16
the name of,16
Saul said unto,15
to pass when,15
ark of God,14
of the people,14
said unto the,14
David said unto,13
he said unto,13
in the wilderness,13
that I may,13
the king of,13
them which were,13
which were in,13
Samuel said unto,12
and I will,12
children of Israel,12
the LORD said,12
the LORD was,12
to them which,12
and came to,11
and said unto,11
and the people,11
of all the,11
that were with,11
the people that,11
the voice of,11
And the Philistines,10
And the men,10
and all the,10
came to the,10
for the LORD,10
him and he,10
in the morning,10
name of the,10
of the hand,10
one of the,10
said to David,10
the God of,10
the LORD liveth,10
the people and,10
there was a,10
And it was,9
in his hand,9
of God was,9
of the land,9
said unto Saul,9
son of Jesse,9
that thou hast,9
the wilderness of,9
the young men,9
unto this day,9
were with him,9
And the people,8
David said to,8
LORD God of,8
a man of,8
and let us,8
and to them,8
answered and said,8
arose and went,8
as the LORD,8
every man his,8
into the hand,8
let us go,8
lords of the,8
people that were,8
said unto David,8
said unto Samuel,8
said unto her,8
the LORD for,8
the people were,8
the servants of,8
the word of,8
unto him Behold,8
And when they,7
Saul said to,7
and I have,7
and the Philistines,7
and the name,7
and there was,7
and they came,7
and thou shalt,7
and went to,7
face to the,7
his hand and,7
in the field,7
it was told,7
of Saul and,7
of the God,7
said unto his,7
son in law,7
that the LORD,7
the LORD had,7
the LORD in,7
the LORD will,7
the LORDs anointed,7
the Philistines went,7
the Spirit of,7
the armies of,7
the high place,7
the lords of,7
the other side,7
the south of,7
to all the,7
voice of the,7
when he had,7
And Jonathan said,6
And the Philistine,6
And the king,6
And there was,6
And when Saul,6
Come and let,6
David arose and,6
Israel and the,6
LORD said unto,6
LORD thy God,6
Saul and the,6
Then said Saul,6
against the Philistines,6
and all his,6
and he said,6
and he was,6
and his armourbearer,6
and it shall,6
come into the,6
come to the,6
down to the,6
evil spirit from,6
for I have,6
for there is,6
his face to,6
into the city,6
it was so,6
of Israel and,6
on the morrow,6
on the other,6
princes of the,6
said to Saul,6
shall come to,6
shall not be,6
that I should,6
that day and,6
that was in,6
the LORD thy,6
the Philistines gathered,6
the elders of,6
the man that,6
the princes of,6
the words of,6
them into the,6
to the earth,6
to the ground,6
which the LORD,6
with him and,6
word of the,6
