I say unto,55
say unto you,55
said unto them,42
said unto him,38
and said unto,37
the Son of,36
answered and said,35
the kingdom of,33
Son of man,32
kingdom of heaven,32
Verily I say,23
And when he,19
out of the,18
unto you That,18
And when they,17
saith unto them,17
the chief priests,17
which is in,17
Father which is,16
Jesus said unto,16
is in heaven,15
say unto him,15
And when the,14
chief priests and,14
of heaven is,14
saith unto him,14
when he was,13
But I say,12
Jesus answered and,12
Jesus saith unto,12
he said unto,12
when he had,12
when they were,12
which was spoken,12
he answered and,11
But he answered,10
But when the,10
came to him,10
came unto him,10
it shall be,10
might be fulfilled,10
son of David,10
They say unto,9
all these things,9
be fulfilled which,9
fulfilled which was,9
is like unto,9
it might be,9
of the Lord,9
of the world,9
scribes and Pharisees,9
shall not be,9
the prophet saying,9
was spoken by,9
And Jesus said,8
Son of God,8
and of the,8
for it is,8
heaven is like,8
is he that,8
of the kingdom,8
one of them,8
the children of,8
the son of,8
the temple and,8
the young child,8
your Father which,8
And as they,7
And he said,7
Thou shalt not,7
Woe unto you,7
and Pharisees hypocrites,7
and he healed,7
and he that,7
and worshipped him,7
brought unto him,7
by the prophet,7
came into the,7
he was come,7
his disciples came,7
in the kingdom,7
in the way,7
my Father which,7
of my Father,7
the land of,7
there shall be,7
unto you scribes,7
verily I say,7
when he saw,7
you scribes and,7
And it came,6
And said unto,6
John the Baptist,6
The kingdom of,6
and I will,6
and gnashing of,6
and when he,6
came and said,6
came to pass,6
for they shall,6
gnashing of teeth,6
he saith unto,6
him and said,6
him saying Lord,6
in a dream,6
in the name,6
in the temple,6
into the kingdom,6
is at hand,6
it came to,6
it is written,6
me and I,6
of man be,6
of man is,6
of man shall,6
of the house,6
on the sabbath,6
one of these,6
priests and elders,6
shall be taken,6
shall swear by,6
that I am,6
that which is,6
the Holy Ghost,6
the end of,6
the name of,6
the scribes and,6
they were come,6
unto his disciples,6
was come into,6
when Jesus had,6
when they had,6
