N-gram,Count,Book
you,272,7
said,217,7
his,212,7
him,207,7
he,193,7
Israel,184,7
them,180,7
Yahweh,173,7
they,172,7
was,156,7
I,136,7
children,128,7
men,120,7
all,116,7
who,114,7
for,111,7
it,105,7
me,102,7
went,100,7
up,96,7
their,94,7
man,87,7
from,85,7
were,85,7
against,84,7
your,82,7
came,81,7
there,79,7
He,76,7
her,76,7
hand,75,7
is,74,7
have,71,7
shall,71,7
had,68,7
my,68,7
will,66,7
down,65,7
house,65,7
people,65,7
which,62,7
They,60,7
not,57,7
us,56,7
go,54,7
son,50,7
Then,48,7
city,48,7
come,48,7
day,48,7
when,48,7
God,47,7
land,46,7
this,46,7
took,44,7
Benjamin,43,7
are,43,7
at,41,7
did,41,7
Abimelech,39,7
Gideon,39,7
before,38,7
over,38,7
didnt,37,7
has,36,7
Samson,35,7
do,35,7
Philistines,34,7
father,34,7
let,33,7
king,32,7
she,32,7
so,32,7
struck,32,7
thousand,32,7
It,31,7
hundred,31,7
one,30,7
saying,30,7
So,29,7
now,29,7
Gilead,28,7
Jephthah,28,7
When,28,7
happened,28,7
may,28,7
sent,28,7
Ammon,27,7
Shechem,27,7
behold,27,7
forth,27,7
then,27,7
Ephraim,26,7
made,26,7
put,26,7
wife,26,7
Judah,25,7
because,25,7
inhabitants,25,7
Midian,24,7
brought,24,7
nor,24,7
Gibeah,23,7
Now,23,7
again,23,7
angel,23,7
delivered,23,7
even,23,7
lived,23,7
sword,23,7
those,23,7
every,22,7
no,22,7
years,22,7
also,21,7
fathers,21,7
told,21,7
woman,21,7
away,20,7
saw,20,7
set,20,7
sons,20,7
together,20,7
turned,20,7
called,19,7
days,19,7
gathered,19,7
give,19,7
Manoah,18,7
Micah,18,7
brothers,18,7
gods,18,7
place,18,7
themselves,18,7
three,18,7
young,18,7
Sisera,17,7
done,17,7
name,17,7
our,17,7
way,17,7
Canaanites,16,7
She,16,7
There,16,7
among,16,7
arose,16,7
hillcountry,16,7
if,16,7
mother,16,7
Behold,15,7
any,15,7
fight,15,7
fire,15,7
gave,15,7
great,15,7
rose,15,7
therefore,15,7
thirty,15,7
two,15,7
until,15,7
would,15,7
If,14,7
Moab,14,7
Please,14,7
camp,14,7
died,14,7
drink,14,7
hands,14,7
save,14,7
these,14,7
Barak,13,7
Jerubbaal,13,7
battle,13,7
evil,13,7
fell,13,7
host,13,7
image,13,7
judged,13,7
know,13,7
night,13,7
priest,13,7
take,13,7
ten,13,7
time,13,7
Dan,12,7
Jordan,12,7
concubine,12,7
cried,12,7
daughters,12,7
drive,12,7
fought,12,7
heart,12,7
killed,12,7
or,12,7
other,12,7
passed,12,7
rock,12,7
served,12,7
seven,12,7
through,12,7
Amorites,11,7
Zalmunna,11,7
Zebah,11,7
altar,11,7
am,11,7
brother,11,7
dont,11,7
encamped,11,7
field,11,7
fled,11,7
head,11,7
left,11,7
spoke,11,7
trees,11,7
water,11,7
Baal,10,7
Go,10,7
His,10,7
Levite,10,7
answered,10,7
between,10,7
border,10,7
cut,10,7
elders,10,7
laid,10,7
might,10,7
neither,10,7
sight,10,7
war,10,7
whom,10,7
women,10,7
Bethel,9,7
Bethlehem,9,7
Come,9,7
Deborah,9,7
For,9,7
Gaal,9,7
Joash,9,7
Mount,9,7
Who,9,7
anger,9,7
buried,9,7
burnt,9,7
cities,9,7
dead,9,7
deliver,9,7
departed,9,7
drew,9,7
family,9,7
far,9,7
kill,9,7
liersinwait,9,7
make,9,7
messengers,9,7
more,9,7
morning,9,7
only,9,7
pieces,9,7
saved,9,7
say,9,7
should,9,7
side,9,7
stood,9,7
tent,9,7
tower,9,7
valley,9,7
voice,9,7
wilderness,9,7
yet,9,7
Ehud,8,7
Let,8,7
Mizpah,8,7
You,8,7
became,8,7
both,8,7
chariots,8,7
daughter,8,7
death,8,7
destroyed,8,7
donkey,8,7
early,8,7
edge,8,7
engraved,8,7
entrance,8,7
feet,8,7
found,8,7
god,8,7
inheritance,8,7
lay,8,7
lords,8,7
pass,8,7
returned,8,7
riddle,8,7
right,8,7
sat,8,7
seen,8,7
servant,8,7
seventy,8,7
silver,8,7
strength,8,7
strong,8,7
tell,8,7
thing,8,7
toward,8,7
tribe,8,7
why,8,7
words,8,7
Canaan,7,7
Egypt,7,7
Joshua,7,7
Midianites,7,7
Spirit,7,7
Succoth,7,7
Why,7,7
Zebulun,7,7
according,7,7
aside,7,7
asked,7,7
back,7,7
began,7,7
bound,7,7
bowed,7,7
bread,7,7
broke,7,7
draw,7,7
dwell,7,7
east,7,7
enemies,7,7
first,7,7
fleece,7,7
four,7,7
gate,7,7
good,7,7
ground,7,7
here,7,7
himself,7,7
its,7,7
kindled,7,7
kings,7,7
listen,7,7
lodge,7,7
mountains,7,7
offered,7,7
old,7,7
princes,7,7
round,7,7
rule,7,7
spoil,7,7
than,7,7
towns,7,7
tribes,7,7
trumpets,7,7
under,7,7
upper,7,7
very,7,7
wait,7,7
while,7,7
wives,7,7
Delilah,6,7
Jael,6,7
Manasseh,6,7
Naphtali,6,7
Therefore,6,7
Zebul,6,7
Zorah,6,7
another,6,7
bind,6,7
bring,6,7
built,6,7
child,6,7
clothing,6,7
commanded,6,7
companies,6,7
dealt,6,7
depart,6,7
doors,6,7
eat,6,7
ephod,6,7
five,6,7
flesh,6,7
forced,6,7
forty,6,7
hold,6,7
husband,6,7
lies,6,7
looked,6,7
many,6,7
meet,6,7
mouth,6,7
near,6,7
peace,6,7
possess,6,7
pray,6,7
prostitute,6,7
pursued,6,7
same,6,7
serve,6,7
six,6,7
surely,6,7
therein,6,7
valor,6,7
wept,6,7
where,6,7
whose,6,7
All,5,7
Amalekites,5,7
Arnon,5,7
Baals,5,7
Beth,5,7
Ebed,5,7
Eglon,5,7
Eshtaol,5,7
Her,5,7
Jabesh,5,7
Jabin,5,7
Jerusalem,5,7
Kenite,5,7
Kiriath,5,7
Lehi,5,7
Moses,5,7
No,5,7
Ophrah,5,7
Oreb,5,7
Shiloh,5,7
This,5,7
Timnah,5,7
