N-gram,Count,Book
will,232,38
Yahweh,130,38
I,128,38
you,64,38
his,53,38
me,53,38
them,53,38
who,50,38
they,49,38
Hosts,47,38
is,47,38
for,45,38
my,45,38
says,42,38
Jerusalem,41,38
it,41,38
are,40,38
shall,35,38
their,34,38
all,33,38
he,32,38
day,31,38
have,30,38
house,30,38
said,30,38
from,29,38
For,26,38
him,25,38
which,25,38
your,25,38
these,24,38
up,23,38
Judah,22,38
go,22,38
land,22,38
saying,22,38
Then,21,38
angel,20,38
like,20,38
against,19,38
Thus,18,38
man,18,38
not,18,38
It,17,38
come,17,38
nations,17,38
was,17,38
behold,16,38
there,16,38
He,15,38
also,15,38
came,15,38
earth,15,38
has,15,38
cut,14,38
word,14,38
apart,13,38
eyes,13,38
hand,13,38
its,13,38
no,13,38
before,12,38
one,12,38
those,12,38
through,12,38
God,11,38
again,11,38
among,11,38
dwell,11,38
forth,11,38
great,11,38
her,11,38
people,11,38
talked,11,38
answered,10,38
every,10,38
happen,10,38
lifted,10,38
two,10,38
Behold,9,38
This,9,38
men,9,38
midst,9,38
pass,9,38
peoples,9,38
prophets,9,38
Zion,8,38
am,8,38
at,8,38
do,8,38
flock,8,38
horses,8,38
inhabitants,8,38
month,8,38
nor,8,38
see,8,38
sent,8,38
son,8,38
this,8,38
toward,8,38
were,8,38
when,8,38
They,7,38
asked,7,38
bring,7,38
days,7,38
everyone,7,38
family,7,38
make,7,38
might,7,38
peace,7,38
sea,7,38
set,7,38
so,7,38
strike,7,38
David,6,38
Dont,6,38
Joshua,6,38
So,6,38
These,6,38
Yes,6,38
back,6,38
battle,6,38
because,6,38
between,6,38
country,6,38
down,6,38
ephah,6,38
fire,6,38
had,6,38
hear,6,38
horse,6,38
hosts,6,38
keep,6,38
know,6,38
left,6,38
name,6,38
neighbor,6,38
over,6,38
place,6,38
right,6,38
say,6,38
shepherd,6,38
side,6,38
silver,6,38
speak,6,38
went,6,38
Israel,5,38
Therefore,5,38
basket,5,38
called,5,38
chariot,5,38
even,5,38
evil,5,38
fathers,5,38
four,5,38
glory,5,38
gold,5,38
half,5,38
king,5,38
let,5,38
lord,5,38
made,5,38
more,5,38
mountains,5,38
north,5,38
now,5,38
ones,5,38
or,5,38
save,5,38
saw,5,38
standing,5,38
streets,5,38
strong,5,38
take,5,38
temple,5,38
trees,5,38
very,5,38
wives,5,38
words,5,38
year,5,38
