49001001,49,1,1,"Paul, an apostle of Jesus Christ by the will of God, to the saints who are at Ephesus, and to the faithful in Christ Jesus:"
49001002,49,1,2,"Grace be to you, and peace from God our Father, and from the Lord Jesus Christ."
49001003,49,1,3,"Blessed be the God and Father of our Lord Jesus Christ, who hath blessed us with all spiritual blessings in heavenly places in Christ:"
49001004,49,1,4,"According as he hath chosen us in him, before the foundation of the world, that we should be holy and without blame before him in love:"
49001005,49,1,5,"Having predestinated us to the adoption of children to himself by Jesus Christ, according to the good pleasure of his will,"
49001006,49,1,6,"To the praise of the glory of his grace, in which he hath made us accepted in the beloved:"
49001007,49,1,7,"In whom we have redemption through his blood, the forgiveness of sins, according to the riches of his grace;"
49001008,49,1,8,In which he hath abounded towards us in all wisdom and prudence;
49001009,49,1,9,"Having made known to us the mystery of his will, according to his good pleasure which he hath purposed in himself:"
49001010,49,1,10,"That in the dispensation of the fullness of times he might collect in one all things in Christ, both which are in heaven, and which are on earth; even in him:"
49001011,49,1,11,"In whom also we have obtained an inheritance, being predestinated according to the purpose of him who worketh all things after the counsel of his own will:"
49001012,49,1,12,"That we should be to the praise of his glory, who first trusted in Christ."
49001013,49,1,13,"In whom ye also trusted, after ye heard the word of truth, the gospel of your salvation: in whom also after ye believed, ye were sealed with that holy Spirit of promise,"
49001014,49,1,14,"Which is the earnest of our inheritance until the redemption of the purchased possession, to the praise of his glory."
49001015,49,1,15,"Wherefore I also, having heard of your faith in the Lord Jesus, and love to all the saints,"
49001016,49,1,16,"Cease not to give thanks for you, making mention of you in my prayers;"
49001017,49,1,17,"That the God of our Lord Jesus Christ, the Father of glory, may give to you the spirit of wisdom and revelation in the knowledge of him:"
49001018,49,1,18,"The eyes of your understanding being enlightened; that ye may know what is the hope of his calling, and what the riches of the glory of his inheritance in the saints,"
49001019,49,1,19,"And what is the exceeding greatness of his power toward us who believe, according to the working of his mighty power,"
49001020,49,1,20,"Which he wrought in Christ, when he raised him from the dead, and set him at his own right hand in the heavenly places,"
49001021,49,1,21,"Far above all principality, and power, and might, and dominion, and every name that is named, not only in this world, but also in that which is to come:"
49001022,49,1,22,"And put all things under his feet, and gave him to be the head over all things to the church,"
49001023,49,1,23,"Which is his body, the fullness of him that filleth all in all."
49002001,49,2,1,"And you hath he revived, who were dead in trespasses and sins;"
49002002,49,2,2,"In which in time past ye walked according to the course of this world, according to the prince of the power of the air, the spirit that now worketh in the children of disobedience:"
49002003,49,2,3,"Among whom also we all had our manner of life in times past in the lusts of our flesh, fulfilling the desires of the flesh and of the mind; and were by nature the children of wrath, even as others."
49002004,49,2,4,"But God, who is rich in mercy, for his great love with which he loved us,"
49002005,49,2,5,"Even when we were dead in sins, hath made us alive together with Christ, (by grace ye are saved;)"
49002006,49,2,6,"And hath raised us up together, and made us sit together in heavenly places, in Christ Jesus:"
49002007,49,2,7,"That in the ages to come he might show the exceeding riches of his grace in his kindness towards us, through Christ Jesus."
49002008,49,2,8,"For by grace are ye saved, through faith; and that not of yourselves: it is the gift of God:"
49002009,49,2,9,"Not by works, lest any man should boast."
49002010,49,2,10,"For we are his workmanship, created in Christ Jesus to good works, which God hath before ordained that we should walk in them."
49002011,49,2,11,"Wherefore remember, that ye being in time past Gentiles in the flesh, who are called Uncircumcision by that which is called the Circumcision in the flesh made by hands;"
49002012,49,2,12,"That at that time ye were without Christ, being aliens from the commonwealth of Israel, and strangers from the covenants of promise, having no hope, and without God in the world:"
49002013,49,2,13,"But now, in Christ Jesus, ye, who formerly were far off, are made nigh by the blood of Christ."
49002014,49,2,14,"For he is our peace, who hath made both one, and hath broken down the middle wall of partition between us;"
49002015,49,2,15,"Having abolished in his flesh the enmity, even the law of commandments contained in ordinances: to make in himself of two one new man, so making peace;"
49002016,49,2,16,"And that he might reconcile both to God in one body by the cross, having by it slain the enmity:"
49002017,49,2,17,"And came and preached peace to you who were afar off, and to them that were nigh."
49002018,49,2,18,For through him we both have an access by one Spirit to the Father.
49002019,49,2,19,"Now therefore ye are no more strangers and foreigners, but fellow-citizens with the saints, and of the household of God;"
49002020,49,2,20,"And are built upon the foundation of the apostles and prophets, Jesus Christ himself being the chief corner-stone;"
49002021,49,2,21,"In whom all the building fitly framed together, groweth to a holy temple in the Lord:"
49002022,49,2,22,"In whom ye also are built together, for a habitation of God through the Spirit."
49003001,49,3,1,"For this cause, I Paul, the prisoner of Jesus Christ for you Gentiles,"
49003002,49,3,2,If ye have heard of the dispensation of the grace of God which is given me on your account.
49003003,49,3,3,"That by revelation he made known to me the mystery, as I wrote before in few words;"
49003004,49,3,4,"By which when ye read, ye may understand my knowledge in the mystery of Christ,"
49003005,49,3,5,"Which in other ages was not made known to the sons of men, as it is now revealed to his holy apostles and prophets by the Spirit;"
49003006,49,3,6,"That the Gentiles should be joint-heirs, and of the same body, and partakers of his promise in Christ by the Gospel:"
49003007,49,3,7,"Of which I was made a minister, according to the gift of the grace of God given to me by the effectual working of his power."
49003008,49,3,8,"To me, who am less than the least of all saints, is this grace given, that I should preach among the Gentiles the unsearchable riches of Christ;"
49003009,49,3,9,"And to make all men see what is the fellowship of the mystery, which from the beginning of the world hath been hid in God, who created all things by Jesus Christ:"
49003010,49,3,10,"To the intent that now to the principalities and powers in heavenly places might be known by the church the manifold wisdom of God,"
