N-gram,Count,Book
the house of Jehovah and,29,14
of the house of Jehovah,24,14
he hath reigned in Jerusalem,20,14
in the eyes of Jehovah,18,14
years he hath reigned in,17,14
And it cometh to pass,16,14
in the house of Jehovah,14,14
Jehovah God of their fathers,12,14
hath reigned in Jerusalem and,12,14
the house of the king,12,14
and the inhabitants of Jerusalem,10,14
and they bury him in,10,14
his son in his stead,10,14
in the city of David,10,14
is right in the eyes,10,14
it cometh to pass at,10,14
lieth with his fathers and,10,14
of the kings of Israel,10,14
rest of the matters of,10,14
right in the eyes of,10,14
the rest of the matters,10,14
and the name of his,9,14
house of the king and,9,14
name of his mother is,9,14
that which is right in,9,14
the city of David and,9,14
the name of his mother,9,14
the priests and the Levites,9,14
to the house of Jehovah,9,14
which is right in the,9,14
And the king of Israel,8,14
And the rest of the,8,14
Jerusalem and the name of,8,14
cometh to pass at the,8,14
evil thing in the eyes,8,14
he doth the evil thing,8,14
in Jerusalem and the name,8,14
of the house of the,8,14
on the book of the,8,14
reigned in Jerusalem and the,8,14
the evil thing in the,8,14
the first and the last,8,14
they bury him in the,8,14
thing in the eyes of,8,14
A son of twenty and,7,14
and he doth the evil,7,14
book of the kings of,7,14
bury him in the city,7,14
doth the evil thing in,7,14
fathers and they bury him,7,14
his fathers and they bury,7,14
house of Jehovah and the,7,14
in the house of God,7,14
of the house of God,7,14
the book of the kings,7,14
the people of the land,7,14
with his fathers and they,7,14
And the sons of Israel,6,14
according to the command of,6,14
and of the sons of,6,14
are written on the book,6,14
doth that which is right,6,14
him in the city of,6,14
into the hand of the,6,14
lo they are written on,6,14
of the sons of the,6,14
the command of the king,6,14
the hand of the king,6,14
the house of God and,6,14
the kings of Israel and,6,14
the treasures of the house,6,14
they are written on the,6,14
treasures of the house of,6,14
vessels of the house of,6,14
Judah and the inhabitants of,5,14
Thou dost hear from the,5,14
first and the last lo,5,14
he doth that which is,5,14
of David his father and,5,14
of David king of Israel,5,14
of the priests and of,5,14
of the sons of Israel,5,14
of twenty and five years,5,14
son of twenty and five,5,14
the priests and of the,5,14
the vessels of the house,5,14
written on the book of,5,14
