N-gram,Count,Book
his,348,9
said,336,9
he,323,9
Jehovah,308,9
Saul,277,9
him,277,9
David,274,9
I,255,9
for,218,9
they,203,9
was,203,9
not,191,9
it,177,9
me,176,9
thee,169,9
is,163,9
all,154,9
thou,150,9
Israel,149,9
thy,148,9
came,139,9
my,136,9
them,132,9
Samuel,129,9
Philistines,120,9
will,120,9
from,118,9
have,118,9
men,116,9
shall,113,9
people,111,9
hand,105,9
man,103,9
this,101,9
were,101,9
went,100,9
up,99,9
day,93,9
God,92,9
had,91,9
there,91,9
has,87,9
come,81,9
when,80,9
before,79,9
king,78,9
us,78,9
against,76,9
Jonathan,72,9
son,71,9
upon,71,9
go,69,9
ye,68,9
now,57,9
house,54,9
one,52,9
saying,50,9
which,50,9
your,50,9
down,49,9
her,49,9
you,49,9
over,47,9
pass,47,9
at,46,9
who,43,9
also,42,9
their,41,9
took,41,9
ark,40,9
she,40,9
behold,39,9
sons,39,9
servants,38,9
Behold,37,9
brought,37,9
father,37,9
let,37,9
shalt,37,9
sent,36,9
do,35,9
no,35,9
put,35,9
hast,34,9
servant,34,9
Then,33,9
because,33,9
give,33,9
Philistine,32,9
away,32,9
did,32,9
great,32,9
place,32,9
Eli,31,9
may,31,9
answered,30,9
city,30,9
if,30,9
land,30,9
name,30,9
are,29,9
arose,29,9
saw,29,9
two,29,9
lord,28,9
pray,28,9
see,28,9
smote,28,9
told,28,9
voice,28,9
heart,27,9
himself,27,9
or,27,9
words,27,9
Jesse,26,9
among,26,9
heard,26,9
made,26,9
set,26,9
take,26,9
those,26,9
young,26,9
battle,25,9
done,25,9
every,25,9
evil,25,9
so,25,9
three,25,9
days,24,9
found,24,9
should,24,9
taken,24,9
then,24,9
these,24,9
again,23,9
am,23,9
sword,23,9
head,22,9
more,22,9
way,22,9
whom,22,9
Sauls,21,9
called,21,9
good,21,9
sacrifice,21,9
sheep,21,9
woman,21,9
fled,20,9
forth,20,9
hundred,20,9
nor,20,9
our,20,9
Achish,19,9
So,19,9
bread,19,9
children,19,9
make,19,9
neither,19,9
priest,19,9
say,19,9
side,19,9
spoke,19,9
until,19,9
wife,19,9
Now,18,9
both,18,9
know,18,9
morning,18,9
other,18,9
spear,18,9
thousand,18,9
wilderness,18,9
Davids,17,9
Let,17,9
art,17,9
camp,17,9
eyes,17,9
fathers,17,9
gave,17,9
life,17,9
messengers,17,9
soul,17,9
time,17,9
together,17,9
turned,17,9
Nabal,16,9
any,16,9
been,16,9
earth,16,9
fell,16,9
knew,16,9
