N-gram,Count,Book
for,107,58
he,107,58
not,96,58
is,92,58
God,67,58
which,62,58
For,61,58
who,60,58
have,54,58
has,53,58
his,50,58
him,49,58
all,43,58
it,43,58
I,39,58
they,39,58
having,37,58
things,37,58
will,36,58
faith,32,58
also,31,58
them,31,58
was,31,58
from,30,58
one,29,58
been,28,58
us,28,58
had,27,58
are,26,58
those,26,58
ye,25,58
priest,24,58
shall,23,58
according,21,58
blood,21,58
their,21,58
you,21,58
being,20,58
made,20,58
this,20,58
high,18,58
if,18,58
whom,18,58
Lord,17,58
my,17,58
said,17,58
so,17,58
without,17,58
your,17,58
covenant,16,58
more,16,58
there,16,58
were,16,58
come,15,58
himself,15,58
no,15,58
should,15,58
word,15,58
Jesus,14,58
better,14,58
every,14,58
sins,14,58
through,14,58
angels,13,58
both,13,58
law,13,58
much,13,58
people,13,58
therefore,13,58
Christ,12,58
again,12,58
any,12,58
first,12,58
indeed,12,58
sin,12,58
thy,12,58
when,12,58
Moses,11,58
Son,11,58
called,11,58
day,11,58
death,11,58
house,11,58
may,11,58
me,11,58
might,11,58
offered,11,58
once,11,58
sacrifices,11,58
than,11,58
these,11,58
thou,11,58
Abraham,10,58
Wherefore,10,58
away,10,58
did,10,58
do,10,58
enter,10,58
good,10,58
great,10,58
hand,10,58
order,10,58
then,10,58
up,10,58
works,10,58
Melchisedec,9,58
Thou,9,58
account,9,58
before,9,58
days,9,58
even,9,58
ever,9,58
holy,9,58
let,9,58
men,9,58
our,9,58
received,9,58
rest,9,58
tabernacle,9,58
yet,9,58
Let,8,58
became,8,58
become,8,58
brethren,8,58
dead,8,58
hast,8,58
offer,8,58
promise,8,58
saying,8,58
set,8,58
spoken,8,58
thee,8,58
time,8,58
Holy,7,58
Spirit,7,58
able,7,58
at,7,58
earth,7,58
glory,7,58
grace,7,58
hold,7,58
living,7,58
now,7,58
perfect,7,58
place,7,58
power,7,58
receive,7,58
right,7,58
same,7,58
says,7,58
see,7,58
since,7,58
some,7,58
son,7,58
sons,7,58
world,7,58
art,6,58
because,6,58
end,6,58
eternal,6,58
flesh,6,58
heard,6,58
hearts,6,58
heavenly,6,58
how,6,58
lest,6,58
many,6,58
oath,6,58
priests,6,58
promises,6,58
righteousness,6,58
sacrifice,6,58
saith,6,58
salvation,6,58
testimony,6,58
way,6,58
where,6,58
whose,6,58
If,5,58
Today,5,58
among,5,58
beginning,5,58
blessed,5,58
commandment,5,58
concerning,5,58
conscience,5,58
down,5,58
each,5,58
faithful,5,58
fear,5,58
fire,5,58
gifts,5,58
hands,5,58
heart,5,58
heaven,5,58
heavens,5,58
holies,5,58
honour,5,58
hope,5,58
make,5,58
mind,5,58
need,5,58
offering,5,58
over,5,58
own,5,58
second,5,58
such,5,58
take,5,58
tempted,5,58
thus,5,58
voice,5,58
witness,5,58
would,5,58
