N-gram,Count,Book
he,471,12
his,339,12
king,303,12
Jehovah,277,12
him,265,12
said,246,12
they,234,12
all,184,12
it,184,12
them,173,12
was,173,12
not,170,12
Israel,161,12
son,147,12
came,144,12
I,140,12
house,133,12
had,131,12
for,128,12
from,120,12
is,104,12
shall,103,12
up,98,12
Judah,95,12
thy,90,12
thou,88,12
went,86,12
which,85,12
thee,84,12
kings,79,12
this,75,12
God,74,12
did,74,12
there,73,12
were,72,12
have,68,12
made,68,12
man,68,12
their,67,12
upon,67,12
against,66,12
when,64,12
Jerusalem,63,12
land,63,12
my,63,12
me,62,12
saying,61,12
will,61,12
sent,59,12
hand,57,12
her,57,12
people,57,12
Elisha,55,12
at,55,12
took,55,12
down,54,12
city,52,12
Samaria,49,12
are,49,12
before,49,12
Assyria,48,12
pass,48,12
years,46,12
year,45,12
Hezekiah,44,12
who,43,12
reigned,42,12
Jehu,41,12
over,41,12
servants,41,12
she,41,12
come,40,12
fathers,40,12
according,39,12
men,39,12
one,39,12
sight,39,12
brought,38,12
reign,38,12
go,37,12
began,36,12
book,34,12
do,34,12
high,34,12
us,33,12
Babylon,32,12
away,31,12
every,31,12
smote,31,12
ye,31,12
behold,30,12
father,30,12
now,30,12
put,30,12
servant,30,12
sons,30,12
has,29,12
let,29,12
two,29,12
children,28,12
evil,28,12
you,28,12
Syria,27,12
done,27,12
saith,27,12
written,27,12
Ahab,26,12
Thus,26,12
day,26,12
hast,26,12
no,26,12
stead,26,12
Behold,25,12
priest,25,12
rest,25,12
Baal,24,12
Elijah,24,12
Jeroboam,24,12
captain,24,12
places,24,12
way,24,12
word,24,12
acts,23,12
forth,23,12
great,23,12
pray,23,12
so,23,12
burned,22,12
chronicles,22,12
days,22,12
name,22,12
shalt,22,12
Joram,21,12
carried,21,12
master,21,12
saw,21,12
see,21,12
take,21,12
Ahaziah,20,12
Syrians,20,12
departed,20,12
eat,20,12
found,20,12
left,20,12
money,20,12
priests,20,12
prophets,20,12
stood,20,12
Ahaz,19,12
Then,19,12
altar,19,12
any,19,12
fifty,19,12
heard,19,12
own,19,12
sin,19,12
told,19,12
Go,18,12
Hazael,18,12
Joash,18,12
horses,18,12
silver,18,12
He,17,12
Jehoash,17,12
again,17,12
because,17,12
cast,17,12
fire,17,12
if,17,12
nor,17,12
old,17,12
place,17,12
words,17,12
your,17,12
Is,16,12
Jehoahaz,16,12
called,16,12
commanded,16,12
death,16,12
gate,16,12
gods,16,12
may,16,12
meet,16,12
spoke,16,12
whom,16,12
Amaziah,15,12
David,15,12
buried,15,12
chariot,15,12
cities,15,12
daughter,15,12
eyes,15,12
like,15,12
returned,15,12
right,15,12
say,15,12
set,15,12
those,15,12
time,15,12
turned,15,12
Egypt,14,12
Jizreel,14,12
also,14,12
broke,14,12
garments,14,12
gold,14,12
head,14,12
heart,14,12
know,14,12
rose,14,12
slept,14,12
these,14,12
thing,14,12
through,14,12
until,14,12
walked,14,12
water,14,12
would,14,12
Isaiah,13,12
Josiah,13,12
blood,13,12
gave,13,12
give,13,12
heavens,13,12
how,13,12
laid,13,12
might,13,12
mothers,13,12
peace,13,12
prophet,13,12
removed,13,12
should,13,12
sins,13,12
ten,13,12
woman,13,12
Gehazi,12,12
It,12,12
Jehoshaphat,12,12
Nebat,12,12
captains,12,12
chariots,12,12
covenant,12,12
died,12,12
hands,12,12
host,12,12
life,12,12
make,12,12
nations,12,12
three,12,12
well,12,12
Hilkijah,11,12
Manasseh,11,12
among,11,12
appointed,11,12
camp,11,12
fled,11,12
incense,11,12
liveth,11,12
messengers,11,12
more,11,12
slew,11,12
thence,11,12
thousand,11,12
thus,11,12
Bethel,10,12
Damascus,10,12
For,10,12
Let,10,12
Moab,10,12
Naaman,10,12
Shaphan,10,12
This,10,12
both,10,12
bring,10,12
built,10,12
cried,10,12
die,10,12
face,10,12
inquire,10,12
law,10,12
lord,10,12
neither,10,12
or,10,12
rent,10,12
scribe,10,12
second,10,12
seven,10,12
thither,10,12
vessels,10,12
Jehoram,9,12
Jordan,9,12
Now,9,12
Pekah,9,12
Take,9,12
They,9,12
altars,9,12
anger,9,12
another,9,12
army,9,12
bodyguard,9,12
bow,9,12
cut,9,12
delivered,9,12
door,9,12
even,9,12
good,9,12
letter,9,12
month,9,12
mother,9,12
served,9,12
then,9,12
thereof,9,12
third,9,12
under,9,12
waters,9,12
wilt,9,12
Asherah,8,12
Azariah,8,12
Chaldeans,8,12
Edom,8,12
Hamath,8,12
Hoshea,8,12
If,8,12
Jehoiada,8,12
Menahem,8,12
My,8,12
Rabshakeh,8,12
bread,8,12
certainly,8,12
child,8,12
couriers,8,12
destroyed,8,12
entered,8,12
full,8,12
given,8,12
god,8,12
gone,8,12
hear,8,12
hundred,8,12
its,8,12
none,8,12
other,8,12
round,8,12
shut,8,12
smite,8,12
spoken,8,12
therefore,8,12
thine,8,12
things,8,12
treasures,8,12
wall,8,12
war,8,12
Athaliah,7,12
Jehoiakim,7,12
Jezebel,7,12
Jotham,7,12
Moabites,7,12
Remaliah,7,12
Thou,7,12
Ye,7,12
answered,7,12
ate,7,12
back,7,12
bands,7,12
been,7,12
besieged,7,12
bones,7,12
breaches,7,12
burntoffering,7,12
captive,7,12
comes,7,12
dead,7,12
deliver,7,12
fear,7,12
fell,7,12
here,7,12
morning,7,12
mount,7,12
oil,7,12
only,7,12
pieces,7,12
plot,7,12
says,7,12
side,7,12
soul,7,12
statutes,7,12
sword,7,12
taken,7,12
talents,7,12
whose,7,12
young,7,12
Because,6,12
BenHadad,6,12
Jehoiachin,6,12
