N-gram,Count,Book
shall,238,27
his,167,27
he,165,27
king,151,27
was,117,27
I,115,27
is,89,27
for,80,27
him,80,27
it,77,27
me,76,27
Daniel,75,27
not,74,27
thy,71,27
all,61,27
my,60,27
they,60,27
said,57,27
thee,55,27
up,55,27
God,53,27
kingdom,53,27
them,53,27
before,52,27
thou,46,27
have,45,27
from,44,27
Then,41,27
its,41,27
men,41,27
great,40,27
which,40,27
came,38,27
upon,37,27
time,35,27
O,33,27
had,33,27
kings,33,27
this,33,27
were,33,27
will,33,27
Nebuchadnezzar,32,27
at,31,27
come,31,27
there,31,27
against,30,27
interpretation,30,27
end,29,27
made,29,27
one,29,27
over,28,27
set,28,27
hath,26,27
these,26,27
heavens,25,27
spoke,25,27
stand,25,27
who,25,27
are,24,27
days,24,27
make,24,27
dream,23,27
earth,22,27
their,22,27
vision,22,27
whom,22,27
down,21,27
hand,21,27
our,21,27
behold,20,27
forth,20,27
iron,20,27
known,20,27
man,20,27
no,20,27
nor,20,27
people,20,27
saw,20,27
even,19,27
dominion,18,27
like,18,27
wise,18,27
ye,18,27
Babylon,17,27
answered,17,27
many,17,27
when,17,27
brought,16,27
cast,16,27
decree,16,27
holy,16,27
should,16,27
times,16,27
whose,16,27
Abednego,15,27
Meshach,15,27
Shadrach,15,27
because,15,27
face,15,27
found,15,27
hast,15,27
image,15,27
know,15,27
let,15,27
shew,15,27
stood,15,27
strong,15,27
three,15,27
words,15,27
beasts,14,27
ever,14,27
given,14,27
gold,14,27
heart,14,27
prince,14,27
us,14,27
Lord,13,27
another,13,27
commanded,13,27
four,13,27
gods,13,27
pass,13,27
till,13,27
understanding,13,27
changed,12,27
do,12,27
head,12,27
might,12,27
neither,12,27
pieces,12,27
power,12,27
Chaldeans,11,27
according,11,27
any,11,27
away,11,27
fall,11,27
fire,11,27
first,11,27
heard,11,27
himself,11,27
land,11,27
midst,11,27
name,11,27
south,11,27
spirit,11,27
than,11,27
voice,11,27
Belteshazzar,10,27
High,10,27
Jerusalem,10,27
Most,10,27
appointed,10,27
brass,10,27
den,10,27
eyes,10,27
furnace,10,27
horns,10,27
part,10,27
ten,10,27
thing,10,27
toward,10,27
visions,10,27
went,10,27
wisdom,10,27
word,10,27
worship,10,27
writing,10,27
Now,9,27
been,9,27
burning,9,27
clay,9,27
fathers,9,27
food,9,27
gave,9,27
horn,9,27
house,9,27
lions,9,27
nobles,9,27
own,9,27
return,9,27
satraps,9,27
silver,9,27
strength,9,27
things,9,27
two,9,27
would,9,27
year,9,27
Belshazzar,8,27
Darius,8,27
He,8,27
Judah,8,27
able,8,27
body,8,27
bring,8,27
children,8,27
destroy,8,27
done,8,27
feet,8,27
fell,8,27
field,8,27
fiery,8,27
glory,8,27
golden,8,27
heaven,8,27
law,8,27
lord,8,27
mighty,8,27
near,8,27
none,8,27
north,8,27
ram,8,27
river,8,27
sawest,8,27
servants,8,27
speaking,8,27
taken,8,27
those,8,27
thousand,8,27
troubled,8,27
understand,8,27
whole,8,27
wine,8,27
Jehovah,7,27
army,7,27
art,7,27
beast,7,27
became,7,27
broke,7,27
broken,7,27
cause,7,27
countenance,7,27
covenant,7,27
day,7,27
deliver,7,27
eunuchs,7,27
exceeding,7,27
fourth,7,27
give,7,27
god,7,27
grass,7,27
ground,7,27
if,7,27
magicians,7,27
mouth,7,27
now,7,27
or,7,27
peoples,7,27
place,7,27
province,7,27
saints,7,27
same,7,27
secret,7,27
serve,7,27
speak,7,27
thereof,7,27
thine,7,27
third,7,27
thoughts,7,27
until,7,27
years,7,27
yet,7,27
your,7,27
Persia,6,27
Therefore,6,27
This,6,27
am,6,27
among,6,27
bed,6,27
break,6,27
city,6,27
clothed,6,27
concerning,6,27
could,6,27
counsellors,6,27
cut,6,27
delicate,6,27
did,6,27
everlasting,6,27
every,6,27
father,6,27
hear,6,27
her,6,27
languages,6,27
lifted,6,27
matter,6,27
multitude,6,27
nations,6,27
night,6,27
other,6,27
palace,6,27
places,6,27
princes,6,27
reign,6,27
rest,6,27
sacrifice,6,27
sanctuary,6,27
scribes,6,27
seen,6,27
seven,6,27
shalt,6,27
stone,6,27
tell,6,27
then,6,27
through,6,27
thus,6,27
touched,6,27
tree,6,27
truth,6,27
under,6,27
vessels,6,27
weeks,6,27
Arioch,5,27
Azariah,5,27
For,5,27
Hananiah,5,27
Medes,5,27
Mishael,5,27
They,5,27
Thou,5,27
appearance,5,27
bathed,5,27
become,5,27
beheld,5,27
between,5,27
called,5,27
can,5,27
certain,5,27
chief,5,27
continual,5,27
desolate,5,27
dew,5,27
different,5,27
drank,5,27
eat,5,27
excellent,5,27
flesh,5,27
forasmuch,5,27
fury,5,27
governors,5,27
greatness,5,27
high,5,27
honour,5,27
hour,5,27
knowledge,5,27
live,5,27
maketh,5,27
may,5,27
mine,5,27
more,5,27
most,5,27
mountain,5,27
practise,5,27
presidents,5,27
read,5,27
realm,5,27
roots,5,27
ruler,5,27
see,5,27
sent,5,27
she,5,27
so,5,27
son,5,27
take,5,27
therefore,5,27
together,5,27
told,5,27
turn,5,27
whereas,5,27
written,5,27
you,5,27
youths,5,27
