N-gram,Count,Book
his,361,11
he,359,11
was,289,11
for,282,11
you,276,11
said,261,11
king,254,11
Lord,244,11
your,222,11
him,219,11
all,218,11
Israel,199,11
will,184,11
I,181,11
my,178,11
made,175,11
put,165,11
it,149,11
had,142,11
have,139,11
Solomon,137,11
not,137,11
house,133,11
they,131,11
is,127,11
son,125,11
were,125,11
went,124,11
from,123,11
came,121,11
them,113,11
which,111,11
Then,110,11
up,104,11
me,100,11
this,94,11
their,92,11
there,89,11
So,85,11
God,84,11
who,83,11
give,81,11
are,80,11
gave,79,11
people,79,11
took,78,11
go,73,11
David,72,11
did,70,11
death,69,11
place,69,11
Now,68,11
one,67,11
when,63,11
make,62,11
at,61,11
back,61,11
before,61,11
man,61,11
so,61,11
come,60,11
take,60,11
father,59,11
over,59,11
sent,58,11
has,57,11
no,56,11
kings,54,11
away,53,11
word,53,11
may,50,11
saying,50,11
servant,49,11
two,48,11
King,47,11
or,47,11
Jeroboam,46,11
men,46,11
land,45,11
Ahab,44,11
do,44,11
gold,43,11
town,43,11
Elijah,42,11
Judah,42,11
day,42,11
food,42,11
given,41,11
against,40,11
her,40,11
let,40,11
became,38,11
because,38,11
rest,38,11
servants,38,11
cubits,37,11
evil,37,11
see,37,11
every,36,11
got,36,11
now,36,11
been,35,11
living,35,11
she,34,11
altar,33,11
down,33,11
earth,33,11
great,33,11
life,33,11
name,33,11
time,33,11
side,32,11
fathers,31,11
prophet,31,11
way,31,11
answer,30,11
done,30,11
if,30,11
lord,30,11
Jerusalem,29,11
children,29,11
family,29,11
high,29,11
say,29,11
hundred,28,11
orders,28,11
eyes,27,11
heart,27,11
year,27,11
years,27,11
kingdom,26,11
like,26,11
Asa,25,11
Jehoshaphat,25,11
himself,25,11
other,25,11
round,25,11
seat,25,11
together,25,11
war,25,11
Egypt,24,11
O,24,11
again,24,11
room,24,11
am,23,11
Go,22,11
child,22,11
saw,22,11
than,22,11
three,22,11
He,21,11
body,21,11
country,21,11
pillars,21,11
thousand,21,11
Baasha,20,11
For,20,11
Rehoboam,20,11
building,20,11
get,20,11
gone,20,11
kept,20,11
prayer,20,11
those,20,11
under,20,11
water,20,11
ways,20,11
where,20,11
Adonijah,19,11
Hiram,19,11
Naboth,19,11
Samaria,19,11
army,19,11
dead,19,11
ear,19,11
four,19,11
priest,19,11
prophets,19,11
sons,19,11
then,19,11
these,19,11
wife,19,11
wisdom,19,11
covered,18,11
days,18,11
offerings,18,11
oxen,18,11
right,18,11
ten,18,11
till,18,11
true,18,11
us,18,11
whom,18,11
work,18,11
Benhadad,17,11
good,17,11
hand,17,11
hands,17,11
heaven,17,11
holy,17,11
keep,17,11
places,17,11
send,17,11
turned,17,11
words,17,11
making,16,11
our,16,11
ready,16,11
same,16,11
without,16,11
Ahijah,15,11
Because,15,11
Benaiah,15,11
Joab,15,11
acts,15,11
cut,15,11
face,15,11
hearing,15,11
its,15,11
month,15,11
only,15,11
open,15,11
silver,15,11
sin,15,11
while,15,11
Give,14,11
Solomons,14,11
agreement,14,11
cedarwood,14,11
ever,14,11
gods,14,11
long,14,11
news,14,11
oath,14,11
says,14,11
seen,14,11
stones,14,11
turning,14,11
twenty,14,11
would,14,11
yourself,14,11
Jezebel,13,11
Let,13,11
Nathan,13,11
between,13,11
brass,13,11
drink,13,11
even,13,11
flight,13,11
middle,13,11
recorded,13,11
still,13,11
towns,13,11
woman,13,11
Jehoiada,12,11
Shimei,12,11
You,12,11
another,12,11
any,12,11
ark,12,11
blood,12,11
book,12,11
going,12,11
head,12,11
laws,12,11
mother,12,11
never,12,11
old,12,11
peace,12,11
some,12,11
square,12,11
wide,12,11
worship,12,11
Baal,11,11
Bethel,11,11
If,11,11
Omri,11,11
Zadok,11,11
authority,11,11
base,11,11
burned,11,11
doing,11,11
god,11,11
heritage,11,11
history,11,11
inside,11,11
knowledge,11,11
meal,11,11
offering,11,11
priests,11,11
responsible,11,11
sword,11,11
taken,11,11
through,11,11
twelve,11,11
whose,11,11
wives,11,11
Come,10,11
Tirzah,10,11
across,10,11
among,10,11
become,10,11
burning,10,11
captains,10,11
chiefs,10,11
crowns,10,11
daughter,10,11
destruction,10,11
end,10,11
five,10,11
here,10,11
inmost,10,11
near,10,11
prayers,10,11
seated,10,11
seven,10,11
third,10,11
very,10,11
vessels,10,11
vinegarden,10,11
walls,10,11
winged,10,11
wood,10,11
Abiathar,9,11
Aram,9,11
It,9,11
Lebanon,9,11
Micaiah,9,11
Nebat,9,11
Take,9,11
ass,9,11
brother,9,11
comes,9,11
complete,9,11
doors,9,11
far,9,11
fifty,9,11
fire,9,11
full,9,11
half,9,11
horses,9,11
how,9,11
keeping,9,11
line,9,11
lines,9,11
livingplace,9,11
mine,9,11
more,9,11
oil,9,11
ones,9,11
rain,9,11
request,9,11
safe,9,11
sins,9,11
thing,9,11
things,9,11
well,9,11
Bathsheba,8,11
Lords,8,11
Ramothgilead,8,11
Say,8,11
These,8,11
Your,8,11
able,8,11
attack,8,11
attention,8,11
boards,8,11
captain,8,11
care,8,11
crying,8,11
feast,8,11
grace,8,11
lion,8,11
mouth,8,11
moving,8,11
price,8,11
secret,8,11
seed,8,11
six,8,11
spirit,8,11
stream,8,11
tents,8,11
voice,8,11
warcarriages,8,11
wrath,8,11
Aramaeans,7,11
Edom,7,11
Get,7,11
Jezreelite,7,11
May,7,11
No,7,11
Obadiah,7,11
See,7,11
There,7,11
Zimri,7,11
angry,7,11
arms,7,11
beasts,7,11
broken,7,11
carriage,7,11
certain,7,11
clear,7,11
desire,7,11
dogs,7,11
edge,7,11
fat,7,11
feet,7,11
first,7,11
flowers,7,11
giving,7,11
hard,7,11
hearts,7,11
horsemen,7,11
inner,7,11
metal,7,11
might,7,11
nothing,7,11
number,7,11
power,7,11
punishment,7,11
ruler,7,11
sheep,7,11
strong,7,11
such,7,11
taking,7,11
themselves,7,11
trouble,7,11
waiting,7,11
walking,7,11
waste,7,11
yoke,7,11
young,7,11
Do,6,11
Jehu,6,11
Make,6,11
Pharaoh,6,11
Pharaohs,6,11
Temple,6,11
Tent,6,11
addition,6,11
armies,6,11
bases,6,11
bread,6,11
covering,6,11
cry,6,11
cutting,6,11
decisions,6,11
design,6,11
designs,6,11
disgusting,6,11
drinking,6,11
enough,6,11
facing,6,11
fear,6,11
fixed,6,11
forced,6,11
front,6,11
honour,6,11
little,6,11
mercy,6,11
network,6,11
night,6,11
order,6,11
queen,6,11
road,6,11
rods,6,11
rule,6,11
second,6,11
small,6,11
sound,6,11
stone,6,11
stretched,6,11
thirty,6,11
times,6,11
tops,6,11
tribe,6,11
tribes,6,11
wealth,6,11
wings,6,11
yours,6,11
Abijam,5,11
Abishag,5,11
Gath,5,11
Hadad,5,11
Have,5,11
Jezreel,5,11
My,5,11
Shunammite,5,11
Truly,5,11
Tyre,5,11
When,5,11
Why,5,11
account,5,11
apples,5,11
attacking,5,11
bitter,5,11
blessing,5,11
bodycovers,5,11
builder,5,11
certainly,5,11
completely,5,11
divisions,5,11
door,5,11
east,5,11
fight,5,11
floor,5,11
forty,5,11
greater,5,11
hill,5,11
less,5,11
lions,5,11
male,5,11
measures,5,11
mothers,5,11
much,5,11
ornamented,5,11
parts,5,11
payment,5,11
peaceofferings,5,11
placed,5,11
plated,5,11
purpose,5,11
putting,5,11
rooms,5,11
sea,5,11
shut,5,11
sides,5,11
sleeping,5,11
steps,5,11
stoned,5,11
store,5,11
straight,5,11
table,5,11
talents,5,11
thought,5,11
touching,5,11
vessel,5,11
wall,5,11
weight,5,11
wheels,5,11
why,5,11
widow,5,11
wise,5,11
wrong,5,11
