N-gram,Count,Book
his,284,10
said,279,10
he,260,10
you,254,10
David,251,10
him,238,10
king,237,10
for,233,10
was,223,10
I,199,10
your,187,10
my,180,10
all,178,10
from,160,10
went,156,10
had,154,10
will,154,10
is,149,10
Lord,143,10
put,140,10
came,137,10
me,135,10
not,134,10
son,134,10
it,133,10
have,130,10
men,119,10
Israel,112,10
people,112,10
they,107,10
them,101,10
who,97,10
were,94,10
Joab,93,10
are,93,10
go,92,10
up,91,10
took,90,10
when,90,10
Absalom,87,10
made,84,10
death,82,10
Then,80,10
man,80,10
come,76,10
back,74,10
So,70,10
at,66,10
gave,65,10
so,65,10
this,65,10
sent,62,10
give,61,10
over,61,10
servants,61,10
take,61,10
one,60,10
their,60,10
house,59,10
God,57,10
before,57,10
there,57,10
has,56,10
may,56,10
against,52,10
Now,50,10
do,49,10
let,49,10
servant,49,10
her,48,10
make,48,10
town,47,10
place,46,10
did,45,10
great,45,10
given,42,10
Abner,41,10
lord,41,10
no,41,10
news,39,10
away,38,10
been,38,10
down,38,10
say,38,10
now,37,10
because,36,10
day,36,10
sons,36,10
got,35,10
Saul,34,10
which,34,10
or,33,10
us,33,10
kings,32,10
word,32,10
am,31,10
Jerusalem,30,10
Judah,30,10
family,30,10
head,30,10
then,30,10
O,29,10
dead,29,10
taken,29,10
would,29,10
Davids,28,10
Philistines,28,10
Sauls,28,10
brother,28,10
like,28,10
living,28,10
woman,28,10
if,27,10
land,27,10
she,27,10
earth,26,10
Hebron,25,10
Jonathan,25,10
saw,25,10
saying,25,10
children,24,10
hand,24,10
name,24,10
those,24,10
Go,23,10
flight,23,10
gone,23,10
himself,23,10
war,23,10
Uriah,22,10
hands,22,10
more,22,10
strong,22,10
For,21,10
Let,21,10
ark,21,10
face,21,10
get,21,10
life,21,10
two,21,10
Amnon,20,10
again,20,10
became,20,10
father,20,10
food,20,10
good,20,10
see,20,10
side,20,10
three,20,10
through,20,10
way,20,10
whose,20,10
young,20,10
He,19,10
done,19,10
eyes,19,10
time,19,10
together,19,10
words,19,10
answer,18,10
end,18,10
feet,18,10
fight,18,10
sword,18,10
than,18,10
while,18,10
why,18,10
Jordan,17,10
Why,17,10
any,17,10
hundred,17,10
only,17,10
right,17,10
thousand,17,10
till,17,10
weeping,17,10
years,17,10
Abishai,16,10
Ziba,16,10
among,16,10
destruction,16,10
every,16,10
near,16,10
safe,16,10
still,16,10
very,16,10
Ammon,15,10
You,15,10
army,15,10
child,15,10
daughter,15,10
ever,15,10
fear,15,10
heart,15,10
whom,15,10
wife,15,10
Ahithophel,14,10
Aramaeans,14,10
Is,14,10
Ishbosheth,14,10
Mephibosheth,14,10
Nathan,14,10
Tamar,14,10
Zeruiah,14,10
here,14,10
kept,14,10
named,14,10
orders,14,10
overcome,14,10
send,14,10
wall,14,10
where,14,10
King,13,10
Zadok,13,10
arms,13,10
comes,13,10
evil,13,10
fighting,13,10
going,13,10
holy,13,10
number,13,10
rest,13,10
says,13,10
these,13,10
thing,13,10
today,13,10
under,13,10
without,13,10
It,12,10
May,12,10
bed,12,10
blessing,12,10
certain,12,10
its,12,10
keep,12,10
peace,12,10
Abiathar,11,10
Asahel,11,10
Benjamin,11,10
See,11,10
body,11,10
far,11,10
grief,11,10
nothing,11,10
other,11,10
our,11,10
sin,11,10
such,11,10
Ahimaaz,10,10
Amasa,10,10
Hadadezer,10,10
If,10,10
blood,10,10
care,10,10
cause,10,10
clear,10,10
days,10,10
field,10,10
full,10,10
help,10,10
kingdom,10,10
oil,10,10
quickly,10,10
round,10,10
sister,10,10
spear,10,10
Absaloms,9,10
Hushai,9,10
Ittai,9,10
able,9,10
attack,9,10
between,9,10
