N-gram,Count,Book
king,99,17
for,98,17
kings,74,17
was,74,17
his,73,17
had,72,17
is,54,17
Mordecai,53,17
all,51,17
said,51,17
Esther,50,17
he,49,17
him,47,17
Haman,45,17
Jews,44,17
it,44,17
day,41,17
her,41,17
were,39,17
their,37,17
them,37,17
kingdom,35,17
Then,34,17
gave,34,17
put,34,17
came,32,17
given,32,17
made,32,17
they,32,17
every,31,17
which,29,17
who,29,17
before,28,17
house,28,17
when,26,17
Ahasuerus,25,17
from,25,17
month,25,17
queen,25,17
come,24,17
let,23,17
not,23,17
sent,23,17
this,23,17
will,23,17
she,22,17
people,21,17
servants,20,17
Shushan,19,17
done,19,17
have,19,17
order,19,17
you,19,17
I,18,17
been,18,17
King,17,17
So,17,17
death,17,17
go,17,17
my,17,17
captains,15,17
do,15,17
has,15,17
orders,15,17
so,15,17
went,15,17
days,14,17
great,14,17
town,14,17
women,14,17
feast,13,17
give,13,17
those,13,17
did,12,17
divisions,12,17
time,12,17
writing,12,17
against,11,17
destruction,11,17
one,11,17
or,11,17
place,11,17
taken,11,17
would,11,17
If,10,17
Now,10,17
Vashti,10,17
division,10,17
even,10,17
hanging,10,17
man,10,17
men,10,17
see,10,17
took,10,17
your,10,17
at,9,17
doorway,9,17
good,9,17
joy,9,17
ready,9,17
request,9,17
there,9,17
together,9,17
whom,9,17
Adar,8,17
Jew,8,17
back,8,17
get,8,17
honour,8,17
law,8,17
letters,8,17
no,8,17
prayer,8,17
robes,8,17
son,8,17
these,8,17
through,8,17
For,7,17
among,7,17
evil,7,17
family,7,17
force,7,17
hundred,7,17
if,7,17
make,7,17
name,7,17
only,7,17
part,7,17
room,7,17
saw,7,17
thirteenth,7,17
waiting,7,17
word,7,17
Hamans,6,17
Let,6,17
again,6,17
answer,6,17
any,6,17
business,6,17
delight,6,17
down,6,17
full,6,17
gold,6,17
haters,6,17
honouring,6,17
may,6,17
might,6,17
other,6,17
pleasure,6,17
ring,6,17
same,6,17
second,6,17
take,6,17
then,6,17
things,6,17
while,6,17
wrath,6,17
Agagite,5,17
Hammedatha,5,17
Purim,5,17
are,5,17
authority,5,17
daughter,5,17
fear,5,17
fourteenth,5,17
goods,5,17
hand,5,17
hater,5,17
heart,5,17
how,5,17
keep,5,17
language,5,17
letter,5,17
making,5,17
me,5,17
nothing,5,17
over,5,17
pillar,5,17
pleasing,5,17
quickly,5,17
rest,5,17
rule,5,17
rulers,5,17
say,5,17
seed,5,17
sons,5,17
ten,5,17
than,5,17
twelfth,5,17
used,5,17
wine,5,17
words,5,17
year,5,17
