N-gram,Count,Book
their,139,16
them,120,16
were,118,16
for,115,16
son,113,16
children,109,16
was,100,16
I,99,16
they,97,16
you,94,16
made,79,16
God,74,16
our,70,16
it,68,16
your,67,16
had,66,16
who,63,16
people,59,16
up,58,16
all,56,16
gave,55,16
from,54,16
his,54,16
said,53,16
are,50,16
not,50,16
hundred,49,16
put,44,16
Levites,43,16
have,43,16
is,43,16
me,40,16
him,39,16
house,39,16
my,39,16
so,39,16
Jerusalem,38,16
day,38,16
priests,37,16
wall,37,16
which,37,16
came,34,16
great,33,16
take,32,16
this,31,16
at,30,16
men,30,16
us,30,16
come,29,16
give,29,16
king,29,16
Judah,28,16
Then,28,16
good,28,16
went,28,16
when,27,16
work,27,16
let,25,16
there,25,16
Lord,24,16
been,24,16
did,24,16
land,24,16
will,24,16
So,23,16
no,23,16
one,23,16
or,23,16
do,22,16
servants,22,16
Israel,21,16
law,21,16
those,21,16
against,20,16
brothers,20,16
its,20,16
Now,19,16
back,19,16
before,19,16
he,19,16
over,19,16
sons,19,16
thousand,19,16
took,19,16
days,18,16
holy,18,16
kings,18,16
living,18,16
make,18,16
Jeshua,17,16
building,17,16
chiefs,17,16
given,17,16
go,17,16
part,17,16
two,17,16
working,17,16
done,16,16
doors,16,16
doorway,16,16
far,15,16
ruler,15,16
sent,15,16
place,14,16
Meshullam,13,16
Sabbath,13,16
food,13,16
heaven,13,16
keep,13,16
musicmakers,13,16
opposite,13,16
orders,13,16
rest,13,16
rulers,13,16
servant,13,16
some,13,16
these,13,16
time,13,16
town,13,16
Ezra,12,16
Jews,12,16
O,12,16
Tobiah,12,16
away,12,16
because,12,16
every,12,16
families,12,16
fathers,12,16
get,12,16
got,12,16
half,12,16
man,12,16
places,12,16
themselves,12,16
tower,12,16
year,12,16
daughters,11,16
daughtertowns,11,16
down,11,16
even,11,16
hands,11,16
may,11,16
mercy,11,16
night,11,16
now,11,16
praise,11,16
side,11,16
things,11,16
three,11,16
till,11,16
together,11,16
where,11,16
Eliashib,10,16
Sanballat,10,16
Shemaiah,10,16
book,10,16
door,10,16
doorkeepers,10,16
evil,10,16
hearing,10,16
open,10,16
priest,10,16
saw,10,16
saying,10,16
towns,10,16
watch,10,16
way,10,16
wine,10,16
words,10,16
would,10,16
For,9,16
Nethinim,9,16
again,9,16
fear,9,16
hand,9,16
kept,9,16
mind,9,16
name,9,16
nothing,9,16
six,9,16
turning,9,16
waste,9,16
Bani,8,16
Maaseiah,8,16
among,8,16
another,8,16
doing,8,16
ear,8,16
everyone,8,16
fields,8,16
first,8,16
grain,8,16
heads,8,16
if,8,16
making,8,16
number,8,16
offerings,8,16
other,8,16
prayer,8,16
taken,8,16
David,7,16
Jedaiah,7,16
Keep,7,16
Malchijah,7,16
Moses,7,16
Nehemiah,7,16
Zechariah,7,16
burned,7,16
lifted,7,16
meeting,7,16
might,7,16
month,7,16
nations,7,16
peoples,7,16
purpose,7,16
putting,7,16
right,7,16
scribe,7,16
send,7,16
seven,7,16
wide,7,16
witness,7,16
women,7,16
Asaph,6,16
Azariah,6,16
Benjamin,6,16
Hanan,6,16
Hananiah,6,16
Harim,6,16
Hashabiah,6,16
Kadmiel,6,16
Mattaniah,6,16
Shebaniah,6,16
Sherebiah,6,16
agreement,6,16
certain,6,16
clean,6,16
division,6,16
doorways,6,16
fire,6,16
has,6,16
joy,6,16
knowledge,6,16
money,6,16
offering,6,16
prisoners,6,16
rooms,6,16
same,6,16
shame,6,16
strong,6,16
taking,6,16
then,6,16
trouble,6,16
All,5,16
Hodiah,5,16
Joiada,5,16
Let,5,16
You,5,16
Zadok,5,16
angry,5,16
blessing,5,16
broken,5,16
clear,5,16
ears,5,16
fat,5,16
father,5,16
fixed,5,16
full,5,16
giving,5,16
glad,5,16
haters,5,16
houses,5,16
lands,5,16
letters,5,16
locks,5,16
more,5,16
much,5,16
oil,5,16
order,5,16
prophets,5,16
recorded,5,16
regular,5,16
rods,5,16
room,5,16
rules,5,16
through,5,16
true,5,16
twentyeight,5,16
valley,5,16
vinegardens,5,16
water,5,16
well,5,16
