N-gram,Count,Book
saith the LORD,34,30
the Lord GOD,17,30
I will not,14,30
the house of,13,30
and I will,12,30
Thus saith the,9,30
saith the Lord,9,30
For three transgressions,8,30
God of hosts,8,30
LORD For three,8,30
and for four,8,30
and it shall,8,30
for four I,8,30
four I will,8,30
house of Israel,8,30
not turn away,8,30
of the LORD,8,30
the LORD For,8,30
three transgressions of,8,30
will not turn,8,30
But I will,7,30
I will send,7,30
will send a,7,30
And I will,6,30
and they shall,6,30
of the earth,6,30
punishment because they,6,30
send a fire,6,30
the land of,6,30
the midst of,6,30
children of Israel,5,30
go into captivity,5,30
have ye not,5,30
me saith the,5,30
not returned to,5,30
returned to me,5,30
the God of,5,30
the day of,5,30
the sword and,5,30
to me saith,5,30
ye not returned,5,30
yet have ye,5,30
