N-gram,Count,Book
my lord the king,30,10
And the king said,28,10
it came to pass,26,10
And it came to,22,10
the king said unto,20,10
the children of Ammon,17,10
and all the people,16,10
said unto the king,15,10
And David said unto,12,10
of the children of,12,10
that were with him,12,10
the house of Saul,12,10
the men of Israel,12,10
the ark of God,11,10
the men of Judah,11,10
came to pass after,10,10
came to the king,9,10
of the hand of,9,10
of the house of,9,10
out of the hand,9,10
the people that were,9,10
the servants of David,9,10
the son of Zeruiah,9,10
Sheba the son of,8,10
all the people that,8,10
people that were with,8,10
the ark of the,8,10
the son of Bichri,8,10
the son of Saul,8,10
to the king and,8,10
ark of the LORD,7,10
in the midst of,7,10
king said unto him,7,10
the midst of the,7,10
the tribes of Israel,7,10
Abner the son of,6,10
And David said to,6,10
And all the people,6,10
all the men of,6,10
the king and said,6,10
the name of the,6,10
the son of Ner,6,10
David said unto him,5,10
David said unto the,5,10
I pray thee let,5,10
Joab the son of,5,10
Jonathan the son of,5,10
Thus saith the LORD,5,10
all the kings sons,5,10
all the tribes of,5,10
and said unto him,5,10
by the hand of,5,10
came to pass when,5,10
children of Ammon and,5,10
into the hand of,5,10
pass after this that,5,10
the children of Israel,5,10
the city of David,5,10
the counsel of Ahithophel,5,10
the hand of the,5,10
the house of Israel,5,10
the way of the,5,10
to pass after this,5,10
unto my lord the,5,10
