N-gram,Count,Book
he said unto them,23,41
And he said unto,21,41
I say unto you,16,41
the kingdom of God,15,41
answered and said unto,12,41
the Son of man,12,41
Verily I say unto,11,41
and said unto them,11,41
he saith unto them,10,41
and saith unto them,8,41
And Jesus answered and,7,41
And he saith unto,7,41
And when he was,7,41
Jesus answered and said,7,41
the chief priests and,7,41
And when he had,6,41
And when they had,6,41
and said unto him,6,41
And Jesus said unto,5,41
Jesus said unto them,5,41
sick of the palsy,5,41
them that they should,5,41
