N-gram,Count,Book
who was the son of,60,42
And it came to pass,37,42
And he said to them,34,42
it came to pass that,17,42
Who was the son of,15,42
And he said to him,11,42
I say to you that,9,42
it came to pass as,8,42
And Jesus said to him,7,42
For I say to you,6,42
came to pass that as,6,42
the kingdom of God is,6,42
And Jesus answering said to,5,42
And behold there was a,5,42
came to pass as he,5,42
he said to his disciples,5,42
in the kingdom of God,5,42
it came to pass when,5,42
the chief priests and the,5,42
the kingdom of God and,5,42
