the,144
and,122
of,88
And,69
her,52
in,50
she,48
to,48
unto,47
that,46
said,45
thou,39
I,32
thee,30
he,29
it,28
a,27
his,25
me,25
was,25
not,24
for,23
be,22
my,21
they,21
Boaz,20
Naomi,20
law,19
thy,19
LORD,18
with,18
is,16
will,15
came,14
name,13
Ruth,12
all,12
daughter,12
down,12
have,12
kinsman,12
went,12
mother,11
them,11
Then,10
go,10
people,10
shall,10
this,10
begat,9
do,9
had,9
hath,9
man,9
thine,9
until,9
when,9
which,9
Moab,8
after,8
field,8
from,8
out,8
redeem,8
there,8
two,8
up,8
ye,8
The,7
also,7
art,7
country,7
day,7
glean,7
hast,7
house,7
left,7
sons,7
So,6
barley,6
but,6
come,6
daughters,6
dead,6
him,6
husband,6
may,6
men,6
part,6
reapers,6
return,6
wife,6
woman,6
young,6
