the,2419
of,1058
and,978
shall,971
be,529
And,499
it,454
he,433
a,399
his,384
in,367
that,362
unto,359
for,322
LORD,305
is,296
offering,249
to,215
upon,202
not,193
him,188
ye,181
priest,174
or,164
with,163
if,148
them,148
which,138
all,135
your,134
you,130
an,129
I,128
thy,118
they,110
unclean,109
any,101
their,100
holy,94
hath,91
before,90
sin,89
blood,88
altar,87
Moses,86
shalt,86
burnt,84
by,81
as,80
put,78
even,77
offer,77
out,77
thou,76
man,75
fire,74
her,74
on,74
then,74
from,73
land,72
will,70
Israel,65
day,65
make,65
thereof,64
sons,63
Aaron,62
bring,62
eat,62
have,62
children,61
plague,60
flesh,59
congregation,57
made,55
my,55
thing,55
take,54
God,53
am,52
fat,51
saying,51
among,49
atonement,49
skin,49
when,49
one,48
tabernacle,47
clean,46
do,46
seven,45
But,44
house,44
offerings,44
people,43
she,42
are,41
at,41
head,41
meat,41
oil,41
days,40
no,40
sacrifice,40
until,39
may,38
neither,38
spake,38
after,37
place,37
water,37
two,36
wash,36
into,35
off,35
bullock,34
but,34
was,34
year,33
burn,32
nakedness,32
nor,32
peace,32
soul,32
trespass,32
hand,31
without,31
brought,30
come,30
every,30
there,30
Ye,29
beast,29
himself,29
leprosy,29
things,29
blemish,28
go,28
Then,27
also,27
behold,27
clothes,27
commanded,27
issue,26
these,26
years,26
right,25
thee,25
door,24
look,24
bread,23
eaten,23
Speak,22
according,22
cut,22
estimation,22
part,22
pronounce,22
seed,22
up,22
because,21
field,21
jubilee,21
priests,21
away,20
keep,20
kill,20
possession,20
ram,20
seventh,20
uncover,20
wave,20
whether,20
white,20
woman,20
If,19
daughter,19
done,19
sweet,19
therein,19
toucheth,19
uncleanness,19
whatsoever,19
Aarons,18
Thou,18
camp,18
ever,18
goat,18
law,18
other,18
sprinkle,18
therefore,18
For,17
This,17
against,17
both,17
forth,17
give,17
inwards,17
lamb,17
me,17
redeem,17
savor,17
spread,17
statute,17
stranger,17
this,17
The,16
about,16
death,16
fathers,16
garment,16
hair,16
round,16
sabbath,16
sanctify,16
times,16
bathe,15
bear,15
carcass,15
cleansed,15
first,15
iniquity,15
lay,15
lie,15
own,15
profane,15
said,15
sight,15
so,15
sold,15
whosoever,15
wife,15
young,15
flour,14
generations,14
kidneys,14
let,14
manner,14
say,14
scall,14
wood,14
work,14
Or,13
abomination,13
finger,13
hands,13
lieth,13
linen,13
month,13
most,13
old,13
took,13
whom,13
He,12
beasts,12
bright,12
burning,12
eateth,12
enemies,12
fine,12
garments,12
male,12
pour,12
sanctuary,12
sinned,12
statutes,12
surely,12
than,12
Egypt,11
It,11
above,11
anointed,11
did,11
mingled,11
name,11
rest,11
sabbaths,11
shut,11
tenth,11
unleavened,11
When,10
again,10
broken,10
brother,10
commandments,10
concerning,10
covenant,10
defile,10
defiled,10
die,10
down,10
eighth,10
father,10
female,10
forgiven,10
fruit,10
goats,10
goeth,10
kind,10
left,10
neighbor,10
offereth,10
over,10
redeemed,10
shekels,10
should,10
somewhat,10
spot,10
strangers,10
throughout,10
walk,10
wherein,10
within,10
able,9
accepted,9
anointing,9
bald,9
bird,9
caul,9
creeping,9
dwell,9
earth,9
fifth,9
guilty,9
increase,9
judgments,9
liver,9
living,9
more,9
mother,9
near,9
number,9
oblation,9
same,9
see,9
set,9
sister,9
some,9
stones,9
such,9
vessel,9
warp,9
were,9
woof,9
yet,9
In,8
These,8
another,8
baked,8
beside,8
born,8
bottom,8
commit,8
convocation,8
fall,8
gather,8
given,8
horns,8
pigeons,8
poor,8
return,8
running,8
separation,8
shoulder,8
sins,8
sprinkled,8
whereon,8
yourselves,8
Neither,7
Whatsoever,7
add,7
bed,7
between,7
break,7
breast,7
cast,7
cities,7
city,7
contrary,7
cud,7
deeper,7
either,7
face,7
foot,7
frankincense,7
full,7
good,7
great,7
harvest,7
hoof,7
memorial,7
mercy,7
morning,7
none,7
offered,7
order,7
ought,7
pieces,7
rising,7
seat,7
souls,7
sow,7
sword,7
taken,7
thereon,7
thine,7
through,7
time,7
touch,7
turned,7
vail,7
where,7
whole,7
whose,7
As,6
LORDs,6
Therefore,6
abroad,6
approach,6
bought,6
carry,6
cause,6
cheweth,6
cleansing,6
command,6
covereth,6
dead,6
drink,6
dwellings,6
ear,6
fear,6
firstfruits,6
flock,6
hired,6
ignorance,6
killed,6
killeth,6
legs,6
lest,6
money,6
morrow,6
much,6
nigh,6
poured,6
presented,6
reap,6
reddish,6
sacrifices,6
sanctified,6
servant,6
servile,6
sheep,6
slew,6
sojourn,6
son,6
stone,6
thereto,6
those,6
tip,6
trees,6
turtledoves,6
waters,6
went,6
yield,6
