the,541,46
of,319,46
that,257,46
and,229,46
I,211,46
not,203,46
is,202,46
to,173,46
in,164,46
are,135,46
be,129,46
ye,128,46
but,104,46
God,103,46
you,102,46
all,101,46
for,101,46
a,98,46
as,88,46
he,88,46
it,81,46
unto,80,46
For,78,46
have,78,46
man,78,46
things,75,46
with,72,46
shall,68,46
we,68,46
which,68,46
But,65,46
Christ,65,46
Lord,62,46
one,61,46
if,60,46
And,58,46
this,54,46
they,52,46
by,51,46
or,49,46
him,48,46
them,46,46
body,44,46
also,43,46
hath,42,46
let,40,46
will,38,46
his,37,46
any,36,46
no,34,46
me,33,46
my,33,46
every,32,46
come,31,46
may,31,46
so,30,46
there,29,46
world,29,46
another,28,46
Jesus,27,46
our,27,46
Now,26,46
an,26,46
brethren,26,46
were,26,46
your,26,46
speak,25,46
own,24,46
when,24,46
eat,23,46
her,23,46
men,23,46
then,23,46
was,23,46
do,22,46
am,21,46
know,21,46
power,21,46
thou,21,46
If,20,46
say,20,46
should,20,46
wife,20,46
woman,20,46
us,19,46
Spirit,18,46
glory,18,46
same,18,46
wisdom,18,46
among,17,46
at,17,46
called,17,46
even,17,46
law,17,46
many,17,46
spirit,17,46
yet,17,46
church,16,46
spiritual,16,46
what,16,46
without,16,46
dead,15,46
husband,15,46
made,15,46
neither,15,46
The,14,46
from,14,46
put,14,46
some,14,46
therefore,14,46
though,14,46
tongues,14,46
under,14,46
up,14,46
written,14,46
drink,13,46
how,13,46
members,13,46
nor,13,46
thing,13,46
Let,12,46
flesh,12,46
gospel,12,46
judge,12,46
might,12,46
now,12,46
other,12,46
she,12,46
such,12,46
these,12,46
together,12,46
whether,12,46
who,12,46
wise,12,46
after,11,46
himself,11,46
raised,11,46
weak,11,46
would,11,46
Wherefore,10,46
being,10,46
brother,10,46
charity,10,46
head,10,46
knowledge,10,46
more,10,46
nothing,10,46
than,10,46
What,9,46
away,9,46
baptized,9,46
given,9,46
on,9,46
speaketh,9,46
whom,9,46
Paul,8,46
both,8,46
bread,8,46
conscience,8,46
cup,8,46
first,8,46
gifts,8,46
into,8,46
judged,8,46
keep,8,46
mans,8,46
none,8,46
rather,8,46
saith,8,46
through,8,46
tongue,8,46
upon,8,46
where,8,46
Apollos,7,46
Jews,7,46
Lords,7,46
So,7,46
That,7,46
Therefore,7,46
before,7,46
believe,7,46
bring,7,46
day,7,46
death,7,46
done,7,46
faith,7,46
fornication,7,46
give,7,46
go,7,46
grace,7,46
idols,7,46
make,7,46
part,7,46
preach,7,46
shame,7,46
suffer,7,46
temple,7,46
think,7,46
time,7,46
understanding,7,46
vain,7,46
work,7,46
It,6,46
Know,6,46
There,6,46
abide,6,46
against,6,46
apostles,6,46
because,6,46
came,6,46
churches,6,46
concerning,6,46
except,6,46
foolishness,6,46
good,6,46
had,6,46
known,6,46
lest,6,46
name,6,46
offered,6,46
pleased,6,46
present,6,46
saints,6,46
sake,6,46
save,6,46
seen,6,46
set,6,46
sin,6,46
take,6,46
thy,6,46
unknown,6,46
why,6,46
words,6,46
