the,2624
and,1589
of,1514
to,640
in,537
And,471
LORD,382
he,353
his,339
that,329
they,274
all,258
for,256
him,247
with,247
was,237
king,227
house,203
them,202
Israel,187
God,185
unto,169
Judah,161
which,151
their,139
not,136
had,135
a,128
Jerusalem,127
were,117
made,113
it,112
out,112
people,111
son,104
thy,99
when,94
be,92
came,92
from,90
thou,89
I,86
against,86
said,86
Solomon,83
before,83
have,80
upon,79
on,76
is,74
David,73
by,73
shall,73
this,73
priests,71
brought,70
did,68
fathers,68
as,67
thee,67
up,67
also,66
there,66
Levites,62
at,62
kings,62
Then,60
hand,59
an,58
hundred,58
thousand,58
my,56
ye,56
father,54
into,54
children,53
years,53
but,52
land,51
men,51
cities,48
saying,48
went,48
Now,47
gold,47
So,45
me,44
name,44
after,43
great,43
But,42
are,42
sons,42
Jehoshaphat,41
took,41
Hezekiah,40
man,40
reigned,40
will,40
you,40
away,39
city,39
every,39
place,39
set,39
according,38
built,37
burnt,37
even,37
offerings,37
put,37
because,36
day,36
your,36
heart,35
reign,35
twenty,35
hast,34
one,34
so,34
come,33
over,33
go,32
three,32
two,32
For,31
began,31
himself,31
congregation,30
hath,30
our,30
sent,30
therefore,30
Asa,29
down,29
old,29
servants,29
themselves,29
Rehoboam,28
five,28
behold,27
gave,27
year,27
book,26
high,26
altar,25
days,25
we,25
written,25
cubits,24
no,24
stood,24
thereof,24
do,23
gathered,23
heaven,23
thine,23
who,23
again,22
kingdom,22
left,22
or,22
other,22
princes,22
seven,22
Moreover,21
Thus,21
brethren,21
captains,21
her,21
let,21
much,21
pass,21
silver,21
us,21
vessels,21
Jehoiada,20
inhabitants,20
make,20
she,20
Amaziah,19
Egypt,19
He,19
Jeroboam,19
Manasseh,19
The,19
about,19
build,19
forth,19
gods,19
priest,19
right,19
abundance,18
among,18
found,18
might,18
passover,18
prepared,18
rest,18
sight,18
spake,18
these,18
war,18
work,18
Also,17
Ephraim,17
Josiah,17
O,17
buried,17
carried,17
commanded,17
commandment,17
evil,17
first,17
holy,17
incense,17
law,17
own,17
places,17
slew,17
ten,17
toward,17
words,17
cast,16
chief,16
covenant,16
give,16
if,16
like,16
may,16
offering,16
prophet,16
stead,16
time,16
until,16
yet,16
Abijah,15
altars,15
ark,15
ever,15
good,15
hear,15
heard,15
host,15
mighty,15
nor,15
now,15
shalt,15
six,15
smote,15
sought,15
things,15
throughout,15
ways,15
word,15
wrath,15
Ahab,14
Benjamin,14
Joash,14
acts,14
battle,14
daughter,14
done,14
gate,14
keep,14
kept,14
mine,14
month,14
returned,14
saith,14
servant,14
should,14
Ahaziah,13
Assyria,13
Azariah,13
Jehoram,13
Uzziah,13
any,13
bring,13
chosen,13
could,13
deliver,13
delivered,13
help,13
images,13
more,13
oxen,13
sanctified,13
seek,13
service,13
side,13
strengthened,13
together,13
turn,13
walked,13
wall,13
Moses,12
Syria,12
burn,12
chariots,12
cut,12
dwelt,12
eyes,12
given,12
hands,12
neither,12
prayer,12
same,12
stones,12
temple,12
under,12
very,12
whom,12
Huram,11
answered,11
between,11
counsel,11
earth,11
end,11
fenced,11
humbled,11
peace,11
round,11
saw,11
slept,11
spoil,11
trees,11
trumpets,11
Because,10
If,10
In,10
brake,10
concerning,10
courses,10
destroyed,10
died,10
doors,10
feast,10
fight,10
forsaken,10
groves,10
manner,10
multitude,10
offered,10
present,10
prophets,10
return,10
sea,10
see,10
sheep,10
sin,10
such,10
throne,10
what,10
without,10
wives,10
would,10
Ahaz,9
Babylon,9
Behold,9
Lebanon,9
Micaiah,9
Zechariah,9
able,9
army,9
blood,9
carry,9
chariot,9
face,9
instruments,9
killed,9
know,9
laid,9
many,9
mothers,9
mount,9
none,9
pray,9
shields,9
strong,9
taken,9
third,9
threescore,9
valley,9
valor,9
way,9
Athaliah,8
Hilkiah,8
Ramothgilead,8
Samaria,8
Shaphan,8
Shemaiah,8
brass,8
captives,8
cherubim,8
court,8
death,8
fear,8
finished,8
last,8
long,8
mouth,8
overlaid,8
praise,8
say,8
seer,8
serve,8
slain,8
small,8
sword,8
talents,8
than,8
then,8
thirty,8
treasures,8
turned,8
wisdom,8
wrought,8
young,8
Aaron,7
His,7
Jehoahaz,7
Philistines,7
There,7
Wherefore,7
above,7
am,7
appointed,7
broken,7
called,7
daughters,7
destroy,7
didst,7
dwelling,7
eight,7
enemies,7
entering,7
fifty,7
four,7
fourscore,7
honor,7
horsemen,7
lands,7
minister,7
money,7
off,7
pillars,7
precious,7
riches,7
ruler,7
second,7
send,7
singers,7
spirit,7
spoken,7
spread,7
stand,7
tabernacle,7
thing,7
those,7
through,7
told,7
trespass,7
twelve,7
yoke,7
yourselves,7
Ammon,6
Amon,6
Asaph,6
Edomites,6
Ethiopians,6
Howbeit,6
It,6
Jehu,6
Jotham,6
Seir,6
Therefore,6
Ye,6
anger,6
back,6
bare,6
both,6
bullocks,6
cometh,6
cunning,6
dedicated,6
departed,6
dwell,6
fell,6
fire,6
forgive,6
hearkened,6
heavens,6
horses,6
hundreds,6
judgment,6
mercy,6
nations,6
next,6
number,6
offer,6
power,6
prosper,6
pure,6
rejoiced,6
sacrifice,6
sacrificed,6
sanctify,6
sanctuary,6
save,6
sepulchres,6
ships,6
store,6
taught,6
thyself,6
timber,6
towers,6
walk,6
whole,6
wife,6
wilderness,6
wing,6
worshipped,6
