the,762
of,630
and,469
to,127
children,113
God,97
in,90
unto,88
And,85
that,85
The,69
for,66
with,66
house,65
a,64
them,63
this,62
hundred,60
king,58
their,55
they,50
which,50
is,49
Jerusalem,48
sons,48
all,47
his,46
son,44
Israel,40
our,40
be,38
was,38
LORD,37
up,35
were,34
it,32
us,31
him,30
we,29
at,28
had,28
people,28
two,28
have,27
from,26
priests,26
I,25
an,25
Then,24
are,22
Levites,21
not,21
three,21
by,20
kings,20
made,20
as,19
he,19
let,19
men,19
there,19
thousand,19
twenty,19
river,18
silver,18
chief,17
day,17
gold,17
Now,16
fathers,16
hand,16
my,16
upon,16
Babylon,15
Cyrus,15
Judah,15
according,15
also,15
hath,15
set,15
thou,15
been,14
do,14
on,14
six,14
these,14
vessels,14
Ezra,13
Persia,13
build,13
came,13
first,13
month,13
one,13
out,13
said,13
Artaxerxes,12
Of,12
before,12
brethren,12
builded,12
captivity,12
fifty,12
males,12
offered,12
seven,12
those,12
when,12
Jeshua,11
after,11
even,11
place,11
thy,11
ye,11
Darius,10
city,10
great,10
me,10
offering,10
sent,10
such,10
thee,10
time,10
together,10
wives,10
away,9
because,9
brought,9
burnt,9
days,9
decree,9
five,9
four,9
go,9
heaven,9
law,9
letter,9
now,9
offerings,9
rest,9
scribe,9
shall,9
should,9
temple,9
your,9
Jews,8
Nethinims,8
against,8
come,8
companions,8
forty,8
given,8
good,8
laid,8
make,8
matter,8
priest,8
seventy,8
side,8
so,8
themselves,8
went,8
year,8
Also,7
But,7
beyond,7
carried,7
did,7
elders,7
every,7
into,7
land,7
or,7
put,7
reign,7
strange,7
taken,7
therefore,7
thereof,7
threescore,7
work,7
written,7
For,6
Zechariah,6
Zerubbabel,6
again,6
commanded,6
commandment,6
governor,6
hands,6
same,6
seek,6
servants,6
thirty,6
trespass,6
twelve,6
until,6
whom,6
you,6
