N-gram,Count,Book
shall,99,30
I,91,30
Jehovah,80,30
will,68,30
not,58,30
saith,45,30
ye,37,30
for,36,30
they,36,30
it,35,30
have,34,30
Israel,30,30
he,30,30
is,30,30
upon,30,30
them,29,30
your,29,30
from,26,30
his,26,30
up,26,30
Lord,25,30
house,23,30
land,21,30
For,19,30
all,19,30
away,19,30
you,19,30
me,18,30
thereof,18,30
day,15,30
him,15,30
O,14,30
their,14,30
Thus,13,30
go,13,30
said,13,30
turn,13,30
God,12,30
palaces,12,30
thy,12,30
are,11,30
hath,11,30
there,11,30
this,11,30
three,11,30
come,10,30
earth,10,30
my,10,30
say,10,30
transgressions,10,30
against,9,30
because,9,30
fire,9,30
hosts,9,30
may,9,30
one,9,30
people,9,30
yea,9,30
yet,9,30
city,8,30
devour,8,30
down,8,30
four,8,30
like,8,30
pass,8,30
punishment,8,30
sword,8,30
take,8,30
thee,8,30
thus,8,30
was,8,30
which,8,30
Amos,7,30
Bethel,7,30
Egypt,7,30
behold,7,30
bring,7,30
children,7,30
days,7,30
drink,7,30
every,7,30
evil,7,30
name,7,30
no,7,30
send,7,30
thou,7,30
Jacob,6,30
Therefore,6,30
again,6,30
at,6,30
captivity,6,30
even,6,30
great,6,30
king,6,30
midst,6,30
themselves,6,30
thence,6,30
who,6,30
wine,6,30
word,6,30
Behold,5,30
Edom,5,30
Hear,5,30
Samaria,5,30
Shall,5,30
Then,5,30
also,5,30
among,5,30
any,5,30
captive,5,30
cast,5,30
deliver,5,30
did,5,30
die,5,30
fall,5,30
fruit,5,30
lion,5,30
men,5,30
more,5,30
needy,5,30
neither,5,30
poor,5,30
returned,5,30
rise,5,30
sea,5,30
therefore,5,30
though,5,30
wall,5,30
when,5,30
