N-gram,Count,Book
shall,582,4
Jehovah,383,4
for,376,4
they,331,4
them,311,4
their,297,4
children,258,4
his,244,4
all,236,4
he,234,4
Israel,233,4
Moses,233,4
from,201,4
were,193,4
ye,191,4
it,187,4
one,187,4
was,177,4
I,158,4
son,146,4
is,142,4
not,142,4
thou,138,4
him,135,4
said,119,4
land,117,4
have,110,4
according,105,4
are,104,4
upon,102,4
which,101,4
Aaron,100,4
her,100,4
before,98,4
sons,96,4
thousand,94,4
up,94,4
will,93,4
every,92,4
hundred,92,4
old,89,4
people,89,4
thee,88,4
thereof,88,4
numbered,85,4
saying,85,4
you,85,4
day,83,4
this,81,4
your,81,4
families,80,4
family,79,4
man,79,4
tribe,79,4
shalt,76,4
two,76,4
spake,75,4
congregation,73,4
me,72,4
against,69,4
fathers,69,4
five,68,4
among,66,4
priest,66,4
thy,66,4
or,65,4
tent,65,4
journeyed,63,4
at,62,4
hath,62,4
when,62,4
even,60,4
mealoffering,60,4
Levites,59,4
do,58,4
give,58,4
go,57,4
meeting,56,4
encamped,55,4
those,55,4
burntoffering,54,4
come,53,4
put,53,4
year,52,4
Balaam,50,4
inheritance,50,4
there,50,4
came,49,4
no,49,4
then,49,4
offer,48,4
wilderness,48,4
if,47,4
men,47,4
went,47,4
seven,46,4
over,44,4
service,44,4
shekels,44,4
us,44,4
take,43,4
camp,42,4
forth,41,4
number,41,4
prince,41,4
tabernacle,41,4
these,41,4
houses,40,4
so,40,4
years,40,4
Balak,39,4
These,39,4
made,38,4
make,38,4
may,38,4
oblation,38,4
took,38,4
water,38,4
commanded,37,4
fire,37,4
my,37,4
sinoffering,37,4
thirty,37,4
cities,36,4
ram,36,4
set,36,4
Eleazar,35,4
because,35,4
days,35,4
had,35,4
oil,35,4
sanctuary,35,4
upward,35,4
who,35,4
without,35,4
month,34,4
pass,34,4
God,33,4
Moab,33,4
bullock,33,4
fifty,33,4
three,33,4
charge,32,4
silver,32,4
war,32,4
names,31,4
twenty,31,4
border,30,4
helambs,30,4
rams,30,4
Egypt,29,4
bring,29,4
princes,29,4
brought,28,4
full,28,4
hand,28,4
holy,28,4
did,27,4
died,27,4
down,27,4
fine,27,4
flour,27,4
mingled,27,4
host,26,4
our,26,4
tenth,26,4
whom,26,4
soul,25,4
until,25,4
altar,24,4
any,24,4
both,24,4
keep,24,4
oxen,24,4
part,24,4
she,24,4
side,24,4
six,24,4
young,24,4
behold,23,4
given,23,4
able,22,4
bullocks,22,4
die,22,4
four,22,4
generations,22,4
place,22,4
unclean,22,4
work,22,4
Jordan,21,4
Manasseh,21,4
Reuben,21,4
commandment,21,4
death,21,4
incense,21,4
male,21,4
speak,21,4
woman,21,4
This,20,4
besides,20,4
cloud,20,4
eat,20,4
firstborn,20,4
say,20,4
taken,20,4
word,20,4
Gad,19,4
blemish,19,4
continual,19,4
curse,19,4
forty,19,4
house,19,4
now,19,4
offered,19,4
peaceofferings,19,4
sweet,19,4
ten,19,4
through,19,4
also,18,4
drinkoffering,18,4
first,18,4
forward,18,4
let,18,4
mount,18,4
sacrifice,18,4
savor,18,4
sent,18,4
shekel,18,4
atonement,17,4
bear,17,4
door,17,4
dwell,17,4
each,17,4
father,17,4
flesh,17,4
gathered,17,4
offering,17,4
seventy,17,4
smote,17,4
threescore,17,4
twelve,17,4
All,16,4
Levi,16,4
Now,16,4
cattle,16,4
dead,16,4
drink,16,4
heard,16,4
himself,16,4
hosts,16,4
king,16,4
name,16,4
parts,16,4
round,16,4
saw,16,4
For,15,4
Korah,15,4
Speak,15,4
ass,15,4
away,15,4
blood,15,4
drinkofferings,15,4
encamp,15,4
golden,15,4
heaveoffering,15,4
husband,15,4
near,15,4
surely,15,4
way,15,4
wherewith,15,4
If,14,4
Jehovahs,14,4
So,14,4
Take,14,4
Thus,14,4
gave,14,4
goats,14,4
hast,14,4
head,14,4
hegoat,14,4
helamb,14,4
pray,14,4
stand,14,4
stranger,14,4
together,14,4
whereof,14,4
Ephraim,13,4
Judah,13,4
Merari,13,4
anger,13,4
assembly,13,4
bowl,13,4
brethren,13,4
called,13,4
city,13,4
clean,13,4
covering,13,4
daughters,13,4
hegoats,13,4
its,13,4
mouth,13,4
ordinance,13,4
own,13,4
plague,13,4
platter,13,4
see,13,4
separation,13,4
seventh,13,4
slain,13,4
statute,13,4
thine,13,4
things,13,4
vow,13,4
Amorites,12,4
Asher,12,4
Canaan,12,4
Dan,12,4
Joseph,12,4
Kohath,12,4
Sinai,12,4
am,12,4
done,12,4
eyes,12,4
face,12,4
iniquity,12,4
lamb,12,4
lambs,12,4
mine,12,4
more,12,4
morning,12,4
possession,12,4
sight,12,4
spoon,12,4
standard,12,4
testimony,12,4
tribes,12,4
weight,12,4
Benjamin,11,4
He,11,4
Hor,11,4
Issachar,11,4
Joshua,11,4
Naphtali,11,4
Nun,11,4
When,11,4
angel,11,4
between,11,4
body,11,4
fourteen,11,4
hin,11,4
midst,11,4
minister,11,4
murderer,11,4
neither,11,4
other,11,4
passover,11,4
refuge,11,4
rod,11,4
second,11,4
should,11,4
sin,11,4
spoken,11,4
therefore,11,4
therein,11,4
third,11,4
throughout,11,4
under,11,4
vessels,11,4
Gershon,10,4
Gilead,10,4
Let,10,4
Midian,10,4
Simeon,10,4
Then,10,4
Zebulun,10,4
bound,10,4
cometh,10,4
half,10,4
heads,10,4
here,10,4
journey,10,4
kindled,10,4
law,10,4
nor,10,4
person,10,4
saith,10,4
thousands,10,4
Caleb,9,4
Edom,9,4
Eliab,9,4
Jacob,9,4
Jericho,9,4
Miriam,9,4
Sihon,9,4
again,9,4
aside,9,4
being,9,4
bread,9,4
burden,9,4
clothes,9,4
company,9,4
concerning,9,4
defiled,9,4
dwelt,9,4
earth,9,4
elders,9,4
end,9,4
ever,9,4
fall,9,4
fourth,9,4
gold,9,4
great,9,4
jealousy,9,4
kept,9,4
lay,9,4
little,9,4
nigh,9,4
night,9,4
ones,9,4
plains,9,4
prey,9,4
rose,9,4
sheep,9,4
sword,9,4
themselves,9,4
toward,9,4
turn,9,4
wherefore,9,4
wife,9,4
Abiram,8,4
Dathan,8,4
Heshbon,8,4
Kadesh,8,4
O,8,4
Tent,8,4
Zelophehad,8,4
above,8,4
anointed,8,4
blow,8,4
cause,8,4
daughter,8,4
evil,8,4
fell,8,4
good,8,4
high,8,4
instead,8,4
married,8,4
sea,8,4
seed,8,4
servants,8,4
spread,8,4
spy,8,4
sum,8,4
thence,8,4
thereon,8,4
turned,8,4
very,8,4
vows,8,4
whether,8,4
whole,8,4
would,8,4
Ammihud,7,4
Arnon,7,4
Behold,7,4
Gershonites,7,4
Jephunneh,7,4
Kohathites,7,4
Spirit,7,4
Thou,7,4
Wherefore,7,4
Zin,7,4
abode,7,4
appoint,7,4
armed,7,4
avenger,7,4
back,7,4
beyond,7,4
bond,7,4
camps,7,4
captains,7,4
cloth,7,4
cut,7,4
enemies,7,4
ephah,7,4
field,7,4
goings,7,4
long,7,4
lot,7,4
males,7,4
manslayer,7,4
parable,7,4
peace,7,4
persons,7,4
remained,7,4
return,7,4
rods,7,4
same,7,4
sealskin,7,4
stood,7,4
strong,7,4
time,7,4
times,7,4
top,7,4
unleavened,7,4
unwittingly,7,4
wash,7,4
wine,7,4
words,7,4
yet,7,4
yourselves,7,4
Canaanite,6,4
Come,6,4
Eliasaph,6,4
Ithamar,6,4
Machir,6,4
Nazirite,6,4
Sea,6,4
They,6,4
Ye,6,4
afterward,6,4
alarm,6,4
alive,6,4
another,6,4
ark,6,4
bare,6,4
battle,6,4
beast,6,4
best,6,4
bless,6,4
blue,6,4
candlestick,6,4
causeth,6,4
consumed,6,4
convocation,6,4
court,6,4
cover,6,4
cubits,6,4
eight,6,4
furniture,6,4
