N-gram,Count,Book
shall,981,3
he,455,3
it,423,3
his,345,3
for,321,3
Jehovah,308,3
is,302,3
not,204,3
upon,198,3
ye,194,3
him,176,3
priest,173,3
or,172,3
them,151,3
if,150,3
I,130,3
your,128,3
you,126,3
which,125,3
all,123,3
thy,117,3
they,114,3
unclean,111,3
their,105,3
hath,102,3
then,100,3
before,93,3
holy,91,3
blood,88,3
altar,87,3
shalt,87,3
Moses,86,3
any,78,3
thereof,77,3
thou,77,3
from,76,3
offer,75,3
fire,74,3
land,71,3
make,70,3
man,70,3
even,69,3
Israel,66,3
put,66,3
her,65,3
Aaron,64,3
day,64,3
will,64,3
sons,63,3
burntoffering,62,3
children,62,3
eat,62,3
made,61,3
plague,61,3
sinoffering,61,3
one,60,3
flesh,59,3
take,57,3
am,56,3
have,56,3
fat,55,3
God,52,3
skin,52,3
atonement,51,3
saying,51,3
when,50,3
are,49,3
my,48,3
do,46,3
bring,45,3
its,45,3
seven,45,3
among,44,3
clean,44,3
tent,44,3
house,43,3
meeting,43,3
no,43,3
she,42,3
days,41,3
head,41,3
oil,41,3
people,40,3
spake,40,3
until,40,3
may,39,3
oblation,38,3
two,38,3
water,37,3
at,36,3
mealoffering,36,3
place,36,3
sacrifice,35,3
things,35,3
himself,34,3
neither,34,3
without,34,3
year,34,3
bullock,33,3
nor,33,3
thing,33,3
burn,32,3
commanded,32,3
nakedness,32,3
go,31,3
look,31,3
there,31,3
was,31,3
peaceofferings,30,3
blemish,29,3
hand,29,3
leprosy,29,3
offering,29,3
wash,29,3
come,28,3
brought,27,3
these,27,3
trespassoffering,27,3
beast,26,3
behold,26,3
clothes,26,3
every,26,3
issue,26,3
right,26,3
sin,26,3
Ye,25,3
bread,25,3
thee,25,3
door,24,3
field,24,3
years,24,3
eaten,23,3
kill,23,3
soul,23,3
whether,23,3
Speak,22,3
because,22,3
cut,22,3
estimation,22,3
keep,22,3
up,22,3
bathe,21,3
burnt,21,3
goat,21,3
priests,21,3
pronounce,21,3
set,21,3
woman,21,3
according,20,3
jubilee,20,3
part,20,3
possession,20,3
ram,20,3
seed,20,3
seventh,20,3
toucheth,20,3
forth,19,3
give,19,3
hair,19,3
old,19,3
sweet,19,3
uncover,19,3
Thou,18,3
camp,18,3
me,18,3
so,18,3
spread,18,3
sprinkle,18,3
who,18,3
This,17,3
also,17,3
away,17,3
bear,17,3
daughter,17,3
death,17,3
inwards,17,3
savor,17,3
Aarons,16,3
fathers,16,3
garment,16,3
law,16,3
lay,16,3
round,16,3
sanctuary,16,3
this,16,3
uncleanness,16,3
white,16,3
whosoever,16,3
abomination,15,3
anything,15,3
cleansed,15,3
iniquity,15,3
lie,15,3
profane,15,3
redeem,15,3
rest,15,3
sinned,15,3
throughout,15,3
times,15,3
carcass,14,3
done,14,3
ever,14,3
fine,14,3
flour,14,3
generations,14,3
kidneys,14,3
male,14,3
month,14,3
offerings,14,3
said,14,3
say,14,3
scall,14,3
statutes,14,3
surely,14,3
therein,14,3
wife,14,3
wood,14,3
young,14,3
For,13,3
bird,13,3
finger,13,3
garments,13,3
hands,13,3
most,13,3
near,13,3
offereth,13,3
other,13,3
sabbath,13,3
sold,13,3
statute,13,3
therefore,13,3
wherein,13,3
work,13,3
accepted,12,3
anointed,12,3
both,12,3
bright,12,3
congregation,12,3
defile,12,3
eateth,12,3
enemies,12,3
guilty,12,3
impurity,12,3
lamb,12,3
left,12,3
linen,12,3
living,12,3
manner,12,3
stranger,12,3
than,12,3
took,12,3
whom,12,3
Egypt,11,3
If,11,3
When,11,3
let,11,3
lieth,11,3
portion,11,3
pour,11,3
sabbaths,11,3
sanctify,11,3
shut,11,3
tenth,11,3
against,10,3
appearance,10,3
broken,10,3
brother,10,3
covenant,10,3
creeping,10,3
die,10,3
dwell,10,3
eighth,10,3
father,10,3
female,10,3
first,10,3
forgiven,10,3
fruit,10,3
kind,10,3
mingled,10,3
name,10,3
neighbor,10,3
over,10,3
shekels,10,3
sojourner,10,3
stones,10,3
unleavened,10,3
vessel,10,3
walk,10,3
He,9,3
bald,9,3
base,9,3
beasts,9,3
burning,9,3
caul,9,3
did,9,3
down,9,3
fifth,9,3
flock,9,3
goeth,9,3
increase,9,3
liver,9,3
mine,9,3
mother,9,3
number,9,3
ordinances,9,3
redeemed,9,3
sister,9,3
solemn,9,3
spot,9,3
thereon,9,3
warp,9,3
waveoffering,9,3
whereon,9,3
within,9,3
woof,9,3
abroad,8,3
another,8,3
break,8,3
convocation,8,3
ear,8,3
earth,8,3
ephah,8,3
given,8,3
good,8,3
great,8,3
harlot,8,3
horns,8,3
more,8,3
morning,8,3
pieces,8,3
pigeons,8,3
poor,8,3
presented,8,3
return,8,3
sins,8,3
sprinkled,8,3
such,8,3
turtledoves,8,3
were,8,3
whole,8,3
yourselves,8,3
Every,7,3
It,7,3
These,7,3
add,7,3
anointing,7,3
bed,7,3
between,7,3
cities,7,3
city,7,3
contrary,7,3
cud,7,3
dead,7,3
deeper,7,3
fall,7,3
frankincense,7,3
full,7,3
gather,7,3
harvest,7,3
homeborn,7,3
hoof,7,3
life,7,3
memorial,7,3
mercyseat,7,3
order,7,3
own,7,3
ox,7,3
reap,7,3
rising,7,3
sell,7,3
send,7,3
servant,7,3
sojourn,7,3
souls,7,3
sow,7,3
strangers,7,3
sword,7,3
touch,7,3
turned,7,3
veil,7,3
wave,7,3
waxed,7,3
where,7,3
Whosoever,6,3
again,6,3
approach,6,3
assembly,6,3
aught,6,3
besides,6,3
birds,6,3
bought,6,3
cast,6,3
cheweth,6,3
cleansing,6,3
command,6,3
consecration,6,3
covereth,6,3
dwellings,6,3
face,6,3
fear,6,3
food,6,3
foot,6,3
get,6,3
had,6,3
herd,6,3
hired,6,3
leaven,6,3
legs,6,3
money,6,3
none,6,3
parteth,6,3
poured,6,3
present,6,3
running,6,3
sacrifices,6,3
same,6,3
sanctified,6,3
servile,6,3
sitteth,6,3
slew,6,3
son,6,3
thine,6,3
thumb,6,3
time,6,3
tip,6,3
toe,6,3
unwittingly,6,3
washed,6,3
waters,6,3
yet,6,3
yield,6,3
Molech,5,3
Or,5,3
Sinai,5,3
Take,5,3
Then,5,3
able,5,3
afterward,5,3
ashes,5,3
