N-gram,Count,Book
his sons and his brothers,22,13
sons and his brothers twelve,22,13
out of the tribe of,18,13
and in his division were,12,13
and out of the tribe,12,13
his division were twentyfour thousand,11,13
in his division were twentyfour,11,13
ark of the covenant of,10,13
of the house of Yahweh,10,13
service of the house of,10,13
the ark of the covenant,10,13
the service of the house,10,13
Yahweh the God of Israel,9,13
of the covenant of Yahweh,9,13
of the house of God,9,13
these were the sons of,9,13
These were the sons of,8,13
heads of the fathers houses,8,13
All these were the sons,7,13
for the service of the,7,13
the heads of the fathers,7,13
These are the sons of,6,13
heads of their fathers houses,6,13
of the halftribe of Manasseh,6,13
the chief and his brothers,6,13
Joab the son of Zeruiah,5,13
of the children of Ammon,5,13
of the fathers houses of,5,13
