N-gram,Count,Book
saith the LORD of hosts,51,24
the word of the LORD,46,24
hosts the God of Israel,35,24
of hosts the God of,35,24
LORD of hosts the God,32,24
the LORD of hosts the,31,24
Thus saith the LORD of,30,24
For thus saith the LORD,24,24
Therefore thus saith the LORD,23,24
the house of the LORD,22,24
thus saith the LORD of,21,24
into the hand of the,19,24
word of the LORD came,19,24
of the king of Babylon,18,24
saith the LORD Behold I,16,24
the captain of the guard,16,24
the king of Babylon and,16,24
Gedaliah the son of Ahikam,15,24
in the house of the,15,24
it shall come to pass,15,24
And it came to pass,14,24
Ishmael the son of Nethaniah,14,24
come saith the LORD that,14,24
days come saith the LORD,14,24
out of the land of,14,24
the LORD Behold I will,14,24
the days come saith the,14,24
the cities of Judah and,13,24
Johanan the son of Kareah,12,24
in the land of Egypt,12,24
of Josiah king of Judah,12,24
of the LORD came unto,12,24
son of Josiah king of,12,24
the son of Josiah king,12,24
And it shall come to,11,24
Nebuzaradan the captain of the,11,24
and into the hand of,11,24
in the court of the,11,24
of the land of Egypt,11,24
the LORD the God of,11,24
the court of the prison,11,24
the voice of the LORD,11,24
God of Israel Behold I,10,24
Jehoiakim the son of Josiah,10,24
Thus saith the LORD Behold,10,24
hand of the king of,10,24
of Israel Behold I will,10,24
saith the LORD that I,10,24
saith the LORD the God,10,24
the LORD that I will,10,24
the hand of the king,10,24
them Thus saith the LORD,10,24
thus saith the LORD Behold,10,24
all the captains of the,9,24
of Jehoiakim the son of,9,24
of Judah and in the,9,24
the God of Israel Behold,9,24
the captains of the forces,9,24
the son of Kareah and,9,24
unto them Thus saith the,9,24
Baruch the son of Neriah,8,24
LORD the God of Israel,8,24
Thus saith the LORD the,8,24
by the famine and by,8,24
by the sword and by,8,24
famine and by the pestilence,8,24
in the cities of Judah,8,24
in the streets of Jerusalem,8,24
of Kareah and all the,8,24
of Nebuchadrezzar king of Babylon,8,24
saith the LORD and I,8,24
saying Thus saith the LORD,8,24
son of Kareah and all,8,24
the LORD said unto me,8,24
the daughter of my people,8,24
the famine and by the,8,24
the hand of the Chaldeans,8,24
the land of the Chaldeans,8,24
will I break in pieces,8,24
Ahikam the son of Shaphan,7,24
I will bring evil upon,7,24
I will cause them to,7,24
Jeremiah from the LORD saying,7,24
Judah and in the streets,7,24
Kareah and all the captains,7,24
The word that came to,7,24
Therefore behold the days come,7,24
and all the captains of,7,24
and in the streets of,7,24
behold the days come saith,7,24
came to Jeremiah from the,7,24
cities of Judah and in,7,24
given into the hand of,7,24
is called by my name,7,24
king of Babylon and he,7,24
of Ahikam the son of,7,24
of Babylon and he shall,7,24
saith the LORD God of,7,24
say unto them Thus saith,7,24
sword and by the famine,7,24
the LORD and I will,7,24
the LORD came unto me,7,24
the house of Israel and,7,24
the men of Judah and,7,24
the people of the land,7,24
the sword and by the,7,24
thee will I break in,7,24
to Jeremiah from the LORD,7,24
which is called by my,7,24
with thee will I break,7,24
word that came to Jeremiah,7,24
Behold the days come saith,6,24
Nebuchadrezzar king of Babylon and,6,24
The word of the LORD,6,24
and all the kings of,6,24
and in the cities of,6,24
and with thee will I,6,24
dwell in the land of,6,24
hand of Nebuchadrezzar king of,6,24
house of the LORD and,6,24
house which is called by,6,24
in the land of Judah,6,24
into the hand of Nebuchadrezzar,6,24
it came to pass in,6,24
of the LORD our God,6,24
of the daughter of my,6,24
serve the king of Babylon,6,24
son of Ahikam the son,6,24
the LORD God of Israel,6,24
the Lord GOD of hosts,6,24
the hand of Nebuchadrezzar king,6,24
the name of the LORD,6,24
the son of Ahikam the,6,24
the words of the LORD,6,24
unto Jeremiah from the LORD,6,24
upon the throne of David,6,24
word of the LORD O,6,24
ye the word of the,6,24
I break in pieces the,5,24
Jonadab the son of Rechab,5,24
LORD came unto me saying,5,24
LORD of hosts is his,5,24
Then came the word of,5,24
Then the word of the,5,24
all the kingdoms of the,5,24
all the kings of the,5,24
and such as are for,5,24
and to all the people,5,24
bring again the captivity of,5,24
by the sword by the,5,24
came the word of the,5,24
came to pass in the,5,24
came to pass that when,5,24
came unto Jeremiah from the,5,24
fierce anger of the LORD,5,24
have sinned against the LORD,5,24
in the cities of the,5,24
in the day that I,5,24
in the ears of the,5,24
in the fourth year of,5,24
in the name of the,5,24
in the time of their,5,24
into the hand of them,5,24
into the house of the,5,24
into the land of Egypt,5,24
it came to pass that,5,24
king of Judah in the,5,24
of Jehoiakim king of Judah,5,24
of hosts is his name,5,24
of the LORD came to,5,24
of the hand of the,5,24
of the kings of Judah,5,24
of the son of Hinnom,5,24
out drink offerings unto her,5,24
out of the hand of,5,24
pour out drink offerings unto,5,24
said the LORD unto me,5,24
saith the LORD for I,5,24
shall die by the sword,5,24
sword by the famine and,5,24
that came to Jeremiah from,5,24
that day saith the LORD,5,24
the LORD and they shall,5,24
the LORD came unto Jeremiah,5,24
the LORD of hosts Behold,5,24
the beasts of the earth,5,24
the evil of your doings,5,24
the evil that I have,5,24
the house of the king,5,24
the queen of heaven and,5,24
the sword by the famine,5,24
the time of their visitation,5,24
the yoke of the king,5,24
thou shalt say unto them,5,24
valley of the son of,5,24
word of the LORD unto,5,24
year of Jehoiakim the son,5,24
yoke of the king of,5,24
