N-gram,Count,Book
And it came to pass,38,11
the word of the LORD,33,11
the house of the LORD,23,11
it came to pass when,20,11
the LORD God of Israel,15,11
And the king of Israel,12,11
Benaiah the son of Jehoiada,12,11
in the book of the,12,11
written in the book of,12,11
are they not written in,11,11
book of the chronicles of,11,11
chronicles of the kings of,11,11
not written in the book,11,11
of the chronicles of the,11,11
rest of the acts of,11,11
slept with his fathers and,11,11
the book of the chronicles,11,11
the chronicles of the kings,11,11
the rest of the acts,11,11
they not written in the,11,11
in the sight of the,10,11
the sight of the LORD,10,11
word of the LORD came,10,11
Jeroboam the son of Nebat,9,11
Now the rest of the,9,11
his son reigned in his,9,11
of the LORD which he,9,11
son reigned in his stead,9,11
the name of the LORD,9,11
evil in the sight of,8,11
house of the LORD and,8,11
of Asa king of Judah,8,11
of the LORD and the,8,11
the LORD which he spake,8,11
year of Asa king of,8,11
and all that he did,7,11
his fathers and was buried,7,11
it came to pass at,7,11
of the house of the,7,11
of the kings of Israel,7,11
to the word of the,7,11
with his fathers and was,7,11
word of the LORD which,7,11
according to the word of,6,11
all the congregation of Israel,6,11
by the word of the,6,11
did evil in the sight,6,11
in the city of David,6,11
it came to pass after,6,11
of the LORD came to,6,11
the king of Israel said,6,11
And the LORD said unto,5,11
And the king said unto,5,11
And the word of the,5,11
And there was war between,5,11
Then hear thou in heaven,5,11
Zadok the priest and Nathan,5,11
and Benaiah the son of,5,11
came to pass at the,5,11
king of Israel said unto,5,11
of Jeroboam the son of,5,11
of the land of Egypt,5,11
out of the land of,5,11
priest and Nathan the prophet,5,11
sight of the LORD and,5,11
the covenant of the LORD,5,11
the king of Israel and,5,11
the priest and Nathan the,5,11
the son of Jehoiada and,5,11
to the king of Israel,5,11
