N-gram,Count,Book
Verily I say unto you,21,40
I say unto you That,18,40
Father which is in heaven,14,40
answered and said unto them,13,40
But I say unto you,12,40
be fulfilled which was spoken,9,40
it might be fulfilled which,9,40
might be fulfilled which was,9,40
the kingdom of heaven is,9,40
But he answered and said,8,40
Jesus answered and said unto,8,40
kingdom of heaven is like,8,40
fulfilled which was spoken by,7,40
my Father which is in,7,40
of heaven is like unto,7,40
unto you scribes and Pharisees,7,40
verily I say unto you,7,40
you scribes and Pharisees hypocrites,7,40
your Father which is in,7,40
And it came to pass,6,40
And when he was come,6,40
And when they were come,6,40
Woe unto you scribes and,6,40
in the kingdom of heaven,6,40
the Son of man be,6,40
the chief priests and elders,6,40
The kingdom of heaven is,5,40
answered and said unto him,5,40
enter into the kingdom of,5,40
heaven is like unto a,5,40
that it might be fulfilled,5,40
the Son of man is,5,40
when he was come into,5,40
