N-gram,Count,Book
are,136,16
have,124,16
them,121,16
son,115,16
I,114,16
their,108,16
sons,106,16
they,106,16
for,102,16
is,89,16
God,73,16
our,72,16
hath,68,16
not,68,16
it,61,16
all,56,16
his,54,16
from,50,16
hundred,49,16
Thou,48,16
people,47,16
house,46,16
Levites,43,16
me,41,16
been,39,16
Jerusalem,38,16
him,38,16
king,38,16
its,36,16
Thy,34,16
hand,34,16
my,34,16
priests,34,16
strengthened,33,16
day,32,16
hast,32,16
two,32,16
do,30,16
say,30,16
up,30,16
wall,30,16
at,29,16
Judah,28,16
he,28,16
over,28,16
this,28,16
who,27,16
before,26,16
Sons,25,16
brethren,25,16
give,25,16
great,24,16
there,24,16
us,24,16
Israel,22,16
come,22,16
those,21,16
heads,20,16
law,20,16
overagainst,20,16
work,20,16
Thee,19,16
according,19,16
days,19,16
fathers,19,16
ye,19,16
against,18,16
pass,18,16
servants,18,16
Jehovah,17,16
Jeshua,17,16
back,17,16
land,17,16
one,17,16
thousand,17,16
bring,16,16
doth,16,16
singers,16,16
twenty,16,16
good,15,16
saying,15,16
Tobiah,14,16
also,14,16
cometh,14,16
dost,14,16
each,14,16
eight,14,16
even,14,16
heavens,14,16
second,14,16
these,14,16
three,14,16
when,14,16
Meshullam,13,16
done,13,16
forty,13,16
gates,13,16
given,13,16
half,13,16
men,13,16
set,13,16
your,13,16
Ezra,12,16
O,12,16
art,12,16
evil,12,16
gate,12,16
head,12,16
servant,12,16
seven,12,16
Eliashib,11,16
city,11,16
coming,11,16
concerning,11,16
daughters,11,16
doors,11,16
every,11,16
make,11,16
saith,11,16
words,11,16
year,11,16
Jews,10,16
Sanballat,10,16
Shemaiah,10,16
am,10,16
built,10,16
cities,10,16
commands,10,16
gatekeepers,10,16
go,10,16
heard,10,16
man,10,16
priest,10,16
rest,10,16
six,10,16
themselves,10,16
thou,10,16
till,10,16
tower,10,16
Nethinim,9,16
appointed,9,16
book,9,16
doing,9,16
fifty,9,16
four,9,16
holy,9,16
keeping,9,16
let,9,16
made,9,16
night,9,16
prefects,9,16
wine,9,16
written,9,16
yea,9,16
Bani,8,16
David,8,16
Men,8,16
Thine,8,16
appoint,8,16
corn,8,16
district,8,16
down,8,16
fields,8,16
five,8,16
place,8,16
pray,8,16
sabbath,8,16
thirty,8,16
turn,8,16
upon,8,16
which,8,16
Also,7,16
Jedaiah,7,16
Moses,7,16
Nehemiah,7,16
Zechariah,7,16
abundant,7,16
broad,7,16
cause,7,16
going,7,16
heart,7,16
measure,7,16
peoples,7,16
scribe,7,16
so,7,16
thing,7,16
very,7,16
word,7,16
you,7,16
Asaph,6,16
Azariah,6,16
Benjamin,6,16
Hanan,6,16
Hananiah,6,16
Harim,6,16
Hashabiah,6,16
Kadmiel,6,16
Maaseiah,6,16
Malchijah,6,16
Mattaniah,6,16
Shebaniah,6,16
Sherebiah,6,16
assembly,6,16
beyond,6,16
bread,6,16
chambers,6,16
charge,6,16
didst,6,16
eat,6,16
fire,6,16
freemen,6,16
gathered,6,16
joy,6,16
left,6,16
many,6,16
month,6,16
name,6,16
nations,6,16
new,6,16
no,6,16
nor,6,16
oil,6,16
sixty,6,16
small,6,16
thee,6,16
time,6,16
today,6,16
towns,6,16
valley,6,16
villages,6,16
women,6,16
Hodijah,5,16
Let,5,16
Lord,5,16
Solomon,5,16
Zadok,5,16
among,5,16
bars,5,16
because,5,16
begotten,5,16
booths,5,16
both,5,16
brought,5,16
build,5,16
building,5,16
command,5,16
covenant,5,16
cry,5,16
dwell,5,16
dwelt,5,16
enemies,5,16
fat,5,16
fear,5,16
governor,5,16
had,5,16
hands,5,16
houses,5,16
kings,5,16
known,5,16
leaves,5,16
locks,5,16
mercies,5,16
now,5,16
portions,5,16
possess,5,16
prophets,5,16
reproach,5,16
rise,5,16
sabbathday,5,16
send,5,16
seventy,5,16
thanksgiving,5,16
times,5,16
tithe,5,16
together,5,16
vineyards,5,16
was,5,16
watergate,5,16
