N-gram,Count,Book
her,50,8
she,49,8
is,45,8
I,40,8
saith,40,8
thou,38,8
hath,33,8
he,32,8
for,28,8
not,27,8
thee,26,8
me,25,8
thy,24,8
his,23,8
Naomi,21,8
Boaz,19,8
they,19,8
from,18,8
hast,18,8
my,18,8
Jehovah,17,8
it,17,8
doth,16,8
have,16,8
back,14,8
young,14,8
down,13,8
name,13,8
who,13,8
Ruth,12,8
do,12,8
man,12,8
go,11,8
people,11,8
which,11,8
ye,11,8
all,10,8
at,10,8
motherinlaw,10,8
redeem,10,8
them,10,8
till,10,8
begat,9,8
come,9,8
field,9,8
there,9,8
also,8,8
been,8,8
cometh,8,8
daughter,8,8
dost,8,8
goeth,8,8
redeemer,8,8
up,8,8
Moab,7,8
am,7,8
are,7,8
fields,7,8
him,7,8
house,7,8
husband,7,8
woman,7,8
Elimelech,6,8
Moabitess,6,8
art,6,8
dead,6,8
gone,6,8
over,6,8
reapers,6,8
sons,6,8
this,6,8
today,6,8
two,6,8
whom,6,8
wife,6,8
women,6,8
BethLehem,5,8
Israel,5,8
glean,5,8
men,5,8
one,5,8
pass,5,8
say,5,8
thine,5,8
you,5,8
