N-gram,Count,Book
is,469,4
for,399,4
Jehovah,389,4
hath,382,4
sons,374,4
their,358,4
have,337,4
they,292,4
from,256,4
his,242,4
are,240,4
Moses,233,4
Israel,232,4
it,232,4
one,227,4
son,225,4
all,216,4
them,209,4
he,200,4
ye,197,4
not,172,4
I,165,4
which,151,4
thou,136,4
its,127,4
him,126,4
do,119,4
land,117,4
been,113,4
who,113,4
doth,105,4
Aaron,100,4
before,99,4
her,95,4
thousand,95,4
hundred,92,4
saith,91,4
people,87,4
saying,86,4
your,85,4
tribe,84,4
you,84,4
company,83,4
thee,82,4
this,82,4
families,81,4
numbered,81,4
up,81,4
against,78,4
family,78,4
day,77,4
every,77,4
hast,75,4
near,73,4
tent,73,4
journey,71,4
ones,71,4
two,70,4
five,69,4
priest,68,4
speaketh,66,4
fathers,65,4
come,63,4
encamp,63,4
over,63,4
or,62,4
host,61,4
present,61,4
at,60,4
man,60,4
Levites,58,4
meeting,57,4
midst,57,4
thy,57,4
burntoffering,54,4
go,54,4
house,54,4
Balaam,52,4
year,52,4
tabernacle,51,4
wilderness,50,4
inheritance,49,4
dost,48,4
me,48,4
these,48,4
those,48,4
seven,46,4
given,44,4
men,44,4
prince,44,4
service,43,4
shekels,43,4
then,43,4
there,43,4
days,42,4
us,42,4
camp,41,4
number,41,4
put,41,4
Balak,40,4
also,40,4
if,40,4
lambs,40,4
years,40,4
brought,39,4
give,39,4
pass,39,4
offering,38,4
commanded,37,4
hand,37,4
no,37,4
thirty,37,4
cities,36,4
ram,36,4
Eleazar,35,4
according,35,4
month,35,4
oil,35,4
sinoffering,35,4
God,34,4
going,34,4
so,34,4
upward,34,4
Moab,33,4
These,33,4
eyes,33,4
fifty,33,4
silver,33,4
said,32,4
sanctuary,32,4
He,31,4
charge,31,4
herd,31,4
names,31,4
twenty,31,4
among,30,4
bring,30,4
bullock,30,4
each,30,4
rams,30,4
Egypt,29,4
border,29,4
our,29,4
place,29,4
princes,29,4
back,28,4
cometh,28,4
done,28,4
holy,28,4
three,28,4
For,27,4
even,27,4
flour,27,4
mixed,27,4
taken,27,4
lamb,26,4
seventy,26,4
upon,26,4
water,26,4
My,25,4
full,25,4
speak,25,4
taketh,25,4
when,25,4
altar,24,4
command,24,4
death,24,4
four,24,4
six,24,4
turn,24,4
Thou,23,4
goats,23,4
gone,23,4
lo,23,4
my,23,4
till,23,4
whom,23,4
bullocks,22,4
father,22,4
perfume,22,4
round,22,4
say,22,4
she,22,4
take,22,4
vessels,22,4
Jordan,21,4
Manasseh,21,4
Reuben,21,4
am,21,4
coming,21,4
dieth,21,4
fire,21,4
spoken,21,4
woman,21,4
cloud,20,4
firstborn,20,4
kid,20,4
libation,20,4
pray,20,4
Gad,19,4
concerning,19,4
die,19,4
forty,19,4
journeyed,19,4
mount,19,4
opening,19,4
oxen,19,4
peaceofferings,19,4
perfect,19,4
person,19,4
separation,19,4
unclean,19,4
waters,19,4
any,18,4
aside,18,4
cause,18,4
certainly,18,4
down,18,4
fragrance,18,4
kept,18,4
name,18,4
prepare,18,4
sacrifice,18,4
shekel,18,4
sweet,18,4
Me,17,4
atonement,17,4
continual,17,4
king,17,4
make,17,4
ten,17,4
way,17,4
This,16,4
caused,16,4
drink,16,4
dwelling,16,4
flesh,16,4
heaveoffering,16,4
hosts,16,4
male,16,4
mouth,16,4
smitten,16,4
statute,16,4
thine,16,4
Korah,15,4
Levi,15,4
apart,15,4
ass,15,4
because,15,4
blood,15,4
both,15,4
bringing,15,4
deals,15,4
evil,15,4
fireoffering,15,4
first,15,4
goeth,15,4
husband,15,4
made,15,4
now,15,4
second,15,4
see,15,4
soul,15,4
things,15,4
twelve,15,4
Speak,14,4
bear,14,4
between,14,4
births,14,4
brethren,14,4
cattle,14,4
city,14,4
defiled,14,4
golden,14,4
had,14,4
half,14,4
head,14,4
heads,14,4
libations,14,4
through,14,4
work,14,4
Amorite,13,4
Ephraim,13,4
Judah,13,4
Merari,13,4
O,13,4
anger,13,4
bowl,13,4
clean,13,4
covering,13,4
daughters,13,4
dish,13,4
hegoats,13,4
possession,13,4
rod,13,4
seeth,13,4
seventh,13,4
spoon,13,4
thing,13,4
tribes,13,4
word,13,4
Asher,12,4
Canaan,12,4
Dan,12,4
Joseph,12,4
Kohath,12,4
Sinai,12,4
Take,12,4
afterwards,12,4
become,12,4
garments,12,4
gathered,12,4
iniquity,12,4
outside,12,4
plague,12,4
stand,12,4
testimony,12,4
vow,12,4
weight,12,4
yourselves,12,4
Benjamin,11,4
Hor,11,4
Issachar,11,4
Naphtali,11,4
Nun,11,4
assembly,11,4
burden,11,4
eat,11,4
established,11,4
good,11,4
hin,11,4
honour,11,4
known,11,4
meet,11,4
messenger,11,4
morning,11,4
murderer,11,4
only,11,4
ordinance,11,4
passover,11,4
refuge,11,4
sendeth,11,4
sixty,11,4
sojourner,11,4
tenth,11,4
third,11,4
turned,11,4
Gershon,10,4
Gilead,10,4
Joshua,10,4
Midian,10,4
Simeon,10,4
Sons,10,4
Zebulun,10,4
ageduring,10,4
besides,10,4
bound,10,4
burneth,10,4
curse,10,4
daughter,10,4
face,10,4
infants,10,4
law,10,4
nor,10,4
seen,10,4
south,10,4
spy,10,4
standard,10,4
yea,10,4
Caleb,9,4
Edom,9,4
Eliab,9,4
If,9,4
Jacob,9,4
Jericho,9,4
Miriam,9,4
Sihon,9,4
Thy,9,4
When,9,4
able,9,4
armed,9,4
battle,9,4
covered,9,4
cut,9,4
dead,9,4
elders,9,4
encamping,9,4
fall,9,4
flock,9,4
fourteen,9,4
fourth,9,4
generations,9,4
giveth,9,4
gold,9,4
many,9,4
plains,9,4
prepared,9,4
presence,9,4
seed,9,4
serve,9,4
skin,9,4
standing,9,4
sword,9,4
themselves,9,4
thousands,9,4
turneth,9,4
wife,9,4
Abiram,8,4
All,8,4
Dathan,8,4
Heshbon,8,4
Him,8,4
His,8,4
Kadesh,8,4
Lo,8,4
Zelophehad,8,4
appointed,8,4
body,8,4
bond,8,4
camps,8,4
cleanse,8,4
evening,8,4
extremity,8,4
field,8,4
found,8,4
garment,8,4
heareth,8,4
hearing,8,4
himself,8,4
journeying,8,4
let,8,4
pierce,8,4
redeemer,8,4
sea,8,4
sent,8,4
servants,8,4
sin,8,4
spread,8,4
thence,8,4
thus,8,4
twotenth,8,4
very,8,4
vows,8,4
whether,8,4
why,8,4
wine,8,4
wives,8,4
Arnon,7,4
Canaanite,7,4
From,7,4
Gershonite,7,4
Jehovahs,7,4
Jephunneh,7,4
Mine,7,4
Zin,7,4
affirmation,7,4
art,7,4
badger,7,4
beast,7,4
beyond,7,4
bitter,7,4
bread,7,4
burning,7,4
calleth,7,4
consumed,7,4
convocation,7,4
deal,7,4
died,7,4
eastward,7,4
enemies,7,4
front,7,4
goat,7,4
great,7,4
heard,7,4
ignorance,7,4
instead,7,4
lot,7,4
manslayer,7,4
night,7,4
outgoings,7,4
passed,7,4
prey,7,4
send,7,4
simile,7,4
slain,7,4
smiteth,7,4
strong,7,4
sum,7,4
than,7,4
threetenth,7,4
top,7,4
under,7,4
unleavened,7,4
vail,7,4
waveoffering,7,4
yet,7,4
Ammihud,6,4
Eliasaph,6,4
Ithamar,6,4
Kohathite,6,4
Let,6,4
Machir,6,4
Nazarite,6,4
Sea,6,4
Spirit,6,4
Thee,6,4
anointed,6,4
anything,6,4
ark,6,4
being,6,4
bless,6,4
blue,6,4
bringeth,6,4
call,6,4
candlestick,6,4
censers,6,4
court,6,4
eight,6,4
ground,6,4
hallowed,6,4
high,6,4
inherit,6,4
jealousy,6,4
keep,6,4
lift,6,4
lord,6,4
maketh,6,4
may,6,4
memorial,6,4
more,6,4
overagainst,6,4
own,6,4
pierced,6,4
placed,6,4
priesthood,6,4
riseth,6,4
rock,6,4
servile,6,4
sheep,6,4
sinned,6,4
spirit,6,4
stranger,6,4
thyself,6,4
times,6,4
tribute,6,4
until,6,4
vessel,6,4
voice,6,4
wherewith,6,4
whither,6,4
Abidan,5,4
Ahiezer,5,4
Ahira,5,4
Amminadab,5,4
Ammishaddai,5,4
Elishama,5,4
Elizur,5,4
Enan,5,4
Gideoni,5,4
Go,5,4
Hazeroth,5,4
Helon,5,4
Israels,5,4
Nahshon,5,4
Ocran,5,4
Pagiel,5,4
Pedahzur,5,4
Shedeur,5,4
Shelumiel,5,4
Who,5,4
Zippor,5,4
Zuar,5,4
Zurishaddai,5,4
above,5,4
alive,5,4
altars,5,4
another,5,4
appearance,5,4
appoint,5,4
assembled,5,4
asses,5,4
beasts,5,4
blessed,5,4
borne,5,4
brother,5,4
called,5,4
cast,5,4
causeth,5,4
censer,5,4
cleansed,5,4
covenant,5,4
cow,5,4
doing,5,4
earth,5,4
eaten,5,4
evenings,5,4
fat,5,4
few,5,4
firstling,5,4
fulness,5,4
hands,5,4
heart,5,4
here,5,4
increase,5,4
keeping,5,4
left,5,4
lifteth,5,4
lying,5,4
matter,5,4
quarter,5,4
ransom,5,4
ransomed,5,4
rise,5,4
rods,5,4
season,5,4
serpent,5,4
several,5,4
shout,5,4
side,5,4
silent,5,4
slay,5,4
smite,5,4
smiting,5,4
sojourning,5,4
speaking,5,4
sprinkled,5,4
standeth,5,4
staves,5,4
sworn,5,4
trumpets,5,4
voweth,5,4
wall,5,4
was,5,4
washed,5,4
waved,5,4
well,5,4
were,5,4
whole,5,4
words,5,4
