N-gram,Count,Book
hath,680,3
is,597,3
it,418,3
he,395,3
his,373,3
Jehovah,304,3
for,280,3
not,254,3
which,209,3
have,206,3
ye,204,3
priest,184,3
or,174,3
him,172,3
doth,171,3
been,163,3
who,147,3
your,143,3
them,141,3
its,137,3
do,134,3
I,129,3
sons,127,3
all,126,3
thy,121,3
you,115,3
from,114,3
unclean,110,3
near,109,3
they,108,3
thou,106,3
their,104,3
one,102,3
any,99,3
are,92,3
then,92,3
holy,88,3
altar,87,3
blood,87,3
Moses,86,3
before,85,3
Aaron,79,3
if,79,3
man,78,3
brought,76,3
made,75,3
land,71,3
dost,70,3
am,67,3
Israel,66,3
burntoffering,62,3
her,62,3
plague,62,3
sinoffering,62,3
day,61,3
flesh,61,3
put,57,3
when,57,3
fat,55,3
My,54,3
against,54,3
God,52,3
skin,52,3
saying,51,3
atonement,50,3
eat,50,3
bring,49,3
at,46,3
days,46,3
seven,46,3
house,45,3
hand,44,3
tent,44,3
meeting,43,3
thing,43,3
she,42,3
clean,41,3
head,41,3
offering,41,3
oil,41,3
speaketh,41,3
up,41,3
people,40,3
even,39,3
garments,39,3
present,37,3
till,37,3
two,37,3
water,37,3
seen,35,3
year,35,3
make,34,3
perfume,34,3
sacrifice,34,3
bullock,33,3
hast,33,3
person,33,3
commanded,32,3
done,32,3
eaten,32,3
nakedness,32,3
evening,31,3
fire,31,3
place,31,3
no,30,3
peaceofferings,30,3
guiltoffering,29,3
fireoffering,28,3
leprosy,28,3
lo,28,3
right,28,3
taken,27,3
issue,26,3
these,26,3
things,26,3
this,26,3
beast,25,3
field,25,3
midst,25,3
thee,25,3
years,25,3
opening,24,3
bringing,23,3
cut,23,3
seed,23,3
sin,23,3
son,23,3
uncleanness,23,3
valuation,23,3
woman,23,3
Speak,22,3
bread,22,3
come,22,3
goat,22,3
nor,21,3
perfect,21,3
slaughtered,21,3
vessel,21,3
ageduring,20,3
among,20,3
given,20,3
jubilee,20,3
possession,20,3
ram,20,3
sanctuary,20,3
seventh,20,3
so,20,3
there,20,3
uncover,20,3
white,20,3
according,19,3
also,19,3
bathed,19,3
carcase,19,3
cometh,19,3
death,19,3
outside,19,3
taketh,19,3
wash,19,3
camp,18,3
daughter,18,3
male,18,3
pronounced,18,3
spread,18,3
sprinkled,18,3
teeming,18,3
work,18,3
bringeth,17,3
every,17,3
father,17,3
inwards,17,3
maketh,17,3
over,17,3
separation,17,3
statute,17,3
sweet,17,3
turned,17,3
Me,16,3
This,16,3
back,16,3
become,16,3
cleansed,16,3
coming,16,3
fragrance,16,3
garment,16,3
round,16,3
sinned,16,3
statutes,16,3
washed,16,3
When,15,3
certainly,15,3
going,15,3
hair,15,3
iniquity,15,3
law,15,3
month,15,3
sabbath,15,3
times,15,3
whom,15,3
yourselves,15,3
because,14,3
burnt,14,3
fireofferings,14,3
flour,14,3
generations,14,3
give,14,3
himself,14,3
kidneys,14,3
left,14,3
lieth,14,3
priests,14,3
scall,14,3
sold,14,3
upon,14,3
wood,14,3
burning,13,3
face,13,3
finger,13,3
most,13,3
sojourner,13,3
than,13,3
waveoffering,13,3
aside,12,3
away,12,3
bright,12,3
cleansing,12,3
company,12,3
enemies,12,3
female,12,3
go,12,3
hands,12,3
herd,12,3
increase,12,3
laid,12,3
linen,12,3
pollute,12,3
putteth,12,3
said,12,3
turn,12,3
unleavened,12,3
wife,12,3
Ye,11,3
abomination,11,3
besides,11,3
bird,11,3
brother,11,3
concerning,11,3
eyes,11,3
goats,11,3
guilty,11,3
kept,11,3
lamb,11,3
