N-gram,Count,Book
he,354,40
him,352,40
having,348,40
not,300,40
is,294,40
they,255,40
ye,250,40
shall,248,40
his,224,40
did,219,40
I,215,40
them,211,40
may,199,40
for,197,40
it,195,40
Jesus,172,40
said,170,40
you,159,40
come,157,40
who,151,40
was,139,40
from,128,40
saying,124,40
say,119,40
thou,113,40
one,112,40
all,111,40
doth,107,40
me,104,40
do,96,40
thee,95,40
will,95,40
were,94,40
this,86,40
thy,81,40
are,79,40
forth,78,40
disciples,71,40
up,71,40
my,70,40
if,69,40
have,67,40
their,67,40
those,67,40
man,65,40
there,64,40
came,61,40
heavens,61,40
your,61,40
because,60,40
been,60,40
also,59,40
saith,58,40
then,58,40
away,57,40
Then,55,40
Son,54,40
God,53,40
hath,52,40
men,52,40
or,52,40
good,51,40
reign,51,40
these,50,40
upon,50,40
lo,48,40
cast,47,40
things,47,40
gone,46,40
answering,45,40
go,44,40
Father,43,40
put,43,40
many,42,40
so,42,40
two,42,40
begat,39,40
which,39,40
her,38,40
nor,37,40
let,36,40
therefore,36,40
when,36,40
called,35,40
house,35,40
till,35,40
us,35,40
before,34,40
evil,34,40
give,34,40
great,34,40
see,34,40
went,34,40
heard,32,40
multitudes,32,40
whoever,32,40
Man,31,40
down,31,40
near,31,40
take,31,40
He,29,40
Pharisees,29,40
at,29,40
hear,29,40
receive,29,40
seen,29,40
might,28,40
chief,27,40
first,27,40
known,27,40
than,27,40
John,26,40
Lord,26,40
able,26,40
had,26,40
mother,26,40
pass,26,40
day,25,40
earth,25,40
lord,25,40
shalt,25,40
against,24,40
coming,24,40
hand,24,40
heaven,24,40
prophet,24,40
taken,24,40
through,24,40
Peter,23,40
hour,23,40
how,23,40
mayest,23,40
no,23,40
art,22,40
city,22,40
every,22,40
left,22,40
other,22,40
together,22,40
took,22,40
whom,22,40
word,22,40
Sir,21,40
brother,21,40
days,21,40
make,21,40
more,21,40
over,21,40
she,21,40
name,20,40
priests,20,40
righteous,20,40
way,20,40
children,19,40
eat,19,40
going,19,40
king,19,40
much,19,40
servant,19,40
son,19,40
Lo,18,40
am,18,40
deliver,18,40
father,18,40
given,18,40
immediately,18,40
know,18,40
multitude,18,40
own,18,40
prophets,18,40
sea,18,40
Christ,17,40
David,17,40
Galilee,17,40
Thou,17,40
brought,17,40
didst,17,40
indeed,17,40
life,17,40
like,17,40
sent,17,40
sitting,17,40
My,16,40
Verily,16,40
blind,16,40
call,16,40
drink,16,40
field,16,40
heart,16,40
speak,16,40
spoken,16,40
If,15,40
Ye,15,40
body,15,40
child,15,40
dost,15,40
gave,15,40
here,15,40
himself,15,40
last,15,40
people,15,40
scribes,15,40
sons,15,40
where,15,40
delivered,14,40
done,14,40
eye,14,40
find,14,40
five,14,40
follow,14,40
fulfilled,14,40
gathered,14,40
hold,14,40
judgment,14,40
land,14,40
reward,14,40
servants,14,40
set,14,40
swear,14,40
thine,14,40
time,14,40
verily,14,40
wife,14,40
Herod,13,40
Jerusalem,13,40
again,13,40
any,13,40
boat,13,40
elders,13,40
enter,13,40
even,13,40
faith,13,40
fire,13,40
gather,13,40
hypocrites,13,40
little,13,40
loaves,13,40
messengers,13,40
nations,13,40
nigh,13,40
now,13,40
risen,13,40
saw,13,40
speaking,13,40
twelve,13,40
Israel,12,40
Spirit,12,40
They,12,40
among,12,40
another,12,40
being,12,40
blood,12,40
dead,12,40
death,12,40
eyes,12,40
found,12,40
laid,12,40
mount,12,40
mouth,12,40
received,12,40
right,12,40
suffer,12,40
talents,12,40
teaching,12,40
thence,12,40
three,12,40
worthy,12,40
For,11,40
Happy,11,40
Mary,11,40
back,11,40
brethren,11,40
command,11,40
garments,11,40
hands,11,40
head,11,40
its,11,40
made,11,40
pray,11,40
seeing,11,40
sign,11,40
spake,11,40
temple,11,40
themselves,11,40
Again,10,40
Go,10,40
His,10,40
This,10,40
Why,10,40
Wo,10,40
bring,10,40
cause,10,40
end,10,40
forgive,10,40
fruit,10,40
fruits,10,40
full,10,40
greater,10,40
healed,10,40
kill,10,40
light,10,40
only,10,40
others,10,40
place,10,40
rise,10,40
send,10,40
sheep,10,40
tell,10,40
think,10,40
tree,10,40
vineyard,10,40
while,10,40
without,10,40
woman,10,40
words,10,40
world,10,40
written,10,40
yet,10,40
Because,9,40
Elijah,9,40
It,9,40
Joseph,9,40
Pilate,9,40
Simon,9,40
afraid,9,40
age,9,40
appear,9,40
become,9,40
began,9,40
certain,9,40
demons,9,40
face,9,40
false,9,40
generation,9,40
glory,9,40
governor,9,40
lawful,9,40
love,9,40
opened,9,40
pay,9,40
prison,9,40
rest,9,40
sanctuary,9,40
save,9,40
saved,9,40
seeking,9,40
seven,9,40
simile,9,40
stone,9,40
whole,9,40
works,9,40
All,8,40
Judea,8,40
Yes,8,40
answer,8,40
ask,8,40
astray,8,40
authority,8,40
baptized,8,40
bear,8,40
believe,8,40
concerning,8,40
crucified,8,40
cup,8,40
darkness,8,40
darnel,8,40
daughter,8,40
fall,8,40
nothing,8,40
ones,8,40
our,8,40
priest,8,40
seek,8,40
similes,8,40
sir,8,40
some,8,40
stumbled,8,40
understand,8,40
watch,8,40
weeping,8,40
whenever,8,40
willing,8,40
yourselves,8,40
Abraham,7,40
Baptist,7,40
Him,7,40
Moses,7,40
Sadducees,7,40
Scribes,7,40
Wherefore,7,40
adultery,7,40
anxious,7,40
asking,7,40
bread,7,40
brothers,7,40
clothing,7,40
cometh,7,40
commit,7,40
cried,7,40
ears,7,40
eating,7,40
fear,7,40
feet,7,40
fell,7,40
few,7,40
gehenna,7,40
gift,7,40
hearing,7,40
heed,7,40
kindly,7,40
lay,7,40
manner,7,40
messenger,7,40
midst,7,40
mighty,7,40
need,7,40
new,7,40
night,7,40
places,7,40
power,7,40
sabbaths,7,40
sit,7,40
standing,7,40
synagogues,7,40
taxgatherers,7,40
third,7,40
treasure,7,40
turn,7,40
voice,7,40
wilt,7,40
From,6,40
Is,6,40
Isaiah,6,40
Jacob,6,40
James,6,40
Jordan,6,40
Judas,6,40
Teacher,6,40
Who,6,40
Zebedee,6,40
ageduring,6,40
alone,6,40
altar,6,40
bad,6,40
bind,6,40
borders,6,40
born,6,40
both,6,40
bow,6,40
bridegroom,6,40
calling,6,40
commanded,6,40
deny,6,40
departed,6,40
doing,6,40
dream,6,40
dumb,6,40
each,6,40
evening,6,40
filled,6,40
followed,6,40
forgiven,6,40
giving,6,40
gnashing,6,40
harvest,6,40
heal,6,40
hid,6,40
husbandmen,6,40
infirm,6,40
joy,6,40
kind,6,40
kindness,6,40
law,6,40
lead,6,40
least,6,40
marry,6,40
rather,6,40
read,6,40
receiving,6,40
reclining,6,40
righteousness,6,40
round,6,40
sake,6,40
secret,6,40
seed,6,40
sins,6,40
sow,6,40
stand,6,40
stood,6,40
stumble,6,40
teeth,6,40
thus,6,40
thyself,6,40
under,6,40
very,6,40
whence,6,40
wilderness,6,40
withdrew,6,40
within,6,40
women,6,40
would,6,40
Barabbas,5,40
BethLehem,5,40
Devil,5,40
Every,5,40
Having,5,40
Holy,5,40
Jews,5,40
Jonah,5,40
O,5,40
Rabbi,5,40
Solomon,5,40
above,5,40
abroad,5,40
arose,5,40
bound,5,40
bowing,5,40
broken,5,40
chosen,5,40
cities,5,40
compassion,5,40
cross,5,40
denary,5,40
destroy,5,40
die,5,40
died,5,40
divided,5,40
east,5,40
entered,5,40
eunuchs,5,40
exceedingly,5,40
faithful,5,40
fasting,5,40
figtree,5,40
flee,5,40
flesh,5,40
gold,5,40
holy,5,40
householder,5,40
kingdom,5,40
lame,5,40
lamps,5,40
likened,5,40
living,5,40
look,5,40
lose,5,40
marriagefeasts,5,40
meat,5,40
moved,5,40
named,5,40
neither,5,40
never,5,40
news,5,40
poor,5,40
prepared,5,40
presence,5,40
question,5,40
reed,5,40
region,5,40
release,5,40
rising,5,40
rock,5,40
same,5,40
shew,5,40
silverlings,5,40
sinners,5,40
sleeping,5,40
soul,5,40
sown,5,40
stretched,5,40
such,5,40
sun,5,40
swine,5,40
sword,5,40
teacher,5,40
thirty,5,40
thorns,5,40
today,5,40
touched,5,40
understanding,5,40
water,5,40
wind,5,40
wise,5,40
wonder,5,40
workmen,5,40
