of the,30,36
the LORD,24,36
in the,18,36
I will,17,36
shall be,15,36
day of,13,36
and the,8,36
the day,8,36
all the,7,36
he will,7,36
they shall,7,36
saith the,6,36
the midst,6,36
them that,6,36
they have,6,36
LORD is,5,36
a day,5,36
against the,5,36
cut off,5,36
for the,5,36
midst of,5,36
of my,5,36
of thee,5,36
son of,5,36
that I,5,36
the son,5,36
The LORD,4,36
a desolation,4,36
and I,4,36
even the,4,36
from the,4,36
it shall,4,36
lie down,4,36
off the,4,36
remnant of,4,36
that there,4,36
the LORDs,4,36
the earth,4,36
the land,4,36
to the,4,36
And it,3,36
LORD and,3,36
and a,3,36
and their,3,36
before the,3,36
come to,3,36
daughter of,3,36
down in,3,36
for all,3,36
for he,3,36
her that,3,36
inhabitants of,3,36
my people,3,36
name of,3,36
not do,3,36
of Israel,3,36
shall come,3,36
that are,3,36
that day,3,36
that time,3,36
the name,3,36
the nations,3,36
the remnant,3,36
the sea,3,36
them and,3,36
there is,3,36
to pass,3,36
will I,3,36
with the,3,36
And the,2,36
And them,2,36
I have,2,36
I turn,2,36
In that,2,36
LORD hath,2,36
LORD of,2,36
LORD will,2,36
LORDs anger,2,36
O daughter,2,36
and magnified,2,36
and that,2,36
and they,2,36
are cut,2,36
as the,2,36
at that,2,36
at the,2,36
be devoured,2,36
because they,2,36
become a,2,36
but not,2,36
but the,2,36
by the,2,36
children of,2,36
coast shall,2,36
come upon,2,36
desolation a,2,36
desolation they,2,36
do iniquity,2,36
even all,2,36
every one,2,36
fierce anger,2,36
fire of,2,36
from off,2,36
have reproached,2,36
he hath,2,36
he shall,2,36
his hand,2,36
his judgment,2,36
in their,2,36
is in,2,36
is near,2,36
is none,2,36
king of,2,36
land saith,2,36
magnified themselves,2,36
men that,2,36
not be,2,36
not the,2,36
of Ammon,2,36
of Jerusalem,2,36
of Judah,2,36
of hosts,2,36
of it,2,36
over thee,2,36
pass in,2,36
passeth by,2,36
people and,2,36
people of,2,36
people shall,2,36
punish the,2,36
reproach of,2,36
sea coast,2,36
shall feed,2,36
shall make,2,36
shall they,2,36
stretch out,2,36
swear by,2,36
that swear,2,36
that they,2,36
that worship,2,36
the children,2,36
the fire,2,36
the inhabitants,2,36
the people,2,36
the reproach,2,36
the voice,2,36
thee with,2,36
themselves against,2,36
there shall,2,36
those that,2,36
thou not,2,36
thou shalt,2,36
thou wilt,2,36
time that,2,36
to her,2,36
upon the,2,36
upon you,2,36
will also,2,36
will consume,2,36
will cut,2,36
will make,2,36
will not,2,36
will save,2,36
word of,2,36
ye shall,2,36
A day,1,36
Amariah the,1,36
Ammon as,1,36
Ammon whereby,1,36
Amon king,1,36
And I,1,36
And flocks,1,36
And he,1,36
Ashdod at,1,36
Ashkelon a,1,36
Ashkelon shall,1,36
Assyria and,1,36
At that,1,36
Baal from,1,36
Before the,1,36
Behold at,1,36
Canaan the,1,36
Chemarims with,1,36
Cushi the,1,36
Ekron shall,1,36
Ethiopia my,1,36
Ethiopians also,1,36
Fear thou,1,36
For Gaza,1,36
For then,1,36
From beyond,1,36
GOD for,1,36
Gather yourselves,1,36
Gaza shall,1,36
Gedaliah the,1,36
God in,1,36
God of,1,36
God shall,1,36
Gomorrah even,1,36
Her princes,1,36
Her prophets,1,36
Hizkiah in,1,36
Hold thy,1,36
Howl ye,1,36
I am,1,36
I bring,1,36
I gather,1,36
I live,1,36
I made,1,36
I may,1,36
I punish,1,36
I punished,1,36
I rise,1,36
I said,1,36
In the,1,36
Israel Surely,1,36
Israel be,1,36
Israel even,1,36
Israel shall,1,36
Jerusalem Fear,1,36
Jerusalem and,1,36
Jerusalem with,1,36
Josiah the,1,36
Judah and,1,36
Judah they,1,36
LORD all,1,36
LORD come,1,36
LORD nor,1,36
LORD she,1,36
LORD that,1,36
LORD the,1,36
LORD their,1,36
LORD thy,1,36
LORD to,1,36
LORD until,1,36
LORD which,1,36
LORDs sacrifice,1,36
LORDs wrath,1,36
Let not,1,36
Lord GOD,1,36
Maktesh for,1,36
Moab and,1,36
Moab shall,1,36
Neither their,1,36
Nineveh a,1,36
O Canaan,1,36
O Israel,1,36
O nation,1,36
Philistines I,1,36
Seek ye,1,36
She obeyed,1,36
Sing O,1,36
Sodom and,1,36
Surely Moab,1,36
Surely thou,1,36
That day,1,36
The great,1,36
The just,1,36
The remnant,1,36
The word,1,36
Therefore as,1,36
Therefore their,1,36
Therefore wait,1,36
This is,1,36
This shall,1,36
Woe to,1,36
Woe unto,1,36
Ye Ethiopians,1,36
Zephaniah the,1,36
Zion Let,1,36
Zion shout,1,36
a booty,1,36
a burden,1,36
a cry,1,36
a deceitful,1,36
a great,1,36
a name,1,36
a perpetual,1,36
a place,1,36
a praise,1,36
a pure,1,36
a sacrifice,1,36
a speedy,1,36
a wilderness,1,36
able to,1,36
afflict thee,1,36
afflicted and,1,36
again even,1,36
against me,1,36
against their,1,36
against you,1,36
alarm against,1,36
all call,1,36
all my,1,36
all people,1,36
all such,1,36
all that,1,36
all their,1,36
all them,1,36
all they,1,36
all things,1,36
all those,1,36
all thy,1,36
all ye,1,36
also build,1,36
also leave,1,36
also stretch,1,36
also will,1,36
also ye,1,36
am and,1,36
among all,1,36
an afflicted,1,36
an howling,1,36
and Ashkelon,1,36
and Ekron,1,36
and against,1,36
and alarm,1,36
and all,1,36
and an,1,36
and beast,1,36
and corrupted,1,36
and cottages,1,36
and deceit,1,36
