the day,11,31
in the,10,31
of the,10,31
day of,8,31
of Esau,7,31
shall be,7,31
and the,6,31
shall possess,6,31
and they,5,31
house of,5,31
the LORD,5,31
the house,5,31
they shall,5,31
cut off,4,31
mount of,4,31
not have,4,31
of their,4,31
shouldest thou,4,31
the heathen,4,31
the mount,4,31
thou have,4,31
among the,3,31
day that,3,31
neither shouldest,3,31
possess the,3,31
saith the,3,31
shouldest not,3,31
their calamity,3,31
to the,3,31
And the,2,31
Esau and,2,31
Esau for,2,31
Jacob shall,2,31
all the,2,31
and there,2,31
be cut,2,31
came to,2,31
captivity of,2,31
children of,2,31
deceived thee,2,31
entered into,2,31
fields of,2,31
have laid,2,31
have looked,2,31
his that,2,31
looked on,2,31
mount Zion,2,31
of Jacob,2,31
of distress,2,31
of his,2,31
of thy,2,31
on the,2,31
on their,2,31
one of,2,31
out of,2,31
that did,2,31
the captivity,2,31
the children,2,31
the fields,2,31
the men,2,31
the south,2,31
thee and,2,31
them and,2,31
there shall,2,31
they had,2,31
they not,2,31
they of,2,31
those of,2,31
thou shouldest,2,31
thy brother,2,31
to thee,2,31
would they,2,31
 would,1,31
All the,1,31
And saviours,1,31
And they,1,31
And thy,1,31
Arise ye,1,31
Behold I,1,31
Benjamin shall,1,31
But thou,1,31
But upon,1,31
Canaanites even,1,31
Edom We,1,31
Edom and,1,31
Ephraim and,1,31
Esau may,1,31
Esau searched,1,31
For as,1,31
For the,1,31
For thy,1,31
GOD concerning,1,31
How are,1,31
I bring,1,31
I have,1,31
I not,1,31
If thieves,1,31
In the,1,31
Israel shall,1,31
Jacob shame,1,31
Jerusalem even,1,31
Jerusalem which,1,31
Joseph a,1,31
Judah in,1,31
LORD and,1,31
LORD even,1,31
LORD hath,1,31
LORD is,1,31
Lord GOD,1,31
Neither shouldest,1,31
O Teman,1,31
Philistines and,1,31
Samaria and,1,31
Sepharad shall,1,31
Shall I,1,31
Teman shall,1,31
The pride,1,31
The vision,1,31
Thou shouldest,1,31
Though thou,1,31
Thus saith,1,31
We have,1,31
Who shall,1,31
Zarephath and,1,31
Zion shall,1,31
Zion to,1,31
a fire,1,31
a flame,1,31
a rumour,1,31
a stranger,1,31
a wound,1,31
affliction in,1,31
against her,1,31
against thee,1,31
against thy,1,31
ambassador is,1,31
an ambassador,1,31
and Benjamin,1,31
and an,1,31
and cast,1,31
and devour,1,31
and foreigners,1,31
and let,1,31
and prevailed,1,31
and thou,1,31
and though,1,31
and understanding,1,31
any remaining,1,31
are his,1,31
are the,1,31
art greatly,1,31
art thou,1,31
as one,1,31
as the,1,31
as thou,1,31
as though,1,31
as ye,1,31
at peace,1,31
away captive,1,31
be a,1,31
be any,1,31
be as,1,31
be deliverance,1,31
be dismayed,1,31
be done,1,31
be holiness,1,31
be the,1,31
became a,1,31
border the,1,31
bread have,1,31
bring me,1,31
bring thee,1,31
brother Jacob,1,31
brother in,1,31
brought thee,1,31
by night,1,31
by slaughter,1,31
calamity nor,1,31
calamity yea,1,31
captive his,1,31
carried away,1,31
cast lots,1,31
cities of,1,31
clefts of,1,31
come up,1,31
concerning Edom,1,31
confederacy have,1,31
continually yea,1,31
cover thee,1,31
crossway to,1,31
day saith,1,31
deliverance and,1,31
delivered up,1,31
destroy the,1,31
destruction neither,1,31
devour them,1,31
did escape,1,31
did remain,1,31
dismayed to,1,31
done it,1,31
done unto,1,31
down and,1,31
down saith,1,31
down to,1,31
drink and,1,31
drink continually,1,31
drunk upon,1,31
dwellest in,1,31
eagle and,1,31
eat thy,1,31
end that,1,31
escape neither,1,31
even destroy,1,31
even thou,1,31
even to,1,31
even unto,1,31
every one,1,31
exalt thyself,1,31
fire and,1,31
flame and,1,31
for ever,1,31
for stubble,1,31
for the,1,31
forces and,1,31
foreigners entered,1,31
from the,1,31
gate of,1,31
gates and,1,31
grapegatherers came,1,31
greatly despised,1,31
habitation is,1,31
had enough,1,31
had not,1,31
hands on,1,31
hast done,1,31
hath deceived,1,31
hath spoken,1,31
have brought,1,31
have deceived,1,31
have delivered,1,31
have drunk,1,31
have entered,1,31
have heard,1,31
have made,1,31
have rejoiced,1,31
have spoken,1,31
have stolen,1,31
have stood,1,31
he became,1,31
heard a,1,31
heart Who,1,31
heart hath,1,31
heathen Arise,1,31
heathen as,1,31
heathen drink,1,31
heathen thou,1,31
her in,1,31
hidden things,1,31
high that,1,31
his forces,1,31
his gates,1,31
his heart,1,31
his hidden,1,31
holiness and,1,31
holy mountain,1,31
host of,1,31
how are,1,31
how art,1,31
if robbers,1,31
if the,1,31
in Sepharad,1,31
in battle,1,31
in him,1,31
in his,1,31
in that,1,31
in them,1,31
into his,1,31
into the,1,31
is high,1,31
is in,1,31
is near,1,31
is none,1,31
is sent,1,31
it shall,1,31
judge the,1,31
kindle in,1,31
kingdom shall,1,31
laid a,1,31
laid hands,1,31
leave some,1,31
let us,1,31
lots upon,1,31
made thee,1,31
may be,1,31
me down,1,31
men O,1,31
men of,1,31
men out,1,31
men that,1,31
mighty men,1,31
mountain so,1,31
my holy,1,31
my people,1,31
near upon,1,31
nest among,1,31
night how,1,31
none understanding,1,31
nor have,1,31
not be,1,31
not been,1,31
not in,1,31
not leave,1,31
of Edom,1,31
of Ephraim,1,31
of Israel,1,31
of Jerusalem,1,31
of Joseph,1,31
of Judah,1,31
of Obadiah,1,31
of Samaria,1,31
of my,1,31
of them,1,31
of thine,1,31
of this,1,31
off by,1,31
off for,1,31
off those,1,31
on mount,1,31
other side,1,31
over the,1,31
own head,1,31
peace with,1,31
people in,1,31
plain the,1,31
possess Gilead,1,31
possess that,1,31
possess their,1,31
prevailed against,1,31
pride of,1,31
proudly in,1,31
rejoiced over,1,31
remain in,1,31
remaining of,1,31
return upon,1,31
reward shall,1,31
rise up,1,31
robbers by,1,31
rock whose,1,31
rumour from,1,31
saith in,1,31
saviours shall,1,31
searched out,1,31
sent among,1,31
set thy,1,31
shall all,1,31
shall bring,1,31
shall come,1,31
shall cover,1,31
shall drink,1,31
shall kindle,1,31
shall not,1,31
shall return,1,31
shall swallow,1,31
shalt be,1,31
shame shall,1,31
side in,1,31
small among,1,31
so shall,1,31
some grapes,1,31
sought up,1,31
south shall,1,31
spoken it,1,31
spoken proudly,1,31
stars thence,1,31
stolen till,1,31
stood in,1,31
stoodest on,1,31
stranger neither,1,31
strangers carried,1,31
stubble and,1,31
substance in,1,31
swallow down,1,31
that day,1,31
that dwellest,1,31
that every,1,31
that he,1,31
that of,1,31
that saith,1,31
that the,1,31
that they,1,31
that thou,1,31
that were,1,31
the Canaanites,1,31
the LORDs,1,31
the Lord,1,31
the Philistines,1,31
the border,1,31
the cities,1,31
the clefts,1,31
the crossway,1,31
the eagle,1,31
the end,1,31
the gate,1,31
the grapegatherers,1,31
the ground,1,31
the kingdom,1,31
the other,1,31
the plain,1,31
the rock,1,31
the stars,1,31
the strangers,1,31
the things,1,31
the wise,1,31
thee down,1,31
thee even,1,31
thee have,1,31
thee if,1,31
thee small,1,31
thee that,1,31
thee there,1,31
thee thou,1,31
thee thy,1,31
thee would,1,31
their affliction,1,31
their destruction,1,31
their possessions,1,31
their substance,1,31
thence will,1,31
there is,1,31
they eat,1,31
thieves came,1,31
thine heart,1,31
thine own,1,31
things of,1,31
things sought,1,31
this host,1,31
thou art,1,31
thou cut,1,31
thou exalt,1,31
thou hast,1,31
thou set,1,31
thou shalt,1,31
thou stoodest,1,31
thou that,1,31
thou wast,1,31
though they,1,31
though thou,1,31
thy bread,1,31
thy confederacy,1,31
thy mighty,1,31
thy nest,1,31
thy reward,1,31
thy violence,1,31
thyself as,1,31
till they,1,31
to cut,1,31
to judge,1,31
under thee,1,31
understanding in,1,31
understanding out,1,31
unto Zarephath,1,31
unto thee,1,31
up against,1,31
up on,1,31
up those,1,31
upon Jerusalem,1,31
upon all,1,31
upon mount,1,31
upon my,1,31
upon thine,1,31
us rise,1,31
violence against,1,31
vision of,1,31
wast as,1,31
were at,1,31
which is,1,31
whose habitation,1,31
will I,1,31
wise men,1,31
with thee,1,31
wound under,1,31
ye and,1,31
ye have,1,31
yea they,1,31
yea thou,1,31
