60001001,60,1,1,"Peter, an apostle of Jesus Christ, to the elect who are sojourners of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia,"
60001002,60,1,2,"according to the foreknowledge of God the Father, in sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied."
60001003,60,1,3,"Blessed 'be' the God and Father of our Lord Jesus Christ, who according to his great mercy begat us again unto a living hope by the resurrection of Jesus Christ from the dead,"
60001004,60,1,4,"unto an inheritance incorruptible, and undefiled, and that fadeth not away, reserved in heaven for you,"
60001005,60,1,5,who by the power of God are guarded through faith unto a salvation ready to be revealed in the last time.
60001006,60,1,6,"Wherein ye greatly rejoice, though now for a little while, if need be, ye have been put to grief in manifold trials,"
60001007,60,1,7,"that the proof of your faith, 'being' more precious than gold that perisheth though it is proved by fire, may be found unto praise and glory and honor at the revelation of Jesus Christ:"
60001008,60,1,8,"whom not having seen ye love; on whom, though now ye see him not, yet believing, ye rejoice greatly with joy unspeakable and full of glory:"
60001009,60,1,9,"receiving the end of your faith, 'even' the salvation of 'your' souls."
60001010,60,1,10,"Concerning which salvation the prophets sought and searched diligently, who prophesied of the grace that 'should come' unto you:"
60001011,60,1,11,"searching what 'time' or what manner of time the Spirit of Christ which was in them did point unto, when it testified beforehand the sufferings of Christ, and the glories that should follow them."
60001012,60,1,12,"To whom it was revealed, that not unto themselves, but unto you, did they minister these things, which now have been announced unto you through them that preached the gospel unto you by the Holy Spirit sent forth from heaven; which things angel desire to look into."
60001013,60,1,13,"Wherefore girding up the loins of your mind, be sober and set your hope perfectly on the grace that is to be brought unto you at the revelation of Jesus Christ;"
60001014,60,1,14,"as children of obedience, not fashioning yourselves according to your former lusts in 'the time of' your ignorance:"
60001015,60,1,15,"but like as he who called you is holy, be ye yourselves also holy in all manner of living;"
60001016,60,1,16,"because it is written, Ye shall be holy; for I am holy."
60001017,60,1,17,"And if ye call on him as Father, who without respect of persons judgeth according to each man's work, pass the time of your sojourning in fear:"
60001018,60,1,18,"knowing that ye were redeemed, not with corruptible things, with silver or gold, from your vain manner of life handed down from your fathers;"
60001019,60,1,19,"but with precious blood, as of a lamb without spot, 'even the blood' of Christ:"
60001020,60,1,20,"who was foreknown indeed before the foundation of the world, but was manifested at the end of times for your sake,"
